count,bins
3661.0,9.5
4665.0,14.361386138613861
5118.0,19.222772277227723
5737.0,24.084158415841586
6774.0,28.945544554455445
6780.0,33.806930693069305
6818.0,38.66831683168317
6601.0,43.52970297029703
6613.0,48.39108910891089
6231.0,53.25247524752475
5828.0,58.11386138613861
5492.0,62.975247524752476
5260.0,67.83663366336634
4812.0,72.6980198019802
4385.0,77.55940594059406
4154.0,82.42079207920791
3816.0,87.28217821782178
3490.0,92.14356435643565
3327.0,97.0049504950495
3101.0,101.86633663366337
2777.0,106.72772277227722
2556.0,111.58910891089108
2390.0,116.45049504950495
2219.0,121.3118811881188
2074.0,126.17326732673267
1936.0,131.03465346534654
1808.0,135.8960396039604
1715.0,140.75742574257424
1571.0,145.61881188118812
1546.0,150.48019801980197
1378.0,155.34158415841583
1305.0,160.2029702970297
1243.0,165.06435643564356
1243.0,169.9257425742574
1202.0,174.7871287128713
1078.0,179.64851485148515
1031.0,184.509900990099
1046.0,189.37128712871288
986.0,194.23267326732673
957.0,199.09405940594058
909.0,203.95544554455444
893.0,208.81683168316832
849.0,213.67821782178217
783.0,218.53960396039602
817.0,223.4009900990099
743.0,228.26237623762376
728.0,233.1237623762376
719.0,237.9851485148515
725.0,242.84653465346534
692.0,247.7079207920792
677.0,252.56930693069307
622.0,257.4306930693069
626.0,262.2920792079208
605.0,267.15346534653463
613.0,272.0148514851485
615.0,276.8762376237624
610.0,281.73762376237624
608.0,286.5990099009901
601.0,291.46039603960395
553.0,296.3217821782178
561.0,301.18316831683165
561.0,306.04455445544556
572.0,310.9059405940594
537.0,315.76732673267327
609.0,320.6287128712871
555.0,325.490099009901
570.0,330.3514851485148
554.0,335.2128712871287
530.0,340.0742574257426
492.0,344.93564356435644
484.0,349.7970297029703
488.0,354.65841584158414
463.0,359.519801980198
491.0,364.38118811881185
438.0,369.24257425742576
435.0,374.1039603960396
468.0,378.96534653465346
394.0,383.8267326732673
458.0,388.68811881188117
395.0,393.549504950495
400.0,398.4108910891089
366.0,403.2722772277228
406.0,408.13366336633663
408.0,412.9950495049505
375.0,417.85643564356434
405.0,422.7178217821782
407.0,427.57920792079204
380.0,432.44059405940595
357.0,437.3019801980198
375.0,442.16336633663366
365.0,447.0247524752475
316.0,451.88613861386136
345.0,456.7475247524752
343.0,461.6089108910891
307.0,466.470297029703
299.0,471.33168316831683
307.0,476.1930693069307
251.0,481.05445544554453
250.0,485.9158415841584
207.0,490.77722772277224
142.0,495.63861386138615
,500.5
