bin_edge,ci
9.5,0.46907417381262384
14.41,0.30791751767676184
19.32,0.23662569866943473
24.23,0.19622974884394603
29.14,0.1757202485610406
34.05,0.16245674673379096
38.96,0.1540019000825577
43.870000000000005,0.14801836845430194
48.78,0.14497787410239832
53.69,0.14327980988744551
58.6,0.14269811535214816
63.510000000000005,0.14400422427591153
68.42,0.14504719367038588
73.33,0.14603328742610747
78.24000000000001,0.1476162395859115
83.15,0.15089206290888363
88.06,0.15363503756482869
92.97,0.1547970780569141
97.88,0.15818119818158885
102.79,0.16097176886665163
107.7,0.16247182573854996
112.61,0.16661814006852832
117.52000000000001,0.1685922511991415
122.43,0.169511134677871
127.34,0.1707739597214988
132.25,0.17381306590092774
137.16,0.17792425962359865
142.07,0.17848593903024598
146.98000000000002,0.1813404240383021
151.89000000000001,0.18229923734586723
156.8,0.18528691079418677
161.71,0.1871791351716945
166.62,0.1863667014082186
171.53,0.18678552837727463
176.44,0.18861496217365536
181.35,0.18914309674550464
186.26,0.19188091798220405
191.17000000000002,0.19269736745934465
196.08,0.19312664521613437
200.99,0.19457215592758043
205.9,0.19439164336831735
210.81,0.1936739470210845
215.72,0.19527835634199028
220.63,0.19538547574278053
225.54000000000002,0.1970557528409137
230.45000000000002,0.19650263846099292
235.36,0.19884482638920034
240.27,0.19913732971648024
245.18,0.19886323488559007
250.09,0.1975196542879809
255.0,0.19772492742608747
259.90999999999997,0.19681176834564165
264.82,0.1965509572616529
269.73,0.1965480853216661
274.64,0.19619972259458757
279.55,0.1989586062074826
284.46000000000004,0.19609174143486247
289.37,0.19262441431136212
294.28000000000003,0.1909215456853288
299.19,0.19217444972985312
304.1,0.19025969127503833
309.01,0.1897454775536099
313.92,0.1874763628682874
318.83,0.187484279497496
323.74,0.18380152088945992
328.65000000000003,0.18354430863600493
333.56,0.18261203081737934
338.47,0.17951998329403154
343.38,0.17794066299260822
348.29,0.17665401637663125
353.2,0.176340885896181
358.11,0.17646094793380182
363.02,0.17354144182766962
367.93,0.17054997250633813
372.84000000000003,0.16884695156183244
377.75,0.166612253955921
382.66,0.16439254363753342
387.57,0.1652243533797178
392.48,0.16319957936527457
397.39,0.15945472253653312
402.3,0.1549412757319659
407.21000000000004,0.1494991544900534
412.12,0.14605613430490133
417.03000000000003,0.14526577239644103
421.94,0.13947046068684035
426.85,0.13162178923021498
431.76,0.1235442633607753
436.67,0.11816028584383981
441.58000000000004,0.10942501392040807
446.49,0.09810839087055821
451.40000000000003,0.08291698990709542
456.31,0.06276892900469405
461.22,0.035598584861477
466.13,0.0052817331057033855
471.04,-0.04023992070769832
475.95,-0.10073552774395667
480.86,-0.14753114904398362
485.77000000000004,-0.1999974364819047
490.68,-0.2934306406020529
495.59000000000003,-0.48318519755215433
500.5,
