count,bins
266298.0,9.5
365715.0,14.361386138613861
427307.0,19.222772277227723
472383.0,24.084158415841586
510466.0,28.945544554455445
537454.0,33.806930693069305
552063.0,38.66831683168317
554570.0,43.52970297029703
564096.0,48.39108910891089
561467.0,53.25247524752475
551739.0,58.11386138613861
545849.0,62.975247524752476
541890.0,67.83663366336634
536569.0,72.6980198019802
518917.0,77.55940594059406
504933.0,82.42079207920791
494343.0,87.28217821782178
481961.0,92.14356435643565
472789.0,97.0049504950495
471699.0,101.86633663366337
458652.0,106.72772277227722
445439.0,111.58910891089108
436066.0,116.45049504950495
430497.0,121.3118811881188
425201.0,126.17326732673267
415135.0,131.03465346534654
402859.0,135.8960396039604
399012.0,140.75742574257424
394690.0,145.61881188118812
391234.0,150.48019801980197
389708.0,155.34158415841583
384219.0,160.2029702970297
379084.0,165.06435643564356
378561.0,169.9257425742574
380593.0,174.7871287128713
368759.0,179.64851485148515
357051.0,184.509900990099
361645.0,189.37128712871288
356200.0,194.23267326732673
350906.0,199.09405940594058
346322.0,203.95544554455444
342806.0,208.81683168316832
334227.0,213.67821782178217
330763.0,218.53960396039602
325891.0,223.4009900990099
320152.0,228.26237623762376
317934.0,233.1237623762376
310589.0,237.9851485148515
309772.0,242.84653465346534
306646.0,247.7079207920792
305490.0,252.56930693069307
296595.0,257.4306930693069
292430.0,262.2920792079208
288825.0,267.15346534653463
287320.0,272.0148514851485
283240.0,276.8762376237624
272737.0,281.73762376237624
273971.0,286.5990099009901
269814.0,291.46039603960395
263827.0,296.3217821782178
255548.0,301.18316831683165
256478.0,306.04455445544556
251199.0,310.9059405940594
243657.0,315.76732673267327
244466.0,320.6287128712871
234928.0,325.490099009901
229802.0,330.3514851485148
222653.0,335.2128712871287
217987.0,340.0742574257426
209071.0,344.93564356435644
203784.0,349.7970297029703
198180.0,354.65841584158414
190807.0,359.519801980198
188304.0,364.38118811881185
178282.0,369.24257425742576
171223.0,374.1039603960396
163891.0,378.96534653465346
157136.0,383.8267326732673
156317.0,388.68811881188117
145030.0,393.549504950495
137247.0,398.4108910891089
128838.0,403.2722772277228
123433.0,408.13366336633663
121321.0,412.9950495049505
111170.0,417.85643564356434
99766.0,422.7178217821782
92004.0,427.57920792079204
85629.0,432.44059405940595
76703.0,437.3019801980198
68126.0,442.16336633663366
58477.0,447.0247524752475
51489.0,451.88613861386136
42962.0,456.7475247524752
34909.0,461.6089108910891
27446.0,466.470297029703
20277.0,471.33168316831683
12318.0,476.1930693069307
7012.0,481.05445544554453
4775.0,485.9158415841584
1034.0,490.77722772277224
372.0,495.63861386138615
,500.5
