runtime
1.0
1.0
1.0
3.13
9.45
0.9999999999999982
1.0
1.0
15.469999999999999
1.0
3.1600000000000037
2.8299999999999983
2.950000000000003
1.0
3.6499999999999986
1.0
9.920000000000002
1.0
1.0
1.0
1.5799999999999983
1.0
1.0
2.1799999999999926
1.0
1.0
4.960000000000008
0.030000000000001137
1.0
19.04
2.59
1.0
7.080000000000002
1.0
3.8699999999999974
1.0
1.0
2.020000000000003
1.2299999999999969
1.0
7.029999999999999
15.070000000000002
10.399999999999999
1.0
1.4699999999999989
17.7
1.0
1.0
1.0
1.0
1.0
1.0
3.2300000000000004
1.0
1.0
1.0
1.0
1.259999999999998
1.0
1.0
1.0
1.0
1.0
3.9700000000000006
1.0
17.85
1.0
1.0
1.0
1.0
19.47
1.0
1.0
9.079999999999998
1.0
1.0
2.6200000000000045
1.0
5.649999999999999
1.0
1.0
3.710000000000001
4.280000000000001
1.0
1.0
2.3200000000000003
1.0
1.0
4.919999999999995
1.0
5.260000000000005
3.469999999999999
4.590000000000003
1.7099999999999937
1.0
1.0
1.0
0.75
13.16
1.0
1.0
1.0
10.399999999999999
1.9600000000000009
1.8300000000000018
1.3599999999999994
1.7899999999999991
1.0
1.0
1.4099999999999966
2.3500000000000014
0.6099999999999994
6.44
1.0
0.9999999999999991
1.0
1.0
1.0
7.340000000000002
23.14
3.239999999999995
1.0
2.950000000000003
1.0
1.0
1.4500000000000028
10.42
1.0
1.0
21.519999999999996
6.340000000000003
1.0
1.0
1.0
1.0
3.1599999999999966
1.0
1.0
6.440000000000005
1.0
1.0
4.229999999999997
1.0
4.25
1.0
0.39000000000000057
1.0
1.0
14.89
3.66
4.939999999999998
1.0
2.4200000000000017
0.010000000000001563
1.0
1.0
1.0
0.9300000000000002
1.0
1.0
1.0
5.65
17.659999999999997
1.0
1.0
2.6900000000000013
1.0
6.82
1.0
1.0
3.4299999999999997
13.45
12.010000000000002
1.2199999999999989
1.1600000000000001
11.62
1.0
1.0
1.0
1.0
1.0000000000000018
0.5999999999999979
6.03
1.0
0.9999999999999991
3.3200000000000003
1.0
1.0
1.0
1.7200000000000006
0.8999999999999986
7.21
1.0000000000000009
1.0
1.0
2.1799999999999997
1.0
1.0
1.0
2.120000000000001
1.0
1.0
1.0
3.479999999999997
0.5899999999999999
1.0
1.0
1.0
1.0
1.0
3.9800000000000004
2.469999999999999
1.0
1.0
1.0
6.960000000000001
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.8000000000000007
1.0
1.2800000000000011
1.0
1.0
6.100000000000001
1.5999999999999943
1.0
1.0
2.270000000000003
1.0
1.0
1.0
1.0
1.0
3.75
1.0
2.259999999999998
5.43
1.4300000000000006
1.0
0.9999999999999991
1.0
15.91
1.0
1.0
1.0
13.639999999999997
1.0
1.0
1.0
1.0
16.17
4.560000000000002
1.0
1.0
1.0
1.0
1.0
1.0
6.060000000000002
1.0999999999999943
1.0
1.0
1.1400000000000006
1.0
1.0
1.0
2.9200000000000017
1.0
1.0
1.0
22.57
3.0799999999999983
1.0
1.0
2.259999999999998
1.0
1.0
1.1700000000000017
3.5900000000000034
1.5
1.0
3.460000000000001
1.0
1.0
1.0
1.0
1.0
1.0
1.0
5.769999999999996
4.219999999999999
1.0
1.000000000000007
2.239999999999995
1.0
1.0
1.0
18.0
1.0
11.939999999999998
10.670000000000002
1.0
4.43
1.0
1.0
1.490000000000002
1.0
1.0
7.699999999999996
1.000000000000007
1.0
1.5999999999999943
1.0
1.0
1.4099999999999966
1.0
1.0
0.9200000000000017
1.0
21.28
10.719999999999999
1.0
1.0
5.439999999999998
1.0
1.0
7.270000000000003
1.0
1.0
1.0
1.0
2.1099999999999994
1.0
1.0
1.0
1.0
8.66
1.0
4.169999999999998
3.75
17.92
1.6700000000000017
6.43
1.0
1.0
12.39
1.0
6.329999999999991
1.5400000000000063
1.0
1.0900000000000034
1.0
2.1099999999999994
1.0
1.0
12.35
1.0
