bin_edge,ci
9.5,0.44004156173393444
14.41,0.3126128175854988
19.32,0.25153613606981773
24.23,0.22027311087656012
29.14,0.2018590647606882
34.05,0.1938911523007128
38.96,0.19250841744851113
43.870000000000005,0.19180714095114143
48.78,0.1949267491818135
53.69,0.19857319243550223
58.6,0.20430704674050665
63.510000000000005,0.21187591858701352
68.42,0.21779541458563728
73.33,0.22926394398279576
78.24000000000001,0.23853504004497708
83.15,0.24848665174317625
88.06,0.2606450091149683
92.97,0.2725715193520538
97.88,0.2831684784559102
102.79,0.2961530424401402
107.7,0.30813336214568093
112.61,0.31840399648107515
117.52000000000001,0.33001704333784454
122.43,0.3371886505542143
127.34,0.35062356833551567
132.25,0.36217310408099457
137.16,0.36707125071184976
142.07,0.37861648872938725
146.98000000000002,0.38120245147934123
151.89000000000001,0.39004174385997425
156.8,0.3954496044338732
161.71,0.3980936685683882
166.62,0.40412920961299564
171.53,0.4114946483970652
176.44,0.4156658974382373
181.35,0.4156449652194686
186.26,0.4217281413684817
191.17000000000002,0.42480950747917784
196.08,0.4289899872114845
200.99,0.43285160695603875
205.9,0.4335665861780022
210.81,0.4363912574119913
215.72,0.44269813196562835
220.63,0.43981366322928733
225.54000000000002,0.4384069377011506
230.45000000000002,0.4413292852790322
235.36,0.44318636883432566
240.27,0.4457797044998946
245.18,0.4422141646877924
250.09,0.4420718669774384
255.0,0.43375089585084553
259.90999999999997,0.4328358537323511
264.82,0.43589151634983175
269.73,0.44020075458252433
274.64,0.43176959159038353
279.55,0.43461512110066103
284.46000000000004,0.4343764042676771
289.37,0.43010521192795775
294.28000000000003,0.4263707559839036
299.19,0.42307689589515546
304.1,0.4256358063976923
309.01,0.420429553316116
313.92,0.42317887190126346
318.83,0.4234504642810841
323.74,0.42065492697761114
328.65000000000003,0.40885331327174423
333.56,0.40924766140552815
338.47,0.4010371599576475
343.38,0.40272018099959545
348.29,0.4112872983331597
353.2,0.3973342940566629
358.11,0.3973722454335937
363.02,0.39102295346957977
367.93,0.38252849813912043
372.84000000000003,0.390678361912213
377.75,0.3791837983973728
382.66,0.38136482141633
387.57,0.37928523262227076
392.48,0.36754266525279117
397.39,0.35903426824996554
402.3,0.3469486296953584
407.21000000000004,0.3331322367035779
412.12,0.3286696218929491
417.03000000000003,0.3157308648181787
421.94,0.29915458149306196
426.85,0.28917219195292554
431.76,0.2693244899133124
436.67,0.26041751769034965
441.58000000000004,0.23614482111451207
446.49,0.2236635104588998
451.40000000000003,0.20024576200520078
456.31,0.15926465023346043
461.22,0.11562856531804917
466.13,0.06688704003930007
471.04,-0.005238088776383986
475.95,-0.0952459677770067
480.86,-0.1758718959937831
485.77000000000004,-0.22650801447044827
490.68,-0.3170322417412938
495.59000000000003,-0.4886391838077695
500.5,
