count,bins
3477.0,9.5
4360.0,14.361386138613861
4841.0,19.222772277227723
5469.0,24.084158415841586
6140.0,28.945544554455445
6172.0,33.806930693069305
6032.0,38.66831683168317
6112.0,43.52970297029703
5770.0,48.39108910891089
5438.0,53.25247524752475
5260.0,58.11386138613861
4854.0,62.975247524752476
4543.0,67.83663366336634
4326.0,72.6980198019802
3978.0,77.55940594059406
3690.0,82.42079207920791
3439.0,87.28217821782178
3209.0,92.14356435643565
3121.0,97.0049504950495
2881.0,101.86633663366337
2632.0,106.72772277227722
2500.0,111.58910891089108
2431.0,116.45049504950495
2243.0,121.3118811881188
1995.0,126.17326732673267
1968.0,131.03465346534654
1885.0,135.8960396039604
1844.0,140.75742574257424
1628.0,145.61881188118812
1596.0,150.48019801980197
1689.0,155.34158415841583
1520.0,160.2029702970297
1503.0,165.06435643564356
1465.0,169.9257425742574
1413.0,174.7871287128713
1335.0,179.64851485148515
1353.0,184.509900990099
1321.0,189.37128712871288
1239.0,194.23267326732673
1203.0,199.09405940594058
1230.0,203.95544554455444
1185.0,208.81683168316832
1157.0,213.67821782178217
1067.0,218.53960396039602
1108.0,223.4009900990099
1061.0,228.26237623762376
1078.0,233.1237623762376
1048.0,237.9851485148515
1075.0,242.84653465346534
990.0,247.7079207920792
966.0,252.56930693069307
1008.0,257.4306930693069
975.0,262.2920792079208
977.0,267.15346534653463
937.0,272.0148514851485
935.0,276.8762376237624
924.0,281.73762376237624
870.0,286.5990099009901
889.0,291.46039603960395
848.0,296.3217821782178
831.0,301.18316831683165
821.0,306.04455445544556
812.0,310.9059405940594
835.0,315.76732673267327
834.0,320.6287128712871
810.0,325.490099009901
768.0,330.3514851485148
759.0,335.2128712871287
751.0,340.0742574257426
736.0,344.93564356435644
731.0,349.7970297029703
743.0,354.65841584158414
735.0,359.519801980198
683.0,364.38118811881185
684.0,369.24257425742576
619.0,374.1039603960396
649.0,378.96534653465346
626.0,383.8267326732673
574.0,388.68811881188117
586.0,393.549504950495
614.0,398.4108910891089
577.0,403.2722772277228
559.0,408.13366336633663
530.0,412.9950495049505
572.0,417.85643564356434
516.0,422.7178217821782
539.0,427.57920792079204
494.0,432.44059405940595
472.0,437.3019801980198
485.0,442.16336633663366
433.0,447.0247524752475
438.0,451.88613861386136
420.0,456.7475247524752
390.0,461.6089108910891
376.0,466.470297029703
376.0,471.33168316831683
323.0,476.1930693069307
249.0,481.05445544554453
290.0,485.9158415841584
218.0,490.77722772277224
136.0,495.63861386138615
,500.5
