count,bins
253003.0,9.5
332392.0,14.361386138613861
376145.0,19.222772277227723
405649.0,24.084158415841586
423241.0,28.945544554455445
429945.0,33.806930693069305
437887.0,38.66831683168317
438924.0,43.52970297029703
432160.0,48.39108910891089
425660.0,53.25247524752475
421616.0,58.11386138613861
414157.0,62.975247524752476
401234.0,67.83663366336634
395116.0,72.6980198019802
385894.0,77.55940594059406
380984.0,82.42079207920791
371429.0,87.28217821782178
360421.0,92.14356435643565
359332.0,97.0049504950495
352079.0,101.86633663366337
346723.0,106.72772277227722
339636.0,111.58910891089108
333289.0,116.45049504950495
328249.0,121.3118811881188
320811.0,126.17326732673267
317686.0,131.03465346534654
311593.0,135.8960396039604
310155.0,140.75742574257424
308742.0,145.61881188118812
301696.0,150.48019801980197
299669.0,155.34158415841583
296180.0,160.2029702970297
291690.0,165.06435643564356
285624.0,169.9257425742574
282561.0,174.7871287128713
279314.0,179.64851485148515
277072.0,184.509900990099
272867.0,189.37128712871288
268503.0,194.23267326732673
265251.0,199.09405940594058
265194.0,203.95544554455444
261628.0,208.81683168316832
258271.0,213.67821782178217
253333.0,218.53960396039602
250099.0,223.4009900990099
245311.0,228.26237623762376
240886.0,233.1237623762376
237777.0,237.9851485148515
236568.0,242.84653465346534
232396.0,247.7079207920792
228255.0,252.56930693069307
225042.0,257.4306930693069
222047.0,262.2920792079208
217491.0,267.15346534653463
213700.0,272.0148514851485
211021.0,276.8762376237624
207594.0,281.73762376237624
204967.0,286.5990099009901
201067.0,291.46039603960395
195481.0,296.3217821782178
190003.0,301.18316831683165
185979.0,306.04455445544556
182294.0,310.9059405940594
177888.0,315.76732673267327
171811.0,320.6287128712871
168813.0,325.490099009901
163532.0,330.3514851485148
159047.0,335.2128712871287
156653.0,340.0742574257426
150313.0,344.93564356435644
144741.0,349.7970297029703
139427.0,354.65841584158414
134314.0,359.519801980198
127669.0,364.38118811881185
122904.0,369.24257425742576
118246.0,374.1039603960396
113691.0,378.96534653465346
108994.0,383.8267326732673
105038.0,388.68811881188117
99182.0,393.549504950495
94723.0,398.4108910891089
89196.0,403.2722772277228
81926.0,408.13366336633663
76560.0,412.9950495049505
71050.0,417.85643564356434
65015.0,422.7178217821782
60149.0,427.57920792079204
53529.0,432.44059405940595
47217.0,437.3019801980198
42075.0,442.16336633663366
35108.0,447.0247524752475
29159.0,451.88613861386136
22015.0,456.7475247524752
16899.0,461.6089108910891
12441.0,466.470297029703
9007.0,471.33168316831683
4923.0,476.1930693069307
2753.0,481.05445544554453
1608.0,485.9158415841584
650.0,490.77722772277224
162.0,495.63861386138615
,500.5
