bin_edge,ci
9.5,0.47662032044569175
14.41,0.3411473878800362
19.32,0.2814662598038613
24.23,0.2481917653563724
29.14,0.23089681960002037
34.05,0.22606584420470296
38.96,0.22147553906134804
43.870000000000005,0.22064390799772185
48.78,0.2240416202757759
53.69,0.22899349157245433
58.6,0.23443259397370297
63.510000000000005,0.2400311805376107
68.42,0.2526542641945531
73.33,0.26094653566066556
78.24000000000001,0.27069159341665683
83.15,0.27745970508663725
88.06,0.2882521443184889
92.97,0.29790087063768705
97.88,0.30705595792946855
102.79,0.3157696502744416
107.7,0.32494466774963937
112.61,0.33180590858094766
117.52000000000001,0.33974458406750324
122.43,0.35099063872653813
127.34,0.3587249527321201
132.25,0.36703550479155617
137.16,0.3761843166442576
142.07,0.3812328679949042
146.98000000000002,0.38361750533365074
151.89000000000001,0.389268230865879
156.8,0.39715942814934263
161.71,0.398116114069811
166.62,0.40234017495532265
171.53,0.4086988136803597
176.44,0.41047220239982657
181.35,0.41355827848337695
186.26,0.4146538166796091
191.17000000000002,0.4185832834784007
196.08,0.4205510789643854
200.99,0.4173191099276244
205.9,0.4206052459375878
210.81,0.4181115524309969
215.72,0.4181466826299368
220.63,0.4169996962933097
225.54000000000002,0.42275536837119004
230.45000000000002,0.4223444766052589
235.36,0.42681293799957865
240.27,0.4225334931600513
245.18,0.42370098380776433
250.09,0.426878759570966
255.0,0.42601013868875054
259.90999999999997,0.4211285430236476
264.82,0.4219435673381332
269.73,0.42111339479878124
274.64,0.41695569466631105
279.55,0.4162464929820326
284.46000000000004,0.41134805131244406
289.37,0.41234415386065953
294.28000000000003,0.40724533401649093
299.19,0.4095703117687677
304.1,0.4086976380522865
309.01,0.4052413833302654
313.92,0.4004199936288234
318.83,0.39544015948975175
323.74,0.3949361308618422
328.65000000000003,0.3881853118284582
333.56,0.3886262089007829
338.47,0.38749140746014216
343.38,0.38154631328121896
348.29,0.3793184536828935
353.2,0.3810330645702469
358.11,0.3757528093185587
363.02,0.37120884736331267
367.93,0.3734654062576622
372.84000000000003,0.3693147313659804
377.75,0.36021342643319115
382.66,0.3572027727979432
387.57,0.35020965368223056
392.48,0.34376265053592514
397.39,0.3356765600202828
402.3,0.3239138953936562
407.21000000000004,0.32087445612161236
412.12,0.31078528749090323
417.03000000000003,0.2965212942636268
421.94,0.2825509266671802
426.85,0.2676582151975044
431.76,0.25423223040024284
436.67,0.24519659596255594
441.58000000000004,0.21753044304753794
446.49,0.19774752497144568
451.40000000000003,0.16825107694185076
456.31,0.13641170513697032
461.22,0.09249151484273142
466.13,0.037356108763771496
471.04,-0.03573236048952415
475.95,-0.1287448739958795
480.86,-0.19896202430616444
485.77000000000004,-0.25713712472471223
490.68,-0.364973280240772
495.59000000000003,-0.5587155175690554
500.5,
