count,bins
122919.0,9.5
198691.0,14.361386138613861
173059.0,19.222772277227723
164365.0,24.084158415841586
146114.0,28.945544554455445
132752.0,33.806930693069305
118631.0,38.66831683168317
107914.0,43.52970297029703
94681.0,48.39108910891089
84906.0,53.25247524752475
75559.0,58.11386138613861
67722.0,62.975247524752476
60879.0,67.83663366336634
52015.0,72.6980198019802
46634.0,77.55940594059406
41433.0,82.42079207920791
36275.0,87.28217821782178
32569.0,92.14356435643565
30334.0,97.0049504950495
26815.0,101.86633663366337
24399.0,106.72772277227722
21395.0,111.58910891089108
18773.0,116.45049504950495
17403.0,121.3118811881188
15651.0,126.17326732673267
14606.0,131.03465346534654
13637.0,135.8960396039604
11674.0,140.75742574257424
10789.0,145.61881188118812
11242.0,150.48019801980197
9098.0,155.34158415841583
9125.0,160.2029702970297
8219.0,165.06435643564356
8419.0,169.9257425742574
6715.0,174.7871287128713
7361.0,179.64851485148515
6117.0,184.509900990099
6045.0,189.37128712871288
5954.0,194.23267326732673
5154.0,199.09405940594058
4784.0,203.95544554455444
4130.0,208.81683168316832
4107.0,213.67821782178217
3806.0,218.53960396039602
3999.0,223.4009900990099
3318.0,228.26237623762376
3627.0,233.1237623762376
3706.0,237.9851485148515
3065.0,242.84653465346534
3410.0,247.7079207920792
2526.0,252.56930693069307
2393.0,257.4306930693069
2305.0,262.2920792079208
1934.0,267.15346534653463
1985.0,272.0148514851485
1920.0,276.8762376237624
1468.0,281.73762376237624
1681.0,286.5990099009901
1329.0,291.46039603960395
1426.0,296.3217821782178
1427.0,301.18316831683165
1484.0,306.04455445544556
951.0,310.9059405940594
930.0,315.76732673267327
878.0,320.6287128712871
558.0,325.490099009901
687.0,330.3514851485148
503.0,335.2128712871287
617.0,340.0742574257426
572.0,344.93564356435644
273.0,349.7970297029703
405.0,354.65841584158414
301.0,359.519801980198
206.0,364.38118811881185
296.0,369.24257425742576
226.0,374.1039603960396
105.0,378.96534653465346
174.0,383.8267326732673
52.0,388.68811881188117
163.0,393.549504950495
188.0,398.4108910891089
70.0,403.2722772277228
161.0,408.13366336633663
40.0,412.9950495049505
127.0,417.85643564356434
80.0,422.7178217821782
57.0,427.57920792079204
44.0,432.44059405940595
77.0,437.3019801980198
150.0,442.16336633663366
99.0,447.0247524752475
90.0,451.88613861386136
108.0,456.7475247524752
40.0,461.6089108910891
168.0,466.470297029703
196.0,471.33168316831683
116.0,476.1930693069307
59.0,481.05445544554453
38.0,485.9158415841584
108.0,490.77722772277224
21.0,495.63861386138615
,500.5
