count,bins
0.0,9.5
0.0,14.361386138613861
0.0,19.222772277227723
0.0,24.084158415841586
0.0,28.945544554455445
8.0,33.806930693069305
11.0,38.66831683168317
22.0,43.52970297029703
36.0,48.39108910891089
55.0,53.25247524752475
63.0,58.11386138613861
66.0,62.975247524752476
85.0,67.83663366336634
78.0,72.6980198019802
111.0,77.55940594059406
90.0,82.42079207920791
97.0,87.28217821782178
95.0,92.14356435643565
97.0,97.0049504950495
112.0,101.86633663366337
94.0,106.72772277227722
106.0,111.58910891089108
91.0,116.45049504950495
82.0,121.3118811881188
78.0,126.17326732673267
86.0,131.03465346534654
83.0,135.8960396039604
90.0,140.75742574257424
82.0,145.61881188118812
66.0,150.48019801980197
86.0,155.34158415841583
70.0,160.2029702970297
74.0,165.06435643564356
67.0,169.9257425742574
56.0,174.7871287128713
70.0,179.64851485148515
60.0,184.509900990099
62.0,189.37128712871288
69.0,194.23267326732673
59.0,199.09405940594058
57.0,203.95544554455444
69.0,208.81683168316832
53.0,213.67821782178217
56.0,218.53960396039602
51.0,223.4009900990099
61.0,228.26237623762376
51.0,233.1237623762376
62.0,237.9851485148515
51.0,242.84653465346534
62.0,247.7079207920792
46.0,252.56930693069307
56.0,257.4306930693069
61.0,262.2920792079208
52.0,267.15346534653463
63.0,272.0148514851485
60.0,276.8762376237624
60.0,281.73762376237624
52.0,286.5990099009901
58.0,291.46039603960395
54.0,296.3217821782178
60.0,301.18316831683165
68.0,306.04455445544556
60.0,310.9059405940594
65.0,315.76732673267327
69.0,320.6287128712871
65.0,325.490099009901
80.0,330.3514851485148
67.0,335.2128712871287
76.0,340.0742574257426
54.0,344.93564356435644
61.0,349.7970297029703
67.0,354.65841584158414
58.0,359.519801980198
78.0,364.38118811881185
79.0,369.24257425742576
53.0,374.1039603960396
71.0,378.96534653465346
65.0,383.8267326732673
65.0,388.68811881188117
62.0,393.549504950495
74.0,398.4108910891089
70.0,403.2722772277228
88.0,408.13366336633663
66.0,412.9950495049505
67.0,417.85643564356434
62.0,422.7178217821782
66.0,427.57920792079204
78.0,432.44059405940595
62.0,437.3019801980198
53.0,442.16336633663366
70.0,447.0247524752475
73.0,451.88613861386136
67.0,456.7475247524752
75.0,461.6089108910891
69.0,466.470297029703
55.0,471.33168316831683
40.0,476.1930693069307
37.0,481.05445544554453
26.0,485.9158415841584
9.0,490.77722772277224
2.0,495.63861386138615
,500.5
