,bin_edge,res_time
0,9.5,5984.66
1,14.41,9887.54
2,19.32,11703.23
3,24.23,13227.380000000001
4,29.14,14149.800000000001
5,34.05,14649.550000000001
6,38.96,14699.550000000001
7,43.870000000000005,14518.51
8,48.78,14254.18
9,53.69,13851.9
10,58.6,13246.42
11,63.510000000000005,12603.58
12,68.42,11970.2
13,73.33,11486.93
14,78.24000000000001,10879.27
15,83.15,10194.550000000001
16,88.06,9724.050000000001
17,92.97,9176.01
18,97.88,8714.24
19,102.79,8264.48
20,107.7,7806.35
21,112.61,7486.91
22,117.52000000000001,7138.18
23,122.43,6866.58
24,127.34,6676.99
25,132.25,6383.33
26,137.16,6182.08
27,142.07,6019.01
28,146.98000000000002,5898.43
29,151.89000000000001,5740.76
30,156.8,5626.33
31,161.71,5419.26
32,166.62,5119.63
33,171.53,5011.77
34,176.44,5004.1900000000005
35,181.35,4900.72
36,186.26,4820.99
37,191.17000000000002,4701.5
38,196.08,4597.49
39,200.99,4561.87
40,205.9,4471.86
41,210.81,4384.3
42,215.72,4317.32
43,220.63,4199.2300000000005
44,225.54000000000002,4162.16
45,230.45000000000002,4065.32
46,235.36,3963.9900000000002
47,240.27,3961.9100000000003
48,245.18,3932.69
49,250.09,3816.15
50,255.0,3751.67
51,259.90999999999997,3723.84
52,264.82,3668.86
53,269.73,3575.63
54,274.64,3512.38
55,279.55,3395.52
56,284.46000000000004,3335.34
57,289.37,3297.83
58,294.28000000000003,3237.48
59,299.19,3186.2000000000003
60,304.1,3123.61
61,309.01,3052.31
62,313.92,2973.42
63,318.83,2879.3
64,323.74,2846.04
65,328.65000000000003,2837.35
66,333.56,2780.27
67,338.47,2713.07
68,343.38,2637.06
69,348.29,2588.34
70,353.2,2500.9
71,358.11,2421.58
72,363.02,2325.11
73,367.93,2255.12
74,372.84000000000003,2193.81
75,377.75,2058.2400000000002
76,382.66,1980.8700000000001
77,387.57,1872.57
78,392.48,1821.81
79,397.39,1700.27
80,402.3,1619.1000000000001
81,407.21000000000004,1541.39
82,412.12,1459.17
83,417.03000000000003,1381.82
84,421.94,1293.28
85,426.85,1239.5
86,431.76,1179.8
87,436.67,1093.8700000000001
88,441.58000000000004,1045.83
89,446.49,948.36
90,451.40000000000003,877.86
91,456.31,802.5600000000001
92,461.22,708.45
93,466.13,658.04
94,471.04,580.4300000000001
95,475.95,477.95
96,480.86,364.81
97,485.77000000000004,284.85
98,490.68,206.32
99,495.59000000000003,127.14
100,500.5,
