,bin_edge,res_time
0,9.5,4848.87
1,14.41,7646.39
2,19.32,9629.87
3,24.23,11258.300000000001
4,29.14,12372.56
5,34.05,13270.07
6,38.96,13723.66
7,43.870000000000005,14200.19
8,48.78,14353.43
9,53.69,14440.51
10,58.6,14265.89
11,63.510000000000005,14243.04
12,68.42,13851.6
13,73.33,13584.78
14,78.24000000000001,13324.84
15,83.15,13126.6
16,88.06,12739.48
17,92.97,12373.630000000001
18,97.88,12223.49
19,102.79,12020.97
20,107.7,11850.08
21,112.61,11579.28
22,117.52000000000001,11455.050000000001
23,122.43,11205.84
24,127.34,10864.91
25,132.25,10790.42
26,137.16,10504.59
27,142.07,10298.2
28,146.98000000000002,10146.99
29,151.89000000000001,9950.16
30,156.8,9836.0
31,161.71,9661.07
32,166.62,9461.61
33,171.53,9344.81
34,176.44,9120.79
35,181.35,9032.91
36,186.26,8918.1
37,191.17000000000002,8818.83
38,196.08,8659.55
39,200.99,8499.68
40,205.9,8394.29
41,210.81,8266.61
42,215.72,8118.87
43,220.63,7926.150000000001
44,225.54000000000002,7847.77
45,230.45000000000002,7736.02
46,235.36,7709.7
47,240.27,7556.06
48,245.18,7382.96
49,250.09,7306.33
50,255.0,7192.1
51,259.90999999999997,7049.110000000001
52,264.82,6963.63
53,269.73,6885.38
54,274.64,6727.650000000001
55,279.55,6539.76
56,284.46000000000004,6465.110000000001
57,289.37,6353.47
58,294.28000000000003,6277.85
59,299.19,6153.75
60,304.1,5986.78
61,309.01,5923.39
62,313.92,5824.75
63,318.83,5723.6
64,323.74,5585.32
65,328.65000000000003,5460.17
66,333.56,5335.08
67,338.47,5247.92
68,343.38,5129.12
69,348.29,4965.26
70,353.2,4875.11
71,358.11,4760.0
72,363.02,4666.12
73,367.93,4535.150000000001
74,372.84000000000003,4309.76
75,377.75,4271.85
76,382.66,4200.12
77,387.57,4042.65
78,392.48,3950.7400000000002
79,397.39,3777.9700000000003
80,402.3,3636.63
81,407.21000000000004,3508.29
82,412.12,3398.04
83,417.03000000000003,3289.03
84,421.94,3207.03
85,426.85,3098.14
86,431.76,3021.25
87,436.67,2869.9500000000003
88,441.58000000000004,2801.4700000000003
89,446.49,2715.1
90,451.40000000000003,2608.59
91,456.31,2506.23
92,461.22,2305.86
93,466.13,2024.67
94,471.04,1783.0900000000001
95,475.95,1491.1200000000001
96,480.86,1221.56
97,485.77000000000004,946.1700000000001
98,490.68,664.3100000000001
99,495.59000000000003,383.62
100,500.5,
