bin_edge,ci
9.5,0.42918371886713713
14.41,0.29167614721607893
19.32,0.23165078177123147
24.23,0.1979993990240973
29.14,0.17983370778838267
34.05,0.16741990025418416
38.96,0.16159317949474886
43.870000000000005,0.15576400097817414
48.78,0.15379364597258044
53.69,0.15245504504169025
58.6,0.1540459640456277
63.510000000000005,0.1537139663479236
68.42,0.1575555636873338
73.33,0.16015903501980672
78.24000000000001,0.16289838761888634
83.15,0.16478540646090284
88.06,0.16889925868582017
92.97,0.17342414031514553
97.88,0.17481480105649994
102.79,0.17708846932585204
107.7,0.1788156533370789
112.61,0.1820357720361281
117.52000000000001,0.18271493899371877
122.43,0.1853738630196727
127.34,0.19013533375620864
132.25,0.19027534475392696
137.16,0.1939975740398964
142.07,0.197214756740172
146.98000000000002,0.1987586011794409
151.89000000000001,0.20097632395948342
156.8,0.20148919527261439
161.71,0.20314472148488272
166.62,0.205378760710117
171.53,0.20598798364688323
176.44,0.20915615609256105
181.35,0.20925217932572732
186.26,0.20908247139913042
191.17000000000002,0.20940602391543084
196.08,0.21050390997421295
200.99,0.21207154261131042
205.9,0.2125642296980024
210.81,0.21334081086297035
215.72,0.21405113409507323
220.63,0.21653285541987416
225.54000000000002,0.2161670270434694
230.45000000000002,0.21588746462342176
235.36,0.21351433013132345
240.27,0.21444964727901253
245.18,0.21649584313375464
250.09,0.2148969214246837
255.0,0.21416267229601404
259.90999999999997,0.21476885789749278
264.82,0.21308506475653066
269.73,0.21137498760541532
274.64,0.21247737859131696
279.55,0.21433859394440202
284.46000000000004,0.21304750197542952
289.37,0.21193642887514658
294.28000000000003,0.20950986683317138
299.19,0.2086864241727141
304.1,0.20872817686691247
309.01,0.20491755950997897
313.92,0.20249758478081417
318.83,0.20074352564484205
323.74,0.19949718119190807
328.65000000000003,0.1974735621914063
333.56,0.1950415679766396
338.47,0.19105309944259474
343.38,0.18915379906558388
348.29,0.18786916811321297
353.2,0.18338523226587267
358.11,0.18056105803296219
363.02,0.17513491437032686
367.93,0.17189422135013646
372.84000000000003,0.17259071983092775
377.75,0.16438875748955098
382.66,0.1579203754418406
387.57,0.15533602744655578
392.48,0.14882595073735647
397.39,0.14489008216411708
402.3,0.13926361214695474
407.21000000000004,0.13276373687571283
412.12,0.12411751748972485
417.03000000000003,0.11531977761656341
421.94,0.10316075537345473
426.85,0.09246385845856073
431.76,0.07921414653136212
436.67,0.06917841272906794
441.58000000000004,0.054651476503906074
446.49,0.039860343901719573
451.40000000000003,0.023534044285678696
456.31,0.004701713910814186
461.22,-0.0174690108386768
466.13,-0.043539799116508855
471.04,-0.0787610864165221
475.95,-0.1248414606703326
480.86,-0.16530594067218082
485.77000000000004,-0.2134584194005507
490.68,-0.30453151607930623
495.59000000000003,-0.48850917575817143
500.5,
