bin_edge,ci
9.5,0.36119211951560404
14.41,0.2420537072451899
19.32,0.2053905587666252
24.23,0.1831516393702735
29.14,0.1703643565869659
34.05,0.1647429711758271
38.96,0.16304663867703045
43.870000000000005,0.1653293837810435
48.78,0.16793097004739782
53.69,0.17449371863151814
58.6,0.1804226108523423
63.510000000000005,0.18725871668143007
68.42,0.19406481866128228
73.33,0.2033355756339614
78.24000000000001,0.2153415972485854
83.15,0.22676521362486513
88.06,0.23765231203019696
92.97,0.2504976764282791
97.88,0.2634667083978992
102.79,0.27622680889611384
107.7,0.2904038356150049
112.61,0.30348597161434543
117.52000000000001,0.3146271518866228
122.43,0.3257227366427411
127.34,0.339360520816841
132.25,0.347710616905234
137.16,0.35711204270116154
142.07,0.35987367606249254
146.98000000000002,0.37308421727222796
151.89000000000001,0.3823321256549723
156.8,0.38728093901794125
161.71,0.3972722553492613
166.62,0.4037695271591249
171.53,0.4117637544209695
176.44,0.4217915184344257
181.35,0.4187829920845119
186.26,0.4303649597391676
191.17000000000002,0.43457795874387456
196.08,0.4404848356482257
200.99,0.44033446659433145
205.9,0.44944563064742954
210.81,0.4467721735109766
215.72,0.45455044835929515
220.63,0.46417527437552725
225.54000000000002,0.46644173185179333
230.45000000000002,0.46406371885160047
235.36,0.4596184208509529
240.27,0.4574609559223537
245.18,0.4623277178692936
250.09,0.4615461387041115
255.0,0.4678140440835723
259.90999999999997,0.4666828148139619
264.82,0.47063891468383623
269.73,0.4671537559092036
274.64,0.4644263205311536
279.55,0.4734939125355183
284.46000000000004,0.47137379479770225
289.37,0.4659026007191514
294.28000000000003,0.4669097333944368
299.19,0.4660179517307669
304.1,0.4653460974568039
309.01,0.4642736026704898
313.92,0.46429795629225523
318.83,0.45520925777139154
323.74,0.4573957700443829
328.65000000000003,0.4535125300287261
333.56,0.44854183300260875
338.47,0.45346848199393086
343.38,0.45039473105933453
348.29,0.4563368726053226
353.2,0.45406027151886613
358.11,0.44852718409633624
363.02,0.44471636855968594
367.93,0.4352058811233357
372.84000000000003,0.43798879011375685
377.75,0.4354782144410015
382.66,0.43497135033920226
387.57,0.4386422790190317
392.48,0.4254883328989777
397.39,0.42593885571474316
402.3,0.42003242701532006
407.21000000000004,0.4024669816392189
412.12,0.39451271211499894
417.03000000000003,0.37516478341865434
421.94,0.35152452588625044
426.85,0.337600711270215
431.76,0.31783716070336954
436.67,0.3004067322350529
441.58000000000004,0.2773665065004965
446.49,0.24474651427956887
451.40000000000003,0.21164803180879907
456.31,0.17304293822143532
461.22,0.11976090871239609
466.13,0.06053088027564844
471.04,-0.01869455416891835
475.95,-0.11804358470021298
480.86,-0.19166175197698748
485.77000000000004,-0.2473727277553015
490.68,-0.3525799034911696
495.59000000000003,-0.5396424623388366
500.5,
