id_succ,time_to_target
0,41.64
1,71.85
2,69.28
3,17.68
4,53.75
5,75.52
6,78.55
7,52.4
8,58.79
9,31.98
10,41.43
11,35.21
12,38.44
13,83.69
14,9.93
15,6.91
16,7.81
17,46.73
18,46.46
19,61.79
21,61.23
22,80.75
23,78.55
24,23.13
25,118.13
26,8.73
27,63.75
28,47.57
29,20.42
30,41.35
31,31.18
32,65.63
33,62.76
34,34.1
35,29.28
36,63.02
37,69.87
38,82.9
39,29.92
40,105.71
41,86.23
42,141.26
43,63.47
44,34.5
45,34.8
46,55.82
47,35.52
48,49.63
49,44.64
50,32.11
51,36.03
53,14.87
54,10.66
55,106.06
56,65.96
57,21.82
58,38.55
59,72.98
60,36.12
61,55.74
62,37.47
63,36.0
64,30.8
65,76.17
66,64.48
67,21.33
68,72.11
69,76.77
71,72.29
73,61.38
74,63.13
75,16.42
76,13.71
77,81.87
78,23.31
79,49.96
80,100.35
81,38.34
82,25.98
83,28.35
84,69.25
85,25.44
86,46.44
87,9.82
88,89.54
89,51.46
90,50.4
91,54.5
92,16.85
93,33.71
94,26.07
95,51.32
96,55.64
97,8.69
98,61.51
99,25.33
100,67.41
101,109.9
102,38.35
103,45.29
104,48.11
105,83.8
106,34.06
107,31.65
108,42.73
109,65.85
110,45.16
111,55.91
112,71.66
113,78.67
114,39.15
115,53.79
116,31.0
117,26.35
118,62.22
119,39.56
120,58.49
121,44.87
122,77.59
123,44.61
124,48.24
125,92.31
126,40.46
127,36.11
128,73.7
129,28.53
130,53.46
131,60.62
132,56.5
133,134.09
134,24.49
135,42.26
136,69.86
137,43.12
138,36.52
139,25.5
140,64.15
141,31.2
142,35.36
144,34.16
145,86.76
146,9.91
147,120.54
148,44.19
149,53.46
150,94.44
151,22.02
152,37.5
153,55.15
154,81.25
155,84.06
156,82.96
157,71.79
158,57.14
159,8.02
160,39.57
161,70.39
162,42.7
163,78.75
165,82.63
166,37.26
167,37.38
168,68.93
169,20.7
170,52.19
171,63.56
172,25.27
173,22.44
174,58.85
175,25.0
176,50.53
177,37.04
178,117.89
179,43.23
180,35.98
181,59.06
182,74.56
183,146.84
184,55.33
185,34.17
186,68.41
187,42.73
188,45.62
189,38.86
190,85.65
191,25.09
192,14.21
193,26.73
194,29.15
195,55.49
196,27.4
197,32.83
198,24.13
199,77.13
200,110.21
201,29.13
202,43.19
203,11.65
204,5.49
205,95.48
206,45.0
207,49.79
208,78.96
209,34.33
210,88.87
211,90.38
212,60.12
213,34.84
214,8.21
215,43.55
216,37.96
217,46.88
218,33.61
219,73.59
220,36.02
221,53.33
222,15.51
223,50.26
224,22.88
225,63.08
226,43.31
227,45.92
228,45.35
229,84.61
230,32.72
231,40.14
232,33.38
233,32.38
234,46.43
235,42.26
236,30.77
237,44.66
238,32.58
239,57.67
240,36.95
241,71.25
242,59.68
243,54.11
244,54.85
245,51.98
246,48.08
247,76.56
248,62.39
249,49.85
250,20.96
251,68.44
252,90.59
253,64.88
254,57.31
255,23.62
256,39.34
257,44.1
259,92.38
260,11.4
261,28.48
262,4.07
263,42.85
264,26.06
265,61.82
266,48.14
267,108.83
268,32.64
269,34.23
271,65.01
272,44.14
273,89.3
274,46.15
275,59.85
276,146.9
277,97.25
278,54.6
279,48.13
280,33.69
281,77.42
282,51.93
283,51.01
284,13.71
285,48.29
287,50.21
288,35.45
289,88.15
290,49.58
291,23.93
292,64.13
293,23.96
294,53.35
295,54.84
296,23.26
297,57.04
298,27.9
299,51.72
300,77.86
301,48.58
302,69.66
303,72.76
304,25.54
305,103.64
306,36.75
307,87.76
308,79.45
309,36.86
310,57.44
311,57.62
312,22.41
313,14.11
314,46.19
315,37.2
316,51.53
317,57.44
318,57.13
319,70.08
320,20.84
321,40.3
322,40.65
323,40.18
324,37.36
325,89.91
326,43.37
327,61.23
328,19.84
329,83.83
330,42.67
331,40.3
332,10.82
333,54.75
334,123.75
335,128.37
336,37.93
337,51.68
338,40.51
339,19.65
340,108.34
341,27.23
342,44.2
343,72.02
344,115.0
345,35.59
346,20.5
347,43.43
348,59.64
350,28.1
351,33.33
352,29.88
353,85.07
354,54.38
355,48.97
356,25.37
357,8.69
358,28.43
359,50.58
360,25.12
361,74.55
362,68.49
363,25.02
364,77.92
365,36.91
366,53.36
367,47.96
368,68.32
369,31.44
370,86.05
371,29.22
372,48.15
373,33.04
374,75.09
375,23.59
376,56.62
378,36.39
379,98.47
380,136.68
381,21.17
382,164.15
383,31.62
384,60.0
385,39.14
386,117.03
387,16.9
388,81.47
389,36.58
390,22.95
391,50.36
392,64.15
393,62.02
394,67.97
395,66.73
396,41.32
397,31.31
398,53.68
399,32.15
400,71.31
401,32.77
402,7.44
403,51.88
404,57.63
405,122.9
406,80.1
407,42.15
408,36.38
409,59.23
410,18.45
411,43.36
412,13.09
413,41.24
414,107.83
415,34.4
416,16.9
417,122.57
418,7.79
419,44.61
420,55.55
421,86.89
422,19.12
423,74.56
424,92.13
425,36.22
426,34.21
427,22.22
428,69.3
429,38.56
430,32.96
431,114.21
432,47.67
433,45.07
434,27.12
435,49.44
436,63.49
437,35.1
438,76.66
439,19.65
440,24.43
441,54.61
442,113.26
443,30.41
444,22.06
445,45.38
446,52.77
447,87.79
448,83.46
450,98.73
452,60.2
453,33.18
454,36.22
455,40.79
456,104.61
457,13.9
458,41.7
459,65.25
460,13.17
461,40.9
462,22.5
463,42.74
464,57.12
465,16.24
466,32.87
467,23.41
468,47.22
469,26.26
470,61.1
