,bin_edge,res_time
0,9.5,6071.91
1,14.41,10024.47
2,19.32,11642.64
3,24.23,13150.65
4,29.14,14127.94
5,34.05,14635.07
6,38.96,14723.49
7,43.870000000000005,14579.5
8,48.78,14257.800000000001
9,53.69,13796.970000000001
10,58.6,13193.36
11,63.510000000000005,12668.26
12,68.42,12118.18
13,73.33,11440.7
14,78.24000000000001,10768.91
15,83.15,10202.43
16,88.06,9686.54
17,92.97,9191.77
18,97.88,8813.19
19,102.79,8384.47
20,107.7,8016.13
21,112.61,7629.74
22,117.52000000000001,7240.3
23,122.43,6938.6
24,127.34,6690.54
25,132.25,6460.68
26,137.16,6189.81
27,142.07,5999.7300000000005
28,146.98000000000002,5831.41
29,151.89000000000001,5702.99
30,156.8,5492.53
31,161.71,5412.4800000000005
32,166.62,5279.76
33,171.53,5197.95
34,176.44,5036.92
35,181.35,5020.45
36,186.26,4820.39
37,191.17000000000002,4741.13
38,196.08,4672.35
39,200.99,4631.7300000000005
40,205.9,4490.5
41,210.81,4308.58
42,215.72,4268.9400000000005
43,220.63,4166.2
44,225.54000000000002,4141.82
45,230.45000000000002,4055.36
46,235.36,4066.3
47,240.27,4069.07
48,245.18,3990.52
49,250.09,3917.34
50,255.0,3856.46
51,259.90999999999997,3742.65
52,264.82,3677.09
53,269.73,3530.7400000000002
54,274.64,3492.98
55,279.55,3455.2400000000002
56,284.46000000000004,3356.04
57,289.37,3281.8
58,294.28000000000003,3233.84
59,299.19,3189.79
60,304.1,3162.9300000000003
61,309.01,3111.7400000000002
62,313.92,3005.38
63,318.83,2915.05
64,323.74,2853.2400000000002
65,328.65000000000003,2804.43
66,333.56,2789.43
67,338.47,2699.19
68,343.38,2644.88
69,348.29,2559.11
70,353.2,2461.29
71,358.11,2393.84
72,363.02,2331.58
73,367.93,2234.48
74,372.84000000000003,2158.45
75,377.75,2048.67
76,382.66,1965.64
77,387.57,1887.55
78,392.48,1803.78
79,397.39,1735.8
80,402.3,1618.83
81,407.21000000000004,1552.68
82,412.12,1472.77
83,417.03000000000003,1412.4
84,421.94,1310.21
85,426.85,1233.67
86,431.76,1145.23
87,436.67,1066.81
88,441.58000000000004,1017.65
89,446.49,933.09
90,451.40000000000003,861.48
91,456.31,806.0
92,461.22,740.6
93,466.13,673.29
94,471.04,606.66
95,475.95,485.07
96,480.86,358.42
97,485.77000000000004,277.51
98,490.68,203.16
99,495.59000000000003,131.31
100,500.5,
