id_succ,time_to_target
0,56.12
1,44.97
2,87.8
3,49.62
4,71.11
5,47.74
6,21.12
7,36.79
8,72.88
9,24.18
10,53.36
11,57.71
12,84.94
13,47.88
14,26.63
15,31.68
16,44.67
17,90.16
18,61.42
20,46.22
21,28.44
22,66.53
23,37.04
24,18.35
25,42.82
26,37.27
27,60.1
28,42.47
29,104.45
30,68.49
31,52.64
32,20.84
33,39.66
34,16.24
35,22.3
36,45.95
37,60.15
38,45.94
39,49.39
40,28.58
41,23.97
42,61.8
43,25.71
44,83.7
45,80.15
46,35.16
47,13.23
48,83.1
49,140.53
50,52.47
51,38.53
52,98.09
53,24.24
54,24.98
55,35.88
56,90.05
57,12.89
58,32.41
59,36.78
60,48.94
61,44.97
62,53.38
63,21.15
64,114.15
65,44.65
66,40.72
67,14.39
68,48.45
69,14.72
70,64.97
71,46.23
73,79.71
74,53.32
75,40.44
76,101.23
77,22.54
78,15.04
79,46.0
80,25.95
81,20.36
82,18.86
83,29.32
84,48.21
85,78.57
86,29.47
87,20.08
88,99.57
89,70.5
90,33.14
91,34.35
92,38.61
93,53.31
94,29.16
95,104.84
96,65.91
97,3.51
98,39.76
99,27.76
100,36.14
101,45.47
102,49.08
104,37.99
105,59.7
106,27.24
107,72.96
108,27.26
109,28.57
110,22.28
111,44.78
112,54.71
113,41.49
114,55.53
115,63.49
116,62.3
117,45.89
119,66.98
120,38.15
121,43.7
122,59.58
123,33.46
124,35.6
125,54.39
126,13.28
127,45.89
128,65.23
129,113.59
130,30.49
131,24.96
132,76.3
133,35.52
134,100.93
135,60.79
136,45.69
137,39.86
138,44.58
139,68.24
140,85.05
141,37.31
142,32.33
143,71.99
144,39.13
145,42.66
146,60.99
147,58.9
148,46.67
149,65.1
150,63.17
151,50.5
152,13.03
153,69.87
154,26.0
155,33.67
156,58.86
157,57.41
158,25.11
159,8.03
160,77.53
161,59.95
162,54.39
163,50.42
164,66.92
165,43.63
166,9.09
167,15.99
168,42.97
169,12.87
170,24.05
171,18.88
172,33.1
173,16.04
174,21.76
175,16.8
176,35.98
177,46.41
178,35.5
179,19.85
180,31.56
181,45.49
182,51.95
183,92.95
184,124.26
185,79.48
186,53.63
187,26.47
188,51.77
189,28.27
190,83.45
191,18.82
192,23.59
194,38.06
195,34.19
196,32.24
197,137.09
198,73.02
199,54.95
200,70.38
201,37.15
202,47.33
203,10.19
204,6.62
205,14.23
206,59.1
207,45.02
208,32.82
209,39.33
210,50.79
211,21.98
212,56.16
213,23.44
214,6.77
215,82.46
216,34.88
217,53.88
218,81.93
219,51.02
220,96.62
221,67.1
222,37.74
223,78.94
224,37.54
226,25.79
227,17.97
229,52.82
230,29.16
231,32.48
232,88.88
233,6.34
234,23.53
235,84.98
236,48.83
237,53.31
238,30.13
239,46.99
240,42.84
241,103.87
242,36.37
243,45.79
244,46.28
245,20.62
246,51.27
247,28.75
248,14.38
249,33.51
250,18.95
252,44.88
253,47.37
255,15.79
256,39.2
257,24.26
258,43.94
259,33.26
260,21.93
261,43.24
262,32.7
263,25.66
264,47.4
265,117.94
266,21.83
267,58.97
268,17.71
269,38.51
271,64.62
272,56.76
273,92.01
274,17.73
275,68.2
276,51.04
277,52.97
278,21.78
279,41.37
280,125.16
281,85.8
282,50.14
283,9.78
284,67.78
285,71.45
286,91.12
287,30.13
288,34.36
289,68.56
290,44.32
291,50.89
292,35.23
293,26.99
294,74.7
295,23.45
296,38.73
297,112.45
298,39.11
299,61.7
300,59.47
301,45.22
302,48.58
303,45.67
304,32.89
305,114.08
306,31.2
307,71.21
308,40.76
309,38.0
310,47.5
311,41.3
312,34.01
313,57.02
314,28.96
315,26.76
316,24.56
317,20.96
318,48.04
319,70.73
320,54.28
321,38.32
322,90.21
323,46.4
324,41.9
325,29.39
326,35.15
327,27.1
328,15.68
329,25.43
330,35.11
331,44.39
332,12.27
333,79.92
334,33.13
335,60.25
336,68.55
337,69.87
338,38.8
339,56.77
340,36.59
341,30.15
342,52.97
343,54.51
344,61.47
345,22.72
346,75.03
347,69.21
348,33.13
349,74.96
350,50.7
351,18.41
352,40.1
353,35.34
354,84.23
355,115.14
356,27.61
357,19.69
358,41.87
359,46.07
360,25.21
361,64.53
362,17.58
363,31.92
364,70.57
365,38.77
366,82.09
367,21.42
368,96.52
369,62.01
370,26.03
371,41.25
372,117.66
373,31.92
374,43.23
375,56.41
376,32.07
378,62.26
379,55.7
380,56.63
381,29.37
382,47.97
383,80.54
384,91.09
385,60.34
386,84.89
387,16.1
388,31.26
389,55.85
390,21.9
391,33.77
392,56.13
393,34.54
394,23.62
395,39.83
396,30.46
397,29.44
398,40.74
399,43.47
400,37.94
401,71.7
402,10.48
403,54.34
404,37.25
405,22.87
406,48.28
407,59.33
408,101.97
409,38.64
410,14.32
411,44.6
412,26.82
413,26.32
414,32.15
415,25.06
416,40.14
417,26.91
418,7.89
419,143.56
420,35.51
421,76.2
422,67.31
423,36.18
424,36.28
425,104.36
426,91.49
427,15.43
428,54.84
429,23.66
430,81.19
431,58.41
432,15.73
433,31.23
434,55.79
435,87.77
436,50.98
437,52.62
438,74.45
439,78.52
440,107.82
441,32.4
442,37.94
443,17.08
444,65.29
445,40.76
446,33.33
448,82.53
449,63.27
450,34.78
452,50.67
453,105.48
454,59.44
455,16.65
456,60.36
457,7.37
458,50.81
459,64.1
460,33.37
461,68.73
462,19.02
463,20.63
464,53.53
465,17.66
466,26.07
467,43.22
468,59.8
469,49.37
470,151.01
471,27.4
472,49.18
474,65.69
475,61.87
476,65.54
477,42.6
478,63.33
479,39.21
480,20.18
481,94.71
482,62.98
483,44.12
484,27.22
485,42.75
486,26.58
487,59.2
488,47.08
489,51.7
490,72.28
491,46.79
492,65.85
493,98.82
494,47.76
495,34.43
496,23.16
497,39.42
498,22.07
499,44.26
500,35.91
501,151.51
502,22.36
503,65.51
504,37.04
506,71.67
507,14.1
508,26.19
509,92.21
510,65.23
511,41.04
512,76.67
513,23.55
514,25.31
515,26.59
516,23.7
517,111.75
518,116.67
519,59.24
520,29.18
521,18.72
522,29.44
523,53.23
524,60.25
525,43.11
526,40.28
527,39.58
