id_succ,time_to_target
0,91.35
1,69.2
2,37.81
3,39.87
4,27.7
5,59.32
6,35.66
7,56.05
8,42.2
9,55.2
10,32.61
11,47.46
12,27.94
13,66.77
14,7.62
15,14.54
16,11.37
17,83.51
18,43.86
19,77.28
20,54.93
21,72.24
22,55.27
23,43.72
24,34.52
26,14.87
28,30.49
29,23.53
30,20.53
31,39.55
32,36.09
33,64.67
34,36.15
35,42.08
36,28.16
37,29.66
38,48.99
39,31.45
40,64.15
41,48.42
42,67.72
43,13.33
44,72.17
45,44.43
46,16.49
47,16.01
48,36.35
49,65.04
50,64.44
51,24.41
53,24.05
54,32.92
55,17.72
56,73.99
57,53.42
58,61.47
59,52.72
60,16.1
61,40.35
62,60.67
63,22.09
64,15.51
65,20.54
66,72.29
67,21.18
68,33.7
69,22.77
70,44.96
71,31.45
73,36.45
74,57.47
75,18.47
76,51.32
77,25.82
78,41.58
79,21.37
80,36.32
81,29.06
82,12.4
83,53.75
84,72.51
85,23.52
86,32.76
87,26.66
88,54.87
89,37.05
90,28.47
91,41.82
92,21.97
93,47.5
94,30.33
95,31.15
96,44.04
97,16.22
98,76.3
99,21.29
100,62.69
101,30.77
102,91.1
104,17.69
105,30.3
106,29.01
107,36.64
108,49.19
109,93.5
110,40.15
111,39.55
112,70.05
113,32.49
114,58.3
115,29.43
116,50.48
117,25.56
118,40.15
119,138.86
120,50.07
121,39.65
122,75.38
123,78.07
124,35.57
125,48.95
126,5.47
127,24.35
128,41.29
129,53.95
130,103.98
131,29.79
132,17.45
133,37.73
134,73.92
135,31.88
136,66.54
137,58.22
138,42.87
139,28.92
140,28.74
141,42.83
142,52.43
143,61.5
144,50.43
145,59.4
146,22.36
147,43.21
148,42.34
149,37.02
150,33.17
151,73.42
152,31.01
153,28.65
154,37.71
155,66.44
156,64.0
157,54.13
158,41.15
159,17.73
160,46.94
161,36.95
162,43.23
163,28.36
166,4.49
167,92.78
168,48.36
169,75.19
170,48.49
171,17.07
172,14.46
173,11.53
174,73.57
175,47.63
176,56.65
178,108.48
179,28.51
180,21.53
181,77.96
182,46.24
183,49.33
184,95.66
185,38.14
186,50.17
187,55.14
188,58.16
189,39.08
190,66.76
191,37.98
192,35.22
194,37.06
195,64.53
196,77.93
197,42.92
198,50.82
199,31.0
200,24.2
201,27.87
202,37.6
203,13.08
204,7.96
205,9.91
206,51.89
207,104.5
208,57.08
209,43.9
210,48.71
211,46.28
212,63.32
213,17.74
214,6.37
215,44.63
216,30.51
217,67.61
218,46.35
219,128.23
220,80.24
221,87.89
222,43.86
223,46.6
224,42.37
225,55.12
226,56.58
227,42.68
229,43.57
230,87.27
231,99.52
232,36.76
233,4.54
234,22.08
235,68.44
236,59.17
237,39.22
238,48.76
239,40.38
240,50.42
241,27.67
242,74.64
243,57.26
244,65.68
245,54.91
246,34.47
247,16.97
248,21.52
249,45.32
250,39.3
252,37.85
253,94.43
254,66.5
255,56.1
256,40.93
257,49.74
