runtime
1.0
1.0
1.0
1.0
1.0
18.65
1.0
1.0
1.0
8.93
1.0
5.060000000000002
1.0
1.0
9.46
1.0
14.32
1.0
1.0
1.0
1.0
1.0
9.329999999999998
1.5600000000000023
1.0
12.199999999999996
7.530000000000001
1.000000000000007
1.0
1.0
2.1799999999999926
1.0
2.269999999999996
1.0
18.14
1.0
1.0
1.0
1.0
4.84
7.260000000000002
1.0
1.6599999999999966
1.0799999999999983
1.0
1.0
1.470000000000006
1.0
1.2199999999999989
1.0
4.420000000000002
1.0
1.0
1.0
2.309999999999995
1.0
1.0
1.0
6.490000000000002
1.0
3.3900000000000006
17.68
1.0
4.23
3.76
1.0
14.74
1.0
7.650000000000002
1.0
1.0
1.0
3.3799999999999955
1.0
1.0
1.0
1.0
1.0
1.0
3.010000000000005
1.0
2.549999999999997
1.4299999999999997
1.0
1.0
17.17
6.569999999999997
6.280000000000005
1.0
1.0
1.0
1.0
1.0
1.0
1.7099999999999937
1.0
4.920000000000002
1.0
1.0
1.0
1.0
1.0
7.700000000000003
1.0
1.9799999999999969
1.0
1.0
2.989999999999995
1.0
1.6500000000000057
1.0
1.0
1.0
3.3100000000000023
0.23999999999999488
14.72
2.6899999999999995
1.0
1.0
1.0
1.0
1.0
2.8299999999999983
4.770000000000003
1.0
0.9999999999999964
3.6000000000000014
1.0
4.200000000000003
7.530000000000001
1.0
1.0
1.5
1.0
1.0
6.209999999999994
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.2000000000000028
6.299999999999997
2.79
18.16
9.470000000000002
1.0
4.189999999999998
1.0
3.980000000000004
1.0
1.0
9.809999999999995
3.59
5.15
20.189999999999998
1.0
1.0
1.0
1.7199999999999989
1.0
1.0
6.530000000000001
1.0
5.359999999999999
1.0
4.130000000000003
1.6199999999999974
1.0
1.0
1.5
1.0
15.45
1.0
1.0
2.629999999999999
1.0
3.520000000000003
1.0
1.0
1.0
3.379999999999999
1.0
1.0
21.48
7.07
1.0
3.150000000000002
3.9299999999999997
2.799999999999997
1.0
1.0
1.0
1.0
1.0
6.539999999999999
1.2100000000000009
1.0
1.0
20.46
11.72
1.0
1.0
1.0
1.0
0.9999999999999982
1.0
15.020000000000003
5.699999999999996
16.96
12.39
1.0
1.0
1.0
10.369999999999997
1.0
1.0
12.980000000000004
1.0
1.0
1.5
1.0
1.0
1.0
4.810000000000002
2.569999999999993
3.0900000000000034
2.950000000000003
1.0
2.6599999999999966
1.0
1.4099999999999966
6.42
2.25
1.2599999999999998
6.91
1.0
3.37
3.0599999999999996
0.3799999999999999
4.67
18.79
1.0
1.0
1.0
1.0
11.21
7.269999999999996
0.7899999999999991
1.0
20.69
5.539999999999999
1.0
3.719999999999999
1.0000000000000036
2.6699999999999946
1.0
1.0
1.0
1.0
4.140000000000001
1.0
1.7000000000000028
1.0
14.39
1.0
1.0
15.030000000000001
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
16.739999999999995
2.6300000000000026
1.0
0.3899999999999999
1.0
18.6
1.0
1.0
1.0
1.0
6.759999999999998
1.0
16.03
3.740000000000002
1.0
3.059999999999995
1.0
2.8300000000000054
2.2099999999999937
1.0
1.0
4.21
1.0
14.079999999999998
1.0
1.0
1.0
1.0
1.0
8.880000000000003
1.0
8.14
1.0
1.0
6.359999999999999
1.0
1.0
1.0
1.0
1.0
1.0
5.359999999999999
1.0
1.0
1.0
5.829999999999998
1.2800000000000011
1.0
1.2800000000000011
1.0
1.0
2.3299999999999983
11.36
1.0
15.98
1.0
1.0
1.0
1.0000000000000036
1.0
1.0
1.519999999999996
9.369999999999997
1.0
9.260000000000005
1.0
1.0
1.1899999999999977
1.0
6.750000000000007
1.0
1.0
1.0
8.269999999999996
0.8499999999999943
8.12
1.0
3.460000000000001
1.0
1.0
2.7700000000000014
1.509999999999998
1.1500000000000021
1.0
1.5599999999999987
0.5599999999999987
1.0
