time,x,y,tumble,label_true,label_pred
0.0,220.2115,-189.4162,True,False,False
0.01,220.2745,-189.6061,,,
0.02,220.3393,-189.7952,,,
0.03,220.4031,-189.9848,,,
0.04,220.4707,-190.173,,,
0.05,220.5464,-190.3581,,,
0.06,220.6399,-190.535,,,
0.07,220.757,-190.6971,,,
0.08,220.8808,-190.8542,,,
0.09,220.9974,-191.0167,,,
0.1,221.1171,-191.1769,,,
0.11,221.2422,-191.3329,,,
0.12,221.3364,-191.5094,,,
0.13,221.4299,-191.6862,,,
0.14,221.5282,-191.8603,,,
0.15,221.6309,-192.032,,,
0.16,221.732,-192.2045,,,
0.17,221.8302,-192.3787,,,
0.18,221.9406,-192.5455,,,
0.19,222.0396,-192.7193,,,
0.2,222.1416,-192.8913,,,
0.21,222.2449,-193.0626,,,
0.22,222.3301,-193.2435,,,
0.23,222.4287,-193.4175,,,
0.24,222.5365,-193.58599999999998,,,
0.25,222.6426,-193.7555,,,
0.26,222.7395,-193.9305,,,
0.27,222.8245,-194.1115,,,
0.28,222.9079,-194.2933,,,
0.29,222.9888,-194.4762,,,
0.3,223.0723,-194.658,,,
0.31,223.1625,-194.8365,,,
0.32,223.2681,-195.0063,,,
0.33,223.3537,-195.1871,,,
0.34,223.4349,-195.3698,,,
0.35,223.4885,-195.5625,,,
0.36,223.52900000000002,-195.7584,,,
0.37,223.5642,-195.9553,,,
0.38,223.6006,-196.1519,,,
0.39,223.6488,-196.34599999999998,,,
0.4,223.7003,-196.5393,,,
0.41,223.767,-196.7278,,,
0.42,223.8248,-196.9193,,,
0.43,223.8958,-197.1063,,,
0.44,223.9747,-197.29,,,
0.45,224.037,-197.4801,,,
0.46,224.0894,-197.6731,,,
0.47,224.1469,-197.8647,,,
0.48,224.2065,-198.0556,,,
0.49,224.2741,-198.2438,,,
0.5,224.3487,-198.4294,,,
0.51,224.4515,-198.6009,,,
0.52,224.5624,-198.7674,,,
0.53,224.6875,-198.9234,,,
0.54,224.8164,-199.0763,,,
0.55,224.9461,-199.2286,,,
0.56,225.0906,-199.3669,,,
0.57,225.24400000000003,-199.4952,,,
0.58,225.4004,-199.6199,,,
0.59,225.5619,-199.7377,,,
0.6,225.7241,-199.8549,,,
0.61,225.8928,-199.9622,,,
0.62,226.0666,-200.0613,,,
0.63,226.2411,-200.15900000000002,,,
0.64,226.4132,-200.2608,,,
0.65,226.5816,-200.3686,,,
0.66,226.7485,-200.4788,,,
0.67,226.9163,-200.5877,,,
0.68,227.0754,-200.709,,,
0.69,227.2404,-200.8219,,,
0.7,227.4096,-200.9285,,,
0.71,227.5555,-201.0653,,,
0.72,227.7022,-201.2013,,,
0.73,227.8544,-201.331,,,
0.74,228.0091,-201.4578,,,
0.75,228.1693,-201.5775,,,
0.76,228.3463,-201.6707,,,
0.77,228.5219,-201.7664,,,
0.78,228.7052,-201.8464,,,
0.79,228.8831,-201.9378,,,
0.8,229.0584,-202.0341,,,
0.81,229.2404,-202.1169,,,
