time,x,y,tumble,label_true,label_pred
0.0,-370.3879,-64.7208,True,False,False
0.01,-370.361,-64.5227,,,
0.02,-370.3408,-64.3237,,,
0.03,-370.3221,-64.1245,,,
0.04,-370.3075,-63.9251,,,
0.05,-370.2882,-63.726000000000006,,,
0.06,-370.2547,-63.5288,,,
0.07,-370.2151,-63.3328,,,
0.08,-370.1847,-63.1351,,,
0.09,-370.1373,-62.9408,,,
0.1,-370.0913,-62.7462,,,
0.11,-370.0564,-62.5492,,,
0.12,-370.014,-62.3538,,,
0.13,-369.9631,-62.1604,,,
0.14,-369.9022,-61.9699,,,
0.15,-369.8161,-61.7894,,,
0.16,-369.7271,-61.6102,,,
0.17,-369.6204,-61.4411,,,
0.18,-369.5206,-61.2678,,,
0.19,-369.4091,-61.1017,,,
0.2,-369.32199999999995,-60.9217,,,
0.21,-369.222,-60.7485,,,
0.22,-369.11,-60.5828,,,
0.23,-368.9909,-60.4221,,,
0.24,-368.8661,-60.2658,,,
0.25,-368.7365,-60.1135,,,
0.26,-368.6075,-59.9607,,,
0.27,-368.4765,-59.8096,,,
0.28,-368.3308,-59.6726,,,
0.29,-368.1868,-59.5338,,,
0.3,-368.0318,-59.4073,,,
0.31,-367.8777,-59.2798,,,
0.32,-367.7232,-59.1529,,,
0.33,-367.5594,-59.038000000000004,,,
0.34,-367.4058,-58.91,,,
0.35,-367.2417,-58.7957,,,
0.36,-367.0688,-58.6951,,,
0.37,-366.8939,-58.5981,,,
0.38,-366.7174,-58.5041,,,
0.39,-366.5296,-58.4352,,,
0.4,-366.3401,-58.3712,,,
0.41,-366.1564,-58.2921,,,
0.42,-365.9784,-58.2011,,,
0.43,-365.7993,-58.111999999999995,,,
0.44,-365.6239,-58.0158,,,
0.45,-365.4436,-57.9294,,,
0.46,-365.25800000000004,-57.8549,,,
0.47,-365.0755,-57.7731,,,
0.48,-364.8951,-57.6867,,,
0.49,-364.7186,-57.5926,,,
0.5,-364.5366,-57.5098,,,
0.51,-364.3643,-57.4082,,,
0.52,-364.189,-57.312,,,
0.53,-364.0111,-57.2205,,,
0.54,-363.8344,-57.1268,,,
0.55,-363.6594,-57.03,,,
0.56,-363.4857,-56.9308,,,
0.57,-363.3086,-56.8379,,,
0.58,-363.1238,-56.7615,,,
0.59,-362.9444,-56.6731,,,
0.6,-362.7739,-56.5686,,,
0.61,-362.6017,-56.4668,,,
0.62,-362.4322,-56.3607,,,
0.63,-362.2675,-56.2472,,,
0.64,-362.1066,-56.1284,,,
0.65,-361.9458,-56.0095,,,
0.66,-361.7762,-55.9035,,,
0.67,-361.601,-55.806999999999995,,,
0.68,-361.4267,-55.7089,,,
0.69,-361.2525,-55.6106,,,
0.7,-361.0711,-55.5265,,,
0.71,-360.8809,-55.4646,,,
0.72,-360.6932,-55.3956,,,
0.73,-360.5076,-55.321000000000005,,,
0.74,-360.3257,-55.2379,,,
0.75,-360.1437,-55.1549,,,
0.76,-359.9649,-55.0654,,,
0.77,-359.7754,-55.0015,,,
0.78,-359.5807,-54.9557,,,
0.79,-359.3874,-54.9043,,,
0.8,-359.1923,-54.8601,,,
0.81,-358.9989,-54.8094,,,
0.82,-358.8066,-54.7542,,,
0.83,-358.6113,-54.7114,,,
0.84,-358.4145,-54.6756,,,
0.85,-358.2159,-54.6516,,,
0.86,-358.0212,-54.6059,,,
0.87,-357.8317,-54.5419,,,
0.88,-357.6434,-54.4747,,,
0.89,-357.4688,-54.3771,,,
0.9,-357.3002,-54.2696,,,
0.91,-357.1256,-54.172,,,
0.92,-356.9574,-54.0638,,,
0.93,-356.7849,-53.9625,,,
0.94,-356.6118,-53.8624,,,
0.95,-356.4441,-53.7534,,,
0.96,-356.2606,-53.6738,,,
0.97,-356.07800000000003,-53.5922,,,
0.98,-355.8995,-53.501999999999995,,,
0.99,-355.7244,-53.4053,,,
1.0,-355.5445,-53.318000000000005,False,True,True
1.01,-355.3612,-53.2381,False,True,True
1.02,-355.1806,-53.1521,False,True,True
1.03,-354.996,-53.075,False,True,True
1.04,-354.8116,-52.9977,False,True,True
1.05,-354.6262,-52.9226,False,True,True
1.06,-354.4402,-52.8493,False,True,True
1.07,-354.2523,-52.7806,False,True,True
1.08,-354.066,-52.708,False,True,True
1.09,-353.8816,-52.6304,False,True,True
1.1,-353.6948,-52.5591,False,True,True
1.11,-353.5054,-52.4947,False,True,True
1.12,-353.3197,-52.4206,False,True,True
1.13,-353.1416,-52.3296,False,True,True
1.14,-352.958,-52.2502,False,True,True
1.15,-352.7891,-52.1431,False,True,True
1.16,-352.6256,-52.0278,False,True,True
1.17,-352.4652,-51.9084,False,True,True
1.18,-352.2904,-51.8112,False,True,True
1.19,-352.1038,-51.7392,False,True,True
1.2,-351.9158,-51.67100000000001,False,True,True
1.21,-351.7287,-51.6005,False,True,True
1.22,-351.5386,-51.538000000000004,False,True,True
1.23,-351.3443,-51.4908,False,True,True
1.24,-351.1581,-51.4177,False,True,True
1.25,-350.9687,-51.3536,False,True,True
1.26,-350.7772,-51.29600000000001,False,True,True
1.27,-350.5833,-51.2468,False,True,True
1.28,-350.3885,-51.2013,False,True,True
1.29,-350.1918,-51.1652,False,True,True
1.3,-349.99800000000005,-51.1157,False,True,True
1.31,-349.8081,-51.0531,False,True,True
1.32,-349.6163,-50.9964,False,True,True
1.33,-349.4243,-50.9404,False,True,True
1.34,-349.23699999999997,-50.8702,False,True,True
1.35,-349.0449,-50.8148,False,True,True
1.36,-348.8495,-50.7722,False,True,True
1.37,-348.6553,-50.7241,False,True,True
1.38,-348.4687,-50.6523,False,True,True
1.39,-348.2835,-50.5767,False,True,True
1.4,-348.1052,-50.486000000000004,False,True,True
1.41,-347.92900000000003,-50.3914,False,True,True
1.42,-347.7664,-50.2749,False,True,True
1.43,-347.611,-50.1491,False,True,True
1.44,-347.4465,-50.0354,False,True,True
1.45,-347.2706,-49.9402,False,True,True
1.46,-347.0921,-49.8498,False,True,True
1.47,-346.9138,-49.7593,False,True,True
1.48,-346.7332,-49.6733,False,True,True
1.49,-346.5569,-49.57899999999999,False,True,True
1.5,-346.3802,-49.4853,False,True,True
1.51,-346.2048,-49.3891,False,True,True
1.52,-346.0348,-49.2838,False,True,True
1.53,-345.855,-49.1961,False,True,True
1.54,-345.6741,-49.1109,False,True,True
1.55,-345.49,-49.0327,False,True,True
1.56,-345.309,-48.9477,False,True,True
1.57,-345.1324,-48.8537,False,True,True
1.58,-344.9639,-48.746,False,True,True
1.59,-344.7937,-48.641000000000005,False,True,True
1.6,-344.6233,-48.5363,False,True,True
1.61,-344.4488,-48.4386,False,True,True
1.62,-344.2781,-48.3343,False,True,True
1.63,-344.0937,-48.2569,False,True,True
1.64,-343.9152,-48.1667,False,True,True
1.65,-343.733,-48.0843,False,True,True
1.66,-343.5466,-48.0117,False,True,True
1.67,-343.355,-47.9543,False,True,True
1.68,-343.158,-47.9199,False,True,True
1.69,-342.9599,-47.8927,False,True,True
1.7,-342.7619,-47.8647,False,True,True
1.71,-342.5633,-47.8408,False,True,True
1.72,-342.3641,-47.8223,False,True,True
1.73,-342.1643,-47.8139,False,True,True
1.74,-341.9656,-47.7913,False,True,True
1.75,-341.7663,-47.7742,False,True,True
1.76,-341.5676,-47.7519,False,True,True
1.77,-341.3708,-47.7159,False,True,True
1.78,-341.1767,-47.668,False,True,True
1.79,-340.9838,-47.6151,False,True,True
1.8,-340.7862,-47.5843,False,True,True
1.81,-340.5886,-47.553000000000004,False,True,True
1.82,-340.3898,-47.5313,False,True,True
1.83,-340.1899,-47.5255,False,True,True
1.84,-339.99,-47.5186,False,True,True
1.85,-339.7903,-47.5076,False,True,True
1.86,-339.5925,-47.4782,False,True,True
1.87,-339.3944,-47.451,False,True,True
1.88,-339.1953,-47.4317,False,True,True
1.89,-338.9954,-47.4249,False,True,True
1.9,-338.7954,-47.4277,False,True,True
1.91,-338.5954,-47.4309,False,True,True
1.92,-338.3961,-47.4472,False,True,True
1.93,-338.1965,-47.4593,False,True,True
1.94,-337.9969,-47.472,False,True,True
1.95,-337.79699999999997,-47.4775,False,True,True
1.96,-337.5973,-47.4895,False,True,True
1.97,-337.3976,-47.5009,False,True,True
1.98,-337.1978,-47.5077,False,True,True
1.99,-336.9978,-47.5024,False,True,True
2.0,-336.7978,-47.5044,False,True,True
2.01,-336.5981,-47.5142,False,True,True
2.02,-336.4004,-47.5446,False,True,True
2.03,-336.2011,-47.5613,False,True,True
2.04,-336.0028,-47.586999999999996,False,True,True
