time,x,y,tumble,label_true,label_pred
0.0,132.0921,-338.1003,True,False,False
0.01,132.2919,-338.1071,,,
0.02,132.4913,-338.1234,,,
0.03,132.6895,-338.15,,,
0.04,132.8839,-338.19699999999995,,,
0.05,133.0735,-338.2606,,,
0.06,133.2659,-338.3153,,,
0.07,133.4607,-338.3606,,,
0.08,133.65200000000002,-338.4189,,,
0.09,133.8378,-338.49300000000005,,,
0.1,134.0188,-338.57800000000003,,,
0.11,134.1977,-338.6675,,,
0.12,134.3649,-338.7772,,,
0.13,134.5361,-338.8806,,,
0.14,134.7095,-338.9803,,,
0.15,134.8872,-339.07199999999995,,,
0.16,135.0659,-339.1618,,,
0.17,135.2285,-339.2783,,,
0.18,135.3967,-339.3865,,,
0.19,135.5652,-339.4943,,,
0.2,135.7451,-339.5817,,,
0.21,135.9291,-339.6601,,,
0.22,136.1123,-339.7402,,,
0.23,136.2936,-339.8246,,,
0.24,136.4799,-339.8975,,,
0.25,136.67,-339.9594,,,
0.26,136.863,-340.0122,,,
0.27,137.0556,-340.0658,,,
0.28,137.2529,-340.0987,,,
0.29,137.4481,-340.1422,,,
0.3,137.6459,-340.1719,,,
0.31,137.8457,-340.1803,,,
0.32,138.0457,-340.1799,,,
0.33,138.2453,-340.1929,,,
0.34,138.4451,-340.2029,,,
0.35,138.645,-340.2089,,,
0.36,138.8449,-340.2047,,,
0.37,139.0449,-340.2021,,,
0.38,139.2446,-340.1906,,,
0.39,139.4433,-340.1678,,,
0.4,139.6432,-340.1643,,,
0.41,139.8431,-340.1715,,,
0.42,140.0425,-340.1866,,,
0.43,140.2421,-340.1727,,,
0.44,140.4408,-340.1501,,,
0.45,140.6401,-340.1338,,,
0.46,140.8399,-340.1242,,,
0.47,141.0399,-340.1226,,,
0.48,141.2399,-340.1245,,,
0.49,141.4383,-340.0997,,,
0.5,141.6369,-340.0757,,,
0.51,141.8366,-340.0643,,,
0.52,142.0357,-340.0456,,,
0.53,142.2348,-340.0263,,,
0.54,142.4326,-339.99699999999996,,,
0.55,142.6233,-339.9367,,,
0.56,142.8106,-339.8666,,,
0.57,143.0024,-339.8099,,,
0.58,143.1907,-339.7424,,,
0.59,143.376,-339.6673,,,
0.6,143.5686,-339.6132,,,
0.61,143.7558,-339.543,,,
0.62,143.9405,-339.4662,,,
0.63,144.1213,-339.3807,,,
0.64,144.3038,-339.2988,,,
0.65,144.48,-339.2042,,,
0.66,144.6538,-339.1053,,,
0.67,144.8169,-338.9895,,,
0.68,144.9903,-338.89,,,
0.69,145.1582,-338.7812,,,
0.7,145.3348,-338.6874,,,
0.71,145.4989,-338.5731,,,
0.72,145.6702,-338.4698,,,
0.73,145.8189,-338.3361,,,
0.74,145.9603,-338.1946,,,
0.75,146.1016,-338.0531,,,
0.76,146.2624,-337.9341,,,
0.77,146.4301,-337.8251,,,
0.78,146.6029,-337.7245,,,
0.79,146.7759,-337.6242,,,
0.8,146.9476,-337.5215,,,
0.81,147.1189,-337.4184,,,
0.82,147.2942,-337.3221,,,
0.83,147.4733,-337.2331,,,
0.84,147.661,-337.164,,,
0.85,147.8422,-337.0792,,,
0.86,148.0231,-336.994,,,
0.87,148.19,-336.8839,,,
0.88,148.3588,-336.7765,,,
0.89,148.531,-336.6749,,,
0.9,148.7058,-336.5777,,,
0.91,148.878,-336.476,,,
0.92,149.0491,-336.3723,,,
0.93,149.2143,-336.2596,,,
0.94,149.3823,-336.1512,,,
0.95,149.553,-336.0468,,,
0.96,149.7268,-335.94800000000004,,,
0.97,149.9089,-335.8653,,,
0.98,150.0838,-335.7682,,,
0.99,150.2593,-335.6723,,,
1.0,150.4426,-335.5923,False,True,True
1.01,150.629,-335.5199,False,False,True
1.02,150.629,-335.5199,True,False,False
1.03,150.4393,-335.4567,,,
1.04,150.2544,-335.3804,,,
1.05,150.0673,-335.3098,,,
1.06,149.8767,-335.2492,,,
1.07,149.6822,-335.2027,,,
1.08,149.4868,-335.1598,,,
1.09,149.289,-335.1307,,,
1.1,149.091,-335.1021,,,
1.11,148.8948,-335.0633,,,
1.12,148.6974,-335.0315,,,
1.13,148.4985,-335.0101,,,
1.14,148.2986,-335.0048,,,
1.15,148.1009,-334.9742,,,
1.16,147.9049,-334.9346,,,
1.17,147.7123,-334.8806,,,
1.18,147.5172,-334.8366,,,
1.19,147.3259,-334.7784,,,
1.2,147.1414,-334.7012,,,
1.21,146.9562,-334.6257,,,
1.22,146.7633,-334.5728,,,
1.23,146.5674,-334.5326,,,
1.24,146.3773,-334.4705,,,
1.25,146.1867,-334.4098,,,
1.26,145.994,-334.3562,,,
1.27,145.8023,-334.2991,,,
1.28,145.6098,-334.2451,,,
1.29,145.4123,-334.2136,,,
1.3,145.2143,-334.1851,,,
1.31,145.0183,-334.1452,,,
1.32,144.821,-334.1127,,,
1.33,144.6231,-334.0834,,,
1.34,144.4256,-334.0523,,,
1.35,144.231,-334.0062,,,
1.36,144.039,-333.9501,,,
1.37,143.8427,-333.9116,,,
1.38,143.6477,-333.8674,,,
1.39,143.452,-333.8262,,,
1.4,143.2594,-333.772,,,
1.41,143.0683,-333.7132,,,
1.42,142.8751,-333.6614,,,
1.43,142.6822,-333.6084,,,
1.44,142.49200000000002,-333.5467,,,
1.45,142.3047,-333.4765,,,
1.46,142.1265,-333.3858,,,
1.47,141.9503,-333.2911,,,
1.48,141.7755,-333.1939,,,
1.49,141.6055,-333.0886,,,
1.5,141.444,-332.9707,,,
1.51,141.2713,-332.8698,,,
1.52,141.0961,-332.7732,,,
1.53,140.9253,-332.6693,,,
1.54,140.7551,-332.5643,,,
1.55,140.5859,-332.4575,,,
1.56,140.4121,-332.3587,,,
1.57,140.2368,-332.2623,,,
1.58,140.0672,-332.1562,,,
1.59,139.9007,-332.0455,,,
1.6,139.7358,-331.9323,,,
1.61,139.5694,-331.8214,,,
1.62,139.3946,-331.7241,,,
1.63,139.2222,-331.6228,,,
1.64,139.0529,-331.5163,,,
1.65,138.8768,-331.4215,,,
1.66,138.6968,-331.3343,,,
1.67,138.5198,-331.2412,,,
1.68,138.3511,-331.1338,,,
1.69,138.1864,-331.0204,,,
1.7,138.0204,-330.9087,,,
1.71,137.8425,-330.8173,,,
1.72,137.6687,-330.7184,,,
1.73,137.5,-330.611,,,
1.74,137.328,-330.5089,,,
1.75,137.1541,-330.4101,,,
1.76,136.9845,-330.3042,,,
1.77,136.8185,-330.1926,,,
1.78,136.6518,-330.082,,,
1.79,136.4758,-329.9871,,,
1.8,136.3101,-329.8751,,,
1.81,136.1462,-329.7604,,,
1.82,135.9818,-329.6466,,,
1.83,135.8108,-329.5429,,,
1.84,135.6405,-329.43800000000005,,,
