time,x,y,tumble,label_true,label_pred
0.0,276.1719,-159.0225,True,False,False
0.01,276.2619,-158.8438,,,
0.02,276.3533,-158.666,,,
0.03,276.4488,-158.4902,,,
0.04,276.5589,-158.3233,,,
0.05,276.6593,-158.1503,,,
0.06,276.7441,-157.9692,,,
0.07,276.8483,-157.7985,,,
0.08,276.9662,-157.6369,,,
0.09,277.0846,-157.4758,,,
0.1,277.1966,-157.31,,,
0.11,277.3208,-157.1533,,,
0.12,277.4502,-157.0008,,,
0.13,277.5935,-156.8612,,,
0.14,277.7378,-156.7228,,,
0.15,277.885,-156.5873,,,
0.16,278.036,-156.4563,,,
0.17,278.2008,-156.343,,,
0.18,278.3622,-156.2248,,,
0.19,278.5103,-156.0904,,,
0.2,278.6529,-155.9502,,,
0.21,278.7802,-155.7959,,,
0.22,278.8956,-155.6325,,,
0.23,279.0051,-155.4652,,,
0.24,279.1184,-155.3004,,,
0.25,279.2224,-155.1295,,,
0.26,279.3168,-154.9532,,,
0.27,279.4286,-154.7874,,,
0.28,279.5301,-154.6151,,,
0.29,279.6353,-154.445,,,
0.3,279.7469,-154.279,,,
0.31,279.8404,-154.1022,,,
0.32,279.9476,-153.9334,,,
0.33,280.0566,-153.7657,,,
0.34,280.1584,-153.5935,,,
0.35,280.2551,-153.4185,,,
0.36,280.3579,-153.2469,,,
0.37,280.469,-153.0806,,,
0.38,280.5777,-152.9127,,,
0.39,280.6797,-152.7407,,,
0.4,280.7902,-152.57399999999998,,,
0.41,280.9183,-152.4204,,,
0.42,281.0504,-152.2703,,,
0.43,281.187,-152.1241,,,
0.44,281.3197,-151.9745,,,
0.45,281.4557,-151.8278,,,
0.46,281.5975,-151.6868,,,
0.47,281.7366,-151.5431,,,
0.48,281.868,-151.3923,,,
0.49,282.0155,-151.2572,,,
0.5,282.1718,-151.1325,,,
0.51,282.3203,-150.9986,,,
0.52,282.4726,-150.8689,,,
0.53,282.6258,-150.7403,,,
0.54,282.7801,-150.613,,,
0.55,282.9361,-150.4879,,,
0.56,283.0805,-150.3495,,,
0.57,283.2263,-150.2126,,,
0.58,283.3658,-150.0693,,,
0.59,283.5028,-149.9236,,,
0.6,283.6346,-149.7732,,,
0.61,283.7445,-149.606,,,
0.62,283.8617,-149.444,,,
0.63,283.9823,-149.2845,,,
0.64,284.1029,-149.1249,,,
0.65,284.2017,-148.951,,,
0.66,284.2722,-148.7639,,,
