time,x,y,tumble,label_true,label_pred
0.0,70.5584,-370.8205,True,False,False
0.01,70.3704,-370.7522,,,
0.02,70.1891,-370.6678,,,
0.03,70.0086,-370.5815,,,
0.04,69.8194,-370.5167,,,
0.05,69.6257,-370.4671,,,
0.06,69.4342,-370.4094,,,
0.07,69.2416,-370.3555,,,
0.08,69.0522,-370.2911,,,
0.09,68.8593,-370.2385,,,
0.1,68.664,-370.1953,,,
0.11,68.4671,-370.1603,,,
0.12,68.2725,-370.1139,,,
0.13,68.0736,-370.0933,,,
0.14,67.8742,-370.0778,,,
0.15,67.6767,-370.0461,,,
0.16,67.477,-370.0361,,,
0.17,67.277,-370.0339,,,
0.18,67.0774,-370.0464,,,
0.19,66.8775,-370.0523,,,
0.2,66.6775,-370.0579,,,
0.21,66.4777,-370.0645,,,
0.22,66.2779,-370.0543,,,
0.23,66.0782,-370.0431,,,
0.24,65.8784,-370.0345,,,
0.25,65.6785,-370.0301,,,
0.26,65.4788,-370.0191,,,
0.27,65.2804,-369.9932,,,
0.28,65.083,-369.9612,,,
0.29,64.8854,-369.9304,,,
0.3,64.687,-369.9055,,,
0.31,64.4873,-369.8942,,,
0.32,64.2907,-369.8572,,,
0.33,64.0953,-369.8148,,,
0.34,63.8981,-369.7814,,,
0.35,63.7008,-369.7487,,,
0.36,63.5028,-369.7204,,,
0.37,63.303999999999995,-369.6986,,,
0.38,63.104,-369.7002,,,
0.39,62.903999999999996,-369.6978,,,
0.4,62.70399999999999,-369.6962,,,
0.41,62.5041,-369.6924,,,
0.42,62.3042,-369.6995,,,
0.43,62.1042,-369.7044,,,
0.44,61.9045,-369.7141,,,
0.45,61.7047,-369.7245,,,
0.46,61.5051,-369.7129,,,
0.47,61.3051,-369.7127,,,
0.48,61.1079,-369.6792,,,
0.49,60.9137,-369.6313,,,
0.5,60.7174,-369.5932,,,
0.51,60.5185,-369.5725,,,
0.52,60.3201,-369.5468,,,
0.53,60.1207,-369.5321,,,
0.54,59.9221,-369.5081,,,
0.55,59.7221,-369.5059,,,
0.56,59.5222,-369.5116,,,
0.57,59.3223,-369.5191,,,
0.58,59.1226,-369.5284,,,
0.59,58.9234,-369.5471,,,
0.6,58.7249,-369.5709,,,
0.61,58.5262,-369.5938,,,
0.62,58.3278,-369.6192,,,
0.63,58.1287,-369.6386,,,
0.64,57.9324,-369.6769,,,
0.65,57.7358,-369.7132,,,
0.66,57.5361,-369.7241,,,
0.67,57.3362,-369.7328,,,
0.68,57.1363,-369.73900000000003,,,
0.69,56.9365,-369.7315,,,
0.7,56.7372,-369.715,,,
0.71,56.5382,-369.6946,,,
0.72,56.3386,-369.6826,,,
0.73,56.1403,-369.6564,,,
0.74,55.9425,-369.62699999999995,,,
0.75,55.745,-369.5951,,,
0.76,55.5527,-369.5404,,,
0.77,55.3588,-369.4911,,,
0.78,55.1614,-369.4589,,,
0.79,54.968,-369.4079,,,
0.8,54.7835,-369.3307,,,
0.81,54.5937,-369.2677,,,
0.82,54.4066,-369.19699999999995,,,
0.83,54.2306,-369.1021,,,
0.84,54.0637,-368.9919,,,
0.85,53.8926,-368.8883,,,
0.86,53.7154,-368.7956,,,
0.87,53.5339,-368.7116,,,
0.88,53.3484,-368.6367,,,
0.89,53.166000000000004,-368.5548,,,
0.9,52.9792,-368.4832,,,
0.91,52.7903,-368.4174,,,
0.92,52.6058,-368.3403,,,
0.93,52.4189,-368.2692,,,
0.94,52.2282,-368.2088,,,
0.95,52.053999999999995,-368.1105,,,
0.96,51.8838,-368.0056,,,
0.97,51.7117,-367.9036,,,
0.98,51.5396,-367.8017,,,
0.99,51.3687,-367.6979,,,
1.0,51.2038,-367.5847,False,True,True
1.01,51.0284,-367.4885,False,True,True
1.02,50.8572,-367.3853,False,True,True
1.03,50.6925,-367.2717,False,True,True
1.04,50.5244,-367.1634,False,True,True
1.05,50.3594,-367.0504,False,True,True
1.06,50.21,-366.9173,False,True,True
1.07,50.0666,-366.778,False,True,True
1.08,49.9266,-366.6351,False,True,True
1.09,49.8047,-366.4766,False,True,True
1.1,49.6791,-366.3209,False,True,True
1.11,49.5551,-366.164,False,True,True
1.12,49.4439,-365.9977,False,True,True
1.13,49.3274,-365.8352,False,True,True
1.14,49.1865,-365.6933,False,True,True
1.15,49.0402,-365.5569,False,True,True
1.16,48.8852,-365.4306,False,True,True
1.17,48.7472,-365.2858,False,True,True
1.18,48.6025,-365.1477,False,True,True
1.19,48.4559,-365.0117,False,True,True
1.2,48.2956,-364.8921,False,True,True
1.21,48.1374,-364.7697,False,True,True
1.22,47.9889,-364.6357,False,True,True
1.23,47.8431,-364.4988,False,True,True
1.24,47.7018,-364.3572,False,True,True
1.25,47.5723,-364.2048,False,True,True
1.26,47.4378,-364.0568,False,True,True
1.27,47.2909,-363.9211,False,True,True
1.28,47.1376,-363.7926,False,True,True
1.29,46.9799,-363.6697,False,True,True
1.3,46.81100000000001,-363.5625,False,True,True
1.31,46.6472,-363.4478,False,True,True
1.32,46.4869,-363.3282,False,True,True
1.33,46.3315,-363.2023,False,True,True
1.34,46.1641,-363.0928,False,True,True
1.35,46.0099,-362.9654,False,True,True
1.36,45.85,-362.8453,False,True,True
1.37,45.6892,-362.7264,False,True,True
1.38,45.5386,-362.5948,False,True,True
1.39,45.3792,-362.474,False,True,True
1.4,45.2156,-362.35900000000004,False,True,True
1.41,45.0505,-362.246,False,True,True
1.42,44.8855,-362.1331,False,True,True
1.43,44.7238,-362.0154,False,True,True
1.44,44.5819,-361.8744,False,True,True
1.45,44.4442,-361.7294,False,True,True
1.46,44.2994,-361.5914,False,True,True
1.47,44.1534,-361.4547,False,True,True
1.48,44.0054,-361.3202,False,True,True
1.49,43.8523,-361.1915,False,True,True
1.5,43.6918,-361.0722,False,True,True
1.51,43.5166,-360.9757,False,True,True
1.52,43.3434,-360.8757,False,True,True
1.53,43.1654,-360.7845,False,True,True
1.54,42.989,-360.6902,False,True,True
