time,x,y,tumble,label_true,label_pred
0.0,417.091,-67.9831,True,False,False
0.01,417.13599999999997,-68.178,,,
0.02,417.1701,-68.3751,,,
0.03,417.2054,-68.5719,,,
0.04,417.2597,-68.7644,,,
0.05,417.3008,-68.9601,,,
0.06,417.3349,-69.1572,,,
0.07,417.36800000000005,-69.3545,,,
0.08,417.3981,-69.5522,,,
0.09,417.4111,-69.7518,,,
0.1,417.42199999999997,-69.9515,,,
0.11,417.4286,-70.1513,,,
0.12,417.4339,-70.3513,,,
0.13,417.4417,-70.5511,,,
0.14,417.4418,-70.7511,,,
0.15,417.4223,-70.9502,,,
0.16,417.4031,-71.1493,,,
0.17,417.4005,-71.3492,,,
0.18,417.3869,-71.5488,,,
0.19,417.3576,-71.7466,,,
0.2,417.3383,-71.9457,,,
0.21,417.3055,-72.143,,,
0.22,417.2634,-72.3385,,,
0.23,417.1939,-72.5261,,,
0.24,417.1175,-72.7109,,,
0.25,417.0439,-72.8969,,,
0.26,416.972,-73.0835,,,
0.27,416.8818,-73.262,,,
0.28,416.7889,-73.4391,,,
0.29,416.6894,-73.6126,,,
0.3,416.5878,-73.7848,,,
0.31,416.5045,-73.9667,,,
0.32,416.4167,-74.1463,,,
0.33,416.3365,-74.3296,,,
0.34,416.2346,-74.5017,,,
0.35,416.1322,-74.6735,,,
0.36,416.0482,-74.855,,,
0.37,415.971,-75.0395,,,
0.38,415.8807,-75.2179,,,
0.39,415.7868,-75.3945,,,
0.4,415.7004,-75.5749,,,
0.41,415.6056,-75.751,,,
0.42,415.4972,-75.9191,,,
0.43,415.3726,-76.0755,,,
0.44,415.2536,-76.2362,,,
0.45,415.1384,-76.3998,,,
0.46,415.0172,-76.5588,,,
0.47,414.9111,-76.7284,,,
0.48,414.8207,-76.9068,,,
0.49,414.7072,-77.0714,,,
0.5,414.6057,-77.2437,,,
0.51,414.5029,-77.4154,,,
0.52,414.3918,-77.5817,,,
0.53,414.2629,-77.7345,,,
0.54,414.1457,-77.8966,,,
0.55,414.0439,-78.0687,,,
0.56,413.9192,-78.2251,,,
0.57,413.7967,-78.3832,,,
0.58,413.6683,-78.5366,,,
0.59,413.5451,-78.6941,,,
0.6,413.4341,-78.8605,,,
0.61,413.3194,-79.0243,,,
0.62,413.2216,-79.1988,,,
0.63,413.1,-79.3575,,,
0.64,412.9779,-79.5159,,,
0.65,412.8529,-79.6721,,,
0.66,412.7096,-79.8116,,,
0.67,412.5629,-79.9476,,,
0.68,412.4053,-80.0707,,,
0.69,412.2524,-80.1996,,,
0.7,412.0965,-80.3249,,,
0.71,411.9328,-80.4398,,,
0.72,411.7595,-80.5396,,,
0.73,411.5953,-80.6538,,,
0.74,411.4423,-80.7827,,,
0.75,411.2916,-80.9141,,,
0.76,411.1463,-81.0515,,,
0.77,411.0035,-81.1915,,,
0.78,410.8549,-81.3255,,,
0.79,410.7173,-81.4705,,,
0.8,410.6009,-81.6332,,,
0.81,410.4987,-81.8051,,,
0.82,410.3749,-81.9622,,,
0.83,410.2484,-82.1171,,,
0.84,410.1197,-82.2702,,,
0.85,409.9866,-82.4195,,,
0.86,409.8519,-82.5673,,,
0.87,409.7137,-82.7119,,,
0.88,409.5793,-82.86,,,
0.89,409.4408,-83.0043,,,
0.9,409.30199999999996,-83.1483,,,
0.91,409.1682,-83.2969,,,
0.92,409.0374,-83.4482,,,
0.93,408.9064,-83.5994,,,
0.94,408.7765,-83.7514,,,
0.95,408.6287,-83.8861,,,
0.96,408.4762,-84.0156,,,
0.97,408.3128,-84.131,,,
0.98,408.1378,-84.2277,,,
0.99,407.9675,-84.3326,,,
1.0,407.79,-84.4248,False,True,True
1.01,407.6127,-84.5174,False,True,True
1.02,407.4279,-84.5939,False,True,True
1.03,407.2378,-84.656,False,True,True
1.04,407.0508,-84.7267,False,True,True
1.05,406.871,-84.8144,False,True,True
1.06,406.6908,-84.9012,False,True,True
1.07,406.5024,-84.9684,False,True,True
1.08,406.3107,-85.0253,False,True,True
1.09,406.1203,-85.0865,False,True,True
1.1,405.9286,-85.1433,False,True,True
1.11,405.7382,-85.2048,False,True,True
1.12,405.5401,-85.2324,False,True,True
1.13,405.3415,-85.2559,False,True,True
1.14,405.142,-85.2699,False,True,True
1.15,404.9423,-85.2799,False,True,True
1.16,404.7433,-85.3001,False,True,True
1.17,404.5449,-85.3258,False,True,True
1.18,404.3468,-85.353,False,True,True
1.19,404.1476,-85.3712,False,True,True
1.2,403.9477,-85.3662,False,True,True
1.21,403.7478,-85.37100000000001,False,True,True
1.22,403.548,-85.3609,False,True,True
1.23,403.348,-85.3607,False,True,True
1.24,403.1486,-85.3451,False,True,True
1.25,402.9496,-85.3251,False,True,True
1.26,402.7497,-85.3288,False,True,True
1.27,402.5505,-85.3103,False,True,True
1.28,402.3507,-85.3024,False,True,True
1.29,402.1527,-85.2742,False,True,True
1.3,401.9529,-85.2651,False,True,True
1.31,401.7535,-85.2499,False,True,True
1.32,401.5535,-85.2451,False,True,True
1.33,401.3536,-85.2505,False,True,True
1.34,401.1536,-85.2475,False,True,True
1.35,400.9537,-85.2433,False,True,True
1.36,400.7537,-85.2471,False,True,True
1.37,400.5539,-85.2386,False,True,True
1.38,400.3542,-85.2267,False,True,True
1.39,400.1545,-85.2154,False,True,True
1.4,399.9547,-85.2074,False,True,True
1.41,399.7553,-85.1925,False,True,True
1.42,399.5553,-85.1884,False,True,True
1.43,399.3554,-85.1821,False,True,True
1.44,399.1557,-85.1711,False,True,True
1.45,398.9597,-85.1313,False,True,True
1.46,398.7649,-85.086,False,True,True
1.47,398.5696,-85.04299999999999,False,True,True
1.48,398.3743,-84.9995,False,True,True
1.49,398.1798,-84.95299999999999,False,True,True
1.5,397.9837,-84.9139,False,True,True
1.51,397.7917,-84.8578,False,True,True
1.52,397.6108,-84.7726,False,True,True
1.53,397.4287,-84.6899,False,True,True
1.54,397.2519,-84.5963,False,True,True
1.55,397.0741,-84.5048,False,True,True
1.56,396.8945,-84.4167,False,True,True
1.57,396.717,-84.3247,False,True,True
1.58,396.5385,-84.2344,False,True,True
1.59,396.3665,-84.1324,False,True,True
1.6,396.1955,-84.0287,False,True,True
1.61,396.0209,-83.9312,False,True,True
1.62,395.8466,-83.833,False,True,True
1.63,395.6672,-83.7446,False,True,True
1.64,395.4892,-83.6534,False,True,True
1.65,395.3119,-83.5609,False,True,True
1.66,395.1356,-83.4665,False,True,True
1.67,394.9649,-83.3622,False,True,True
1.68,394.7978,-83.2523,False,True,True
1.69,394.6336,-83.1381,False,True,True
1.7,394.4666,-83.02799999999999,False,True,True
1.71,394.2926,-82.9294,False,True,True
1.72,394.1162,-82.8353,False,True,True
1.73,393.9269,-82.7706,False,True,True
1.74,393.7349,-82.7148,False,True,True
1.75,393.5401,-82.6694,False,True,True
1.76,393.3442,-82.6289,False,True,True
1.77,393.148,-82.5901,False,True,True
1.78,392.9516,-82.5526,False,True,True
1.79,392.7536,-82.5245,False,True,True
1.8,392.5552,-82.4992,False,True,True
1.81,392.3559,-82.4817,False,True,True
1.82,392.156,-82.4866,False,True,True
1.83,391.95599999999996,-82.4887,False,True,True
1.84,391.7567,-82.4724,False,True,True
1.85,391.5571,-82.4588,False,True,True
1.86,391.3579,-82.4418,False,True,True
1.87,391.159,-82.4203,False,True,True
1.88,390.9602,-82.3982,False,True,True
1.89,390.7608,-82.3832,False,True,True
1.9,390.5608,-82.3848,False,True,True
1.91,390.3611,-82.3961,False,True,True
1.92,390.1612,-82.4025,False,True,True
1.93,389.9614,-82.4097,False,True,True
1.94,389.7641,-82.4427,False,True,True
1.95,389.5688,-82.4855,False,True,True
1.96,389.3766,-82.5411,False,True,True
1.97,389.1842,-82.5957,False,True,True
1.98,388.9945,-82.65899999999999,False,True,True
1.99,388.8055,-82.7244,False,True,True
2.0,388.6161,-82.7886,False,True,True
2.01,388.4304,-82.8629,False,True,True
2.02,388.2488,-82.9466,False,True,True
2.03,388.0661,-83.02799999999999,False,True,True
2.04,387.88800000000003,-83.1191,False,True,True
2.05,387.7143,-83.2183,False,True,True
2.06,387.5381,-83.3129,False,True,True
2.07,387.3531,-83.3887,False,True,True
2.08,387.1693,-83.4676,False,True,True
2.09,386.9888,-83.5537,False,True,True
