time,x,y,tumble,label_true,label_pred
0.0,160.0606,-418.2683,True,False,False
0.01,159.89700000000002,-418.3834,,,
0.02,159.7279,-418.4901,,,
0.03,159.5645,-418.6054,,,
0.04,159.3982,-418.7166,,,
0.05,159.2261,-418.8185,,,
0.06,159.0556,-418.923,,,
0.07,158.8813,-419.0211,,,
0.08,158.6999,-419.1054,,,
0.09,158.5218,-419.1964,,,
0.1,158.3561,-419.3083,,,
0.11,158.2065,-419.441,,,
0.12,158.0534,-419.5697,,,
0.13,157.898,-419.6957,,,
0.14,157.7335,-419.8094,,,
0.15,157.569,-419.9231,,,
0.16,157.3896,-420.0117,,,
0.17,157.2142,-420.1077,,,
0.18,157.0331,-420.1925,,,
0.19,156.8606,-420.2938,,,
0.2,156.6991,-420.4117,,,
0.21,156.5491,-420.5441,,,
0.22,156.3886,-420.6634,,,
0.23,156.2345,-420.7908,,,
0.24,156.0738,-420.9099,,,
0.25,155.9209,-421.0388,,,
0.26,155.7652,-421.1644,,,
0.27,155.6109,-421.2916,,,
0.28,155.4607,-421.4237,,,
0.29,155.3271,-421.5725,,,
0.3,155.1758,-421.7033,,,
0.31,155.0305,-421.8407,,,
0.32,154.8865,-421.9796,,,
0.33,154.7319,-422.1064,,,
0.34,154.5735,-422.2285,,,
0.35,154.407,-422.3393,,,
0.36,154.2394,-422.4484,,,
0.37,154.0798,-422.569,,,
0.38,153.9234,-422.6937,,,
0.39,153.7688,-422.8205,,,
0.4,153.6178,-422.9517,,,
0.41,153.4684,-423.0846,,,
0.42,153.2987,-423.1905,,,
0.43,153.138,-423.3095,,,
0.44,152.9818,-423.4344,,,
0.45,152.8194,-423.5512,,,
0.46,152.6594,-423.6712,,,
0.47,152.5088,-423.8028,,,
0.48,152.3497,-423.92400000000004,,,
0.49,152.1874,-424.0409,,,
0.5,152.0372,-424.173,,,
0.51,151.8842,-424.3017,,,
0.52,151.7228,-424.4198,,,
0.53,151.5601,-424.5362,,,
0.54,151.40200000000002,-424.6587,,,
0.55,151.2411,-424.7775,,,
0.56,151.0937,-424.9126,,,
0.57,150.9373,-425.0372,,,
0.58,150.7752,-425.1544,,,
0.59,150.6255,-425.2871,,,
0.6,150.4628,-425.4034,,,
0.61,150.2999,-425.5194,,,
0.62,150.1468,-425.648,,,
0.63,149.9874,-425.7688,,,
0.64,149.8388,-425.9027,,,
0.65,149.6787,-426.0226,,,
0.66,149.5182,-426.1419,,,
0.67,149.3607,-426.2651,,,
0.68,149.1981,-426.3817,,,
0.69,149.0291,-426.4885,,,
0.7,148.8679,-426.6069,,,
0.71,148.7038,-426.7213,,,
0.72,148.536,-426.83,,,
0.73,148.3755,-426.9494,,,
0.74,148.2157,-427.0698,,,
0.75,148.0581,-427.1929,,,
0.76,147.8982,-427.3129,,,
0.77,147.7443,-427.4407,,,
0.78,147.5815,-427.5569,,,
0.79,147.4224,-427.67800000000005,,,
0.8,147.2686,-427.8059,,,
0.81,147.119,-427.9387,,,
0.82,146.9732,-428.0756,,,
0.83,146.834,-428.2191,,,
0.84,146.6937,-428.3617,,,
0.85,146.567,-428.5164,,,
0.86,146.4376,-428.6689,,,
0.87,146.3024,-428.8164,,,
0.88,146.1776,-428.9727,,,
0.89,146.0716,-429.1422,,,
0.9,145.9626,-429.3099,,,
0.91,145.8597,-429.4814,,,
0.92,145.7521,-429.65,,,
0.93,145.6428,-429.8175,,,
0.94,145.5286,-429.9817,,,
0.95,145.4059,-430.1396,,,
0.96,145.2644,-430.281,,,
0.97,145.1301,-430.4292,,,
0.98,145.0073,-430.587,,,
0.99,144.8694,-430.7319,,,
1.0,144.8694,-430.7319,True,False,False
1.01,144.9279,-430.9232,,,
1.02,144.9779,-431.1168,,,
1.03,145.0251,-431.3112,,,
1.04,145.0748,-431.5049,,,
1.05,145.1315,-431.6967,,,
1.06,145.1818,-431.8902,,,
1.07,145.2315,-432.084,,,
1.08,145.2577,-432.2822,,,
1.09,145.2873,-432.48,,,
1.1,145.3105,-432.6787,,,
1.11,145.3298,-432.8777,,,
1.12,145.3594,-433.0755,,,
1.13,145.4096,-433.2692,,,
1.14,145.444,-433.4662,,,
1.15,145.4815,-433.6626,,,
1.16,145.5098,-433.8606,,,
1.17,145.5466,-434.0572,,,
1.18,145.57,-434.2558,,,
1.19,145.5648,-434.4558,,,
1.2,145.5399,-434.6542,,,
1.21,145.5257,-434.8537,,,
1.22,145.5153,-435.0534,,,
1.23,145.5191,-435.2534,,,
1.24,145.5168,-435.4534,,,
1.25,145.5181,-435.6534,,,
1.26,145.5346,-435.8527,,,
1.27,145.5394,-436.0526,,,
1.28,145.5455,-436.2525,,,
1.29,145.5682,-436.4512,,,
1.3,145.5885,-436.6502,,,
1.31,145.6276,-436.8464,,,
1.32,145.6638,-437.0431,,,
1.33,145.7016,-437.2395,,,
1.34,145.7446,-437.4348,,,
1.35,145.7865,-437.6303,,,
1.36,145.8255,-437.8265,,,
1.37,145.8342,-438.0263,,,
1.38,145.832,-438.2263,,,
1.39,145.8501,-438.4255,,,
1.4,145.8734,-438.6241,,,
1.41,145.886,-438.8237,,,
1.42,145.8786,-439.0236,,,
1.43,145.881,-439.2236,,,
1.44,145.875,-439.4235,,,
1.45,145.858,-439.6228,,,
1.46,145.8421,-439.8221,,,
1.47,145.8244,-440.0213,,,
1.48,145.8003,-440.2199,,,
1.49,145.7787,-440.4187,,,
1.5,145.7669,-440.6184,,,
1.51,145.7347,-440.8157,,,
1.52,145.7176,-441.015,,,
1.53,145.7158,-441.215,,,
1.54,145.7238,-441.4148,,,
1.55,145.7152,-441.6147,,,
1.56,145.711,-441.8146,,,
1.57,145.7128,-442.0146,,,
1.58,145.6997,-442.2142,,,
1.59,145.6695,-442.4119,,,
1.6,145.6319,-442.6083,,,
1.61,145.5938,-442.8047,,,
1.62,145.5521,-443.0003,,,
1.63,145.5005,-443.1935,,,
1.64,145.4334,-443.3819,,,
1.65,145.3466,-443.5621,,,
1.66,145.2598,-443.7423,,,
1.67,145.1844,-443.9275,,,
1.68,145.0985,-444.1081,,,
1.69,145.0256,-444.2944,,,
1.7,144.9773,-444.4884,,,
1.71,144.934,-444.6837,,,
1.72,144.9054,-444.8816,,,
1.73,144.8803,-445.0801,,,
1.74,144.8474,-445.2773,,,
1.75,144.8056,-445.4729,,,
1.76,144.7602,-445.6677,,,
1.77,144.7087,-445.861,,,
1.78,144.6508,-446.0524,,,
1.79,144.5762,-446.2379,,,
1.8,144.4994,-446.4226,,,
1.81,144.4145,-446.6037,,,
1.82,144.3415,-446.7899,,,
1.83,144.278,-446.9796,,,
1.84,144.2447,-447.1768,,,
1.85,144.1915,-447.3696,,,
1.86,144.14,-447.5628,,,
