time,x,y,tumble,label_true,label_pred
0.0,-80.7309,165.1729,True,False,False
0.01,-80.6597,164.986,,,
0.02,-80.5703,164.8071,,,
0.03,-80.4797,164.6289,,,
0.04,-80.3846,164.4529,,,
0.05,-80.2862,164.2788,,,
0.06,-80.1944,164.1011,,,
0.07,-80.1118,163.9189,,,
0.08,-80.01,163.7468,,,
0.09,-79.9085,163.5745,,,
0.1,-79.8125,163.399,,,
0.11,-79.722,163.2207,,,
0.12,-79.652,163.0333,,,
0.13,-79.5784,162.8474,,,
0.14,-79.5141,162.658,,,
0.15,-79.4392,162.4725,,,
0.16,-79.3627,162.2877,,,
0.17,-79.2765,162.1072,,,
0.18,-79.1666,161.9401,,,
0.19,-79.0589,161.7716,,,
0.2,-78.9496,161.6042,,,
0.21,-78.8401,161.4368,,,
0.22,-78.7157,161.2802,,,
0.23,-78.5835,161.1301,,,
0.24,-78.4442,160.9866,,,
0.25,-78.32,160.8299,,,
0.26,-78.1886,160.679,,,
0.27,-78.0454,160.5394,,,
0.28,-77.9147,160.3881,,,
0.29,-77.775,160.2449,,,
0.3,-77.6461,160.092,,,
0.31,-77.5083,159.9471,,,
0.32,-77.3688,159.8038,,,
0.33,-77.2388,159.6517,,,
0.34,-77.0963,159.5114,,,
0.35,-76.9731,159.3539,,,
0.36,-76.8482,159.1977,,,
0.37,-76.7238,159.0411,,,
0.38,-76.6069,158.8788,,,
0.39,-76.4822,158.7225,,,
0.4,-76.3633,158.5616,,,
0.41,-76.23899999999999,158.4049,,,
0.42,-76.1233,158.2418,,,
0.43,-76.0073,158.0789,,,
0.44,-75.903,157.9082,,,
0.45,-75.798,157.738,,,
0.46,-75.6948,157.5667,,,
0.47,-75.593,157.3945,,,
0.48,-75.4862,157.2255,,,
0.49,-75.3778,157.0573,,,
0.5,-75.2925,156.8765,,,
0.51,-75.2033,156.6974,,,
0.52,-75.111,156.52,,,
0.53,-75.0187,156.3426,,,
0.54,-74.9424,156.1577,,,
0.55,-74.8503,155.9802,,,
0.56,-74.7733,155.7956,,,
0.57,-74.7066,155.607,,,
0.58,-74.6276,155.4233,,,
0.59,-74.5651,155.2333,,,
0.6,-74.5242,155.0376,,,
0.61,-74.4845,154.8415,,,
0.62,-74.4463,154.6452,,,
0.63,-74.4007,154.4505,,,
0.64,-74.3471,154.2578,,,
0.65,-74.2986,154.0638,,,
0.66,-74.2277,153.8768,,,
0.67,-74.161,153.6882,,,
0.68,-74.0752,153.5075,,,
0.69,-73.9929,153.3252,,,
0.7,-73.9011,153.1476,,,
0.71,-73.8268,152.9619,,,
0.72,-73.7456,152.7791,,,
0.73,-73.6615,152.5977,,,
0.74,-73.5827,152.4138,,,
0.75,-73.5072,152.2286,,,
0.76,-73.4294,152.0444,,,
0.77,-73.3374,151.8668,,,
0.78,-73.25399999999999,151.685,,,
0.79,-73.1603,151.5083,,,
0.8,-73.0722,151.3288,,,
0.81,-72.9868,151.148,,,
0.82,-72.9083,150.964,,,
0.83,-72.839,150.7764,,,
0.84,-72.7844,150.584,,,
0.85,-72.722,150.394,,,
0.86,-72.6368,150.213,,,
0.87,-72.5501,150.0328,,,
0.88,-72.461,149.8537,,,
0.89,-72.3691,149.6761,,,
0.9,-72.2552,149.5117,,,
0.91,-72.1565,149.3378,,,
0.92,-72.0547,149.1656,,,
0.93,-71.9376,149.0034,,,
0.94,-71.8089,148.8504,,,
0.95,-71.6626,148.714,,,
0.96,-71.51899999999999,148.5748,,,
0.97,-71.3741,148.4369,,,
0.98,-71.2354,148.2929,,,
0.99,-71.0733,148.1757,,,
1.0,-70.9157,148.0526,False,True,True
1.01,-70.7559,147.9323,False,True,True
1.02,-70.5983,147.8091,False,True,True
1.03,-70.4416,147.6848,False,True,True
1.04,-70.2888,147.5558,False,True,True
1.05,-70.1272,147.438,False,True,True
1.06,-69.9668,147.3185,False,True,True
1.07,-69.8128,147.1909,False,True,True
1.08,-69.6711,147.0498,False,True,True
1.09,-69.53399999999999,146.9041,False,True,True
1.1,-69.3977,146.7578,False,True,True
1.11,-69.2746,146.6002,False,True,True
1.12,-69.1546,146.4402,False,True,True
1.13,-69.0494,146.27,False,True,True
1.14,-68.9484,146.0974,False,True,True
1.15,-68.8516,145.9224,False,True,True
1.16,-68.7556,145.747,False,True,True
1.17,-68.6567,145.5732,False,True,True
1.18,-68.5646,145.3956,False,True,True
1.19,-68.4634,145.2231,False,True,True
1.2,-68.3479,145.0598,False,True,True
1.21,-68.2237,144.9031,False,True,True
1.22,-68.1034,144.7433,False,True,True
1.23,-67.9675,144.5966,False,True,True
1.24,-67.8321,144.4494,False,True,True
1.25,-67.7015,144.2979,False,True,True
1.26,-67.5621,144.1544,False,True,True
1.27,-67.4338,144.001,False,True,True
1.28,-67.3063,143.8469,False,True,True
1.29,-67.1809,143.6912,False,True,True
1.3,-67.0472,143.5424,False,True,True
1.31,-66.9263,143.3831,False,True,True
1.32,-66.8029,143.2257,False,True,True
1.33,-66.6964,143.0564,False,True,True
1.34,-66.5936,142.8848,False,True,True
1.35,-66.4733,142.7251,False,True,True
1.36,-66.3442,142.5723,False,True,True
1.37,-66.2353,142.4046,False,True,True
1.38,-66.1327,142.2329,False,True,True
1.39,-66.0212,142.0669,False,True,True
1.4,-65.8825,141.9227,False,True,True
1.41,-65.7299,141.7935,False,True,True
1.42,-65.5739,141.6683,False,True,True
1.43,-65.4214,141.5389,False,True,True
1.44,-65.2701,141.4081,False,True,True
1.45,-65.1176,141.2787,False,True,True
1.46,-64.9646,141.1499,False,True,True
1.47,-64.8221,141.0096,False,True,True
1.48,-64.6685,140.8815,False,True,True
1.49,-64.5123,140.7566,False,True,True
1.5,-64.3526,140.6361,False,True,True
1.51,-64.1948,140.5133,False,True,True
1.52,-64.0292,140.4012,False,True,True
1.53,-63.8748,140.274,False,True,True
1.54,-63.7186,140.1491,False,True,True
1.55,-63.5541,140.0354,False,True,True
1.56,-63.3841,139.9301,False,True,True
1.57,-63.2208,139.8145,False,True,True
1.58,-63.0591,139.6968,False,True,True
1.59,-62.9154,139.5577,False,True,True
1.6,-62.7797,139.4108,False,True,True
1.61,-62.6557,139.2539,False,True,True
1.62,-62.5302,139.0982,False,True,True
1.63,-62.4056,138.9417,False,True,True
1.64,-62.2705,138.7942,False,True,True
1.65,-62.1378,138.6446,False,True,True
1.66,-62.0079,138.4926,False,True,True
1.67,-61.8877,138.3327,False,True,True
1.68,-61.7451,138.1925,False,True,True
1.69,-61.6043,138.0504,False,True,True
1.7,-61.4672,137.9048,False,True,True
1.71,-61.3241,137.7651,False,True,True
1.72,-61.1785,137.628,False,True,True
1.73,-61.0345,137.4892,False,True,True
1.74,-60.8794,137.3629,False,True,True
1.75,-60.7183,137.2444,False,True,True
1.76,-60.5555,137.1282,False,True,True
1.77,-60.3973,137.0059,False,True,True
1.78,-60.2327,136.8922,False,True,True
1.79,-60.0534,136.8036,False,True,True
1.8,-59.8736,136.7161,False,True,True
1.81,-59.6997,136.6173,False,True,True
1.82,-59.5311,136.5096,False,True,True
1.83,-59.3782,136.3808,False,True,True
1.84,-59.2283,136.2484,False,True,True
1.85,-59.0652,136.1327,False,True,True
1.86,-58.9054,136.0123,False,True,True
1.87,-58.7358,135.9063,False,True,True
1.88,-58.5649,135.8024,False,True,True
1.89,-58.3941,135.6984,False,True,True
1.9,-58.2157,135.608,False,True,True
1.91,-58.0447,135.5042,False,True,True
1.92,-57.8731,135.4015,False,True,True
1.93,-57.7116,135.2835,False,True,True
1.94,-57.5555,135.1585,False,True,True
1.95,-57.405,135.0268,False,True,True
1.96,-57.2721,134.8774,False,True,True
1.97,-57.1277,134.739,False,True,True
1.98,-56.9856,134.5982,False,True,True
1.99,-56.852,134.4494,False,True,True
2.0,-56.7048,134.314,False,True,True
2.01,-56.5601,134.17600000000002,False,True,True
2.02,-56.4291,134.0248,False,True,True
2.03,-56.297,133.8747,False,True,True
2.04,-56.1681,133.7217,False,True,True
2.05,-56.0283,133.5788,False,True,True
2.06,-55.9005,133.4248,False,True,True
2.07,-55.7707,133.2727,False,True,True
2.08,-55.6449,133.1172,False,True,True
2.09,-55.5231,132.9586,False,True,True
2.1,-55.4074,132.7955,False,True,True
2.11,-55.2778,132.6431,False,True,True
2.12,-55.1435,132.4949,False,True,True
2.13,-55.0026,132.35299999999998,False,True,True
2.14,-54.8594,132.2134,False,True,True
2.15,-54.7171,132.0728,False,True,True
2.16,-54.574,131.9331,False,True,True
2.17,-54.4203,131.8052,False,True,True
