time,x,y,tumble,label_true,label_pred
0.0,-120.804,11.3196,True,False,False
0.01,-120.954,11.1872,,,
0.02,-121.11200000000001,11.0646,,,
0.03,-121.2676,10.939,,,
0.04,-121.4292,10.8211,,,
0.05,-121.5988,10.7152,,,
0.06,-121.7657,10.6049,,,
0.07,-121.9262,10.4855,,,
0.08,-122.0901,10.370999999999999,,,
0.09,-122.2538,10.2561,,,
0.1,-122.4222,10.1482,,,
0.11,-122.5797,10.0249,,,
0.12,-122.7419,9.908,,,
0.13,-122.8983,9.7833,,,
0.14,-123.0583,9.6632,,,
0.15,-123.2281,9.5575,,,
0.16,-123.4012,9.4575,,,
0.17,-123.5758,9.3599,,,
0.18,-123.7491,9.2601,,,
0.19,-123.9211,9.158,,,
0.2,-124.0936,9.0568,,,
0.21,-124.2639,8.9519,,,
0.22,-124.4347,8.8478,,,
0.23,-124.6015,8.7374,,,
0.24,-124.7723,8.6334,,,
0.25,-124.9415,8.5268,,,
0.26,-125.1127,8.4235,,,
0.27,-125.2799,8.3137,,,
0.28,-125.4567,8.2202,,,
0.29,-125.6154,8.0985,,,
0.3,-125.7731,7.9754,,,
0.31,-125.9304,7.8519,,,
0.32,-126.0949,7.7382,,,
0.33,-126.259,7.6238,,,
0.34,-126.4152,7.4989,,,
0.35,-126.5733,7.3765,,,
0.36,-126.7226,7.2434,,,
0.37,-126.8589,7.097,,,
0.38,-126.9901,6.9461,,,
0.39,-127.1242,6.7977,,,
0.4,-127.2623,6.653,,,
0.41,-127.4121,6.5204,,,
0.42,-127.5439,6.37,,,
0.43,-127.69200000000001,6.2356,,,
0.44,-127.82600000000001,6.0871,,,
0.45,-127.9657,5.944,,,
0.46,-128.0896,5.787000000000001,,,
0.47,-128.22299999999998,5.638,,,
0.48,-128.3485,5.4823,,,
0.49,-128.4582,5.3151,,,
0.5,-128.5825,5.1584,,,
0.51,-128.705,5.0003,,,
0.52,-128.8215,4.8377,,,
0.53,-128.944,4.6797,,,
0.54,-129.0567,4.5144,,,
0.55,-129.1825,4.3589,,,
0.56,-129.3159,4.2099,,,
0.57,-129.4533,4.0646,,,
0.58,-129.6052,3.9345,,,
0.59,-129.7637,3.8125,,,
0.6,-129.9183,3.6856,,,
0.61,-130.084,3.5736,,,
0.62,-130.2437,3.4532,,,
0.63,-130.4096,3.3415,,,
0.64,-130.5683,3.2198,,,
0.65,-130.7183,3.0875,,,
0.66,-130.8601,2.9464,,,
0.67,-131.0018,2.8053,,,
0.68,-131.1399,2.6606,,,
0.69,-131.2893,2.5277,,,
0.7,-131.4389,2.3949,,,
0.71,-131.5921,2.2664,,,
0.72,-131.7479,2.1411,,,
0.73,-131.9051,2.0173,,,
0.74,-132.0625,1.8939,,,
0.75,-132.2199,1.7705,,,
0.76,-132.3694,1.6377,,,
0.77,-132.5164,1.5021,,,
0.78,-132.6698,1.3738,,,
0.79,-132.8184,1.2399,,,
0.8,-132.9585,1.0972,,,
0.81,-133.1,0.9559,,,
0.82,-133.2448,0.8179,,,
0.83,-133.403,0.6955,,,
0.84,-133.5674,0.5816,,,
0.85,-133.73,0.4652,,,
0.86,-133.89700000000002,0.3551,,,
0.87,-134.064,0.2451,,,
0.88,-134.2232,0.1239,,,
0.89,-134.3883,0.0111,,,
0.9,-134.5517,-0.1042,,,
0.91,-134.7143,-0.2207,,,
0.92,-134.8818,-0.33,,,
0.93,-135.0445,-0.4463,,,
0.94,-135.2063,-0.5638,,,
0.95,-135.3613,-0.6902,,,
0.96,-135.5192,-0.813,,,
0.97,-135.6677,-0.9469,,,
0.98,-135.8271,-1.0677,,,
0.99,-135.9702,-1.2074,,,
1.0,-135.9702,-1.2074,True,False,False
1.01,-135.9135,-1.3991,,,
1.02,-135.8337,-1.5825,,,
1.03,-135.7498,-1.7641,,,
1.04,-135.6589,-1.9423,,,
1.05,-135.5627,-2.1176,,,
1.06,-135.4803,-2.2998,,,
1.07,-135.4026,-2.4841,,,
1.08,-135.3337,-2.6719,,,
1.09,-135.2789,-2.8642,,,
1.1,-135.2458,-3.0615,,,
1.11,-135.2068,-3.2576,,,
1.12,-135.1532,-3.4503,,,
1.13,-135.1066,-3.6448,,,
1.14,-135.0507,-3.8368,,,
1.15,-134.9883,-4.0269,,,
1.16,-134.9368,-4.2201,,,
1.17,-134.8868,-4.4138,,,
1.18,-134.8362,-4.6073,,,
1.19,-134.7767,-4.7982,,,
1.2,-134.7158,-4.9887,,,
1.21,-134.6762,-5.1848,,,
1.22,-134.6143,-5.3749,,,
1.23,-134.5477,-5.5635,,,
1.24,-134.4931,-5.7559,,,
1.25,-134.4574,-5.9527,,,
1.26,-134.4327,-6.1512,,,
1.27,-134.4123,-6.3501,,,
1.28,-134.4005,-6.5498,,,
1.29,-134.3947,-6.7497,,,
1.3,-134.4018,-6.9496,,,
1.31,-134.4018,-7.1496,,,
1.32,-134.4151,-7.3491,,,
1.33,-134.4216,-7.5489999999999995,,,
1.34,-134.4196,-7.749,,,
1.35,-134.4365,-7.9483,,,
1.36,-134.4594,-8.147,,,
1.37,-134.4708,-8.3466,,,
1.38,-134.4802,-8.5464,,,
1.39,-134.4786,-8.7464,,,
1.4,-134.4634,-8.9458,,,
1.41,-134.4624,-9.1458,,,
1.42,-134.4669,-9.3458,,,
1.43,-134.4678,-9.5458,,,
1.44,-134.4723,-9.7457,,,
1.45,-134.4725,-9.9457,,,
1.46,-134.4544,-10.1449,,,
1.47,-134.4388,-10.3443,,,
1.48,-134.4205,-10.5435,,,
1.49,-134.4039,-10.7428,,,
1.5,-134.4133,-10.9425,,,
1.51,-134.4335,-11.1415,,,
1.52,-134.4564,-11.3402,,,
1.53,-134.4853,-11.5381,,,
1.54,-134.5043,-11.7372,,,
1.55,-134.5098,-11.9371,,,
1.56,-134.5242,-12.1366,,,
1.57,-134.5253,-12.3366,,,
1.58,-134.5331,-12.5365,,,
1.59,-134.5373,-12.7364,,,
1.6,-134.5467,-12.9362,,,
1.61,-134.5732,-13.1344,,,
1.62,-134.6096,-13.3311,,,
1.63,-134.6665,-13.5228,,,
1.64,-134.7137,-13.7172,,,
1.65,-134.7442,-13.9148,,,
1.66,-134.7634,-14.1139,,,
1.67,-134.7865,-14.3126,,,
1.68,-134.80100000000002,-14.512,,,
1.69,-134.84,-14.7082,,,
1.7,-134.8663,-14.9065,,,
1.71,-134.8692,-15.1065,,,
1.72,-134.8637,-15.3064,,,
1.73,-134.8647,-15.5064,,,
1.74,-134.8552,-15.7061,,,
1.75,-134.845,-15.9059,,,
1.76,-134.8479,-16.1059,,,
1.77,-134.8681,-16.3048,,,
1.78,-134.8912,-16.5035,,,
1.79,-134.914,-16.7022,,,
1.8,-134.9688,-16.8945,,,
1.81,-134.9875,-17.0937,,,
1.82,-135.0118,-17.2922,,,
1.83,-135.0197,-17.492,,,
1.84,-135.0274,-17.6919,,,
1.85,-135.019,-17.8917,,,
1.86,-134.9828,-18.0884,,,
1.87,-134.9534,-18.2862,,,
