time,x,y,tumble,label_true,label_pred
0.0,-190.8954,378.2141,True,False,False
0.01,-190.7782,378.3762,,,
0.02,-190.6721,378.5457,,,
0.03,-190.5661,378.7154,,,
0.04,-190.4638,378.8872,,,
0.05,-190.3582,379.0571,,,
0.06,-190.2612,379.23199999999997,,,
0.07,-190.1777,379.4137,,,
0.08,-190.095,379.5958,,,
0.09,-190.0093,379.7765,,,
0.1,-189.929,379.9597,,,
0.11,-189.8568,380.1462,,,
0.12,-189.7971,380.3371,,,
0.13,-189.7238,380.5232,,,
0.14,-189.6469,380.7078,,,
0.15,-189.5744,380.8942,,,
0.16,-189.5174,381.0859,,,
0.17,-189.4728,381.2809,,,
0.18,-189.4428,381.4786,,,
0.19,-189.4053,381.6751,,,
0.2,-189.3615,381.8702,,,
0.21,-189.3243,382.0667,,,
0.22,-189.2866,382.2631,,,
0.23,-189.257,382.4609,,,
0.24,-189.2137,382.6562,,,
0.25,-189.1784,382.853,,,
0.26,-189.1357,383.0484,,,
0.27,-189.1054,383.2461,,,
0.28,-189.0623,383.4414,,,
0.29,-189.00599999999997,383.6333,,,
0.3,-188.9522,383.82599999999996,,,
0.31,-188.9139,384.0223,,,
0.32,-188.8832,384.2199,,,
0.33,-188.8416,384.4155,,,
0.34,-188.8064,384.6124,,,
0.35,-188.7984,384.8122,,,
0.36,-188.7875,385.0119,,,
0.37,-188.7771,385.2117,,,
0.38,-188.7709,385.4116,,,
0.39,-188.7886,385.6108,,,
0.4,-188.8023,385.8103,,,
0.41,-188.8131,386.01,,,
0.42,-188.8167,386.21,,,
0.43,-188.8282,386.4097,,,
0.44,-188.8417,386.6092,,,
0.45,-188.8801,386.8055,,,
0.46,-188.9293,386.9993,,,
0.47,-188.9634,387.1964,,,
0.48,-188.9958,387.3938,,,
0.49,-189.047,387.5871,,,
0.5,-189.0982,387.7804,,,
0.51,-189.1532,387.9727,,,
0.52,-189.1991,388.1674,,,
0.53,-189.2673,388.3554,,,
0.54,-189.3484,388.5382,,,
0.55,-189.44400000000002,388.7139,,,
0.56,-189.53099999999998,388.894,,,
0.57,-189.588,389.0857,,,
0.58,-189.6407,389.2786,,,
0.59,-189.6819,389.4743,,,
0.6,-189.7121,389.67199999999997,,,
0.61,-189.7368,389.8705,,,
0.62,-189.763,390.0688,,,
0.63,-189.8071,390.2638,,,
0.64,-189.85299999999998,390.4585,,,
0.65,-189.9015,390.6525,,,
0.66,-189.9425,390.8483,,,
0.67,-189.9857,391.0436,,,
0.68,-190.0222,391.2402,,,
0.69,-190.0744,391.4333,,,
0.7,-190.1165,391.6288,,,
0.71,-190.1579,391.8245,,,
0.72,-190.1947,392.02099999999996,,,
0.73,-190.2185,392.2196,,,
0.74,-190.2369,392.4188,,,
0.75,-190.2537,392.6181,,,
0.76,-190.2614,392.8179,,,
0.77,-190.2615,393.0179,,,
0.78,-190.2756,393.2174,,,
0.79,-190.285,393.4172,,,
0.8,-190.3027,393.6164,,,
0.81,-190.328,393.8148,,,
0.82,-190.3602,394.0122,,,
0.83,-190.3789,394.2113,,,
0.84,-190.3759,394.4113,,,
0.85,-190.4059,394.60900000000004,,,
0.86,-190.4336,394.8071,,,
0.87,-190.4885,394.9994,,,
0.88,-190.5534,395.1886,,,
0.89,-190.6193,395.3774,,,
0.9,-190.7098,395.5558,,,
0.91,-190.7925,395.7379,,,
