time,x,y,tumble,label_true,label_pred
0.0,445.3068,164.9084,True,False,False
0.01,445.4769,165.0136,,,
0.02,445.653,165.1084,,,
0.03,445.8193,165.2194,,,
0.04,445.9693,165.3518,,,
0.05,446.1171,165.4865,,,
0.06,446.2702,165.6152,,,
0.07,446.4298,165.7358,,,
0.08,446.5821,165.8654,,,
0.09,446.7285,166.0016,,,
0.1,446.8712,166.1417,,,
0.11,447.0092,166.2866,,,
0.12,447.1544,166.4241,,,
0.13,447.2926,166.5687,,,
0.14,447.425,166.7186,,,
0.15,447.5613,166.8648,,,
0.16,447.69699999999995,167.0118,,,
0.17,447.8267,167.16400000000002,,,
0.18,447.9513,167.3205,,,
0.19,448.082,167.4719,,,
0.2,448.1894,167.6406,,,
0.21,448.2982,167.8084,,,
0.22,448.4084,167.9753,,,
0.23,448.5054,168.1502,,,
0.24,448.5793,168.33599999999998,,,
0.25,448.6535,168.5218,,,
0.26,448.7426,168.7008,,,
0.27,448.82199999999995,168.8844,,,
0.28,448.9245,169.0561,,,
0.29,449.0295,169.2264,,,
0.3,449.1524,169.3841,,,
0.31,449.2746,169.5425,,,
0.32,449.3866,169.7081,,,
0.33,449.5136,169.8627,,,
0.34,449.658,170.0011,,,
0.35,449.79699999999997,170.1448,,,
0.36,449.9488,170.2751,,,
0.37,450.1057,170.3991,,,
0.38,450.2713,170.5112,,,
0.39,450.4349,170.6263,,,
0.4,450.5894,170.7533,,,
0.41,450.741,170.8837,,,
0.42,450.8885,171.0188,,,
0.43,451.0419,171.1471,,,
0.44,451.1835,171.2884,,,
0.45,451.3291,171.4255,,,
0.46,451.4695,171.5679,,,
0.47,451.6043,171.7157,,,
0.48,451.7222,171.8772,,,
0.49,451.83,172.0457,,,
0.5,451.9478,172.2073,,,
0.51,452.0456,172.3818,,,
0.52,452.1394,172.5584,,,
0.53,452.1888,172.7522,,,
0.54,452.2221,172.9494,,,
0.55,452.2484,173.1477,,,
0.56,452.3021,173.3403,,,
0.57,452.3649,173.5302,,,
0.58,452.4218,173.7219,,,
0.59,452.4998,173.9061,,,
0.6,452.5752,174.0914,,,
0.61,452.6587,174.2731,,,
0.62,452.7462,174.453,,,
0.63,452.824,174.6372,,,
0.64,452.899,174.8226,,,
0.65,452.9515,175.0156,,,
0.66,453.0191,175.2038,,,
0.67,453.0764,175.3954,,,
0.68,453.14,175.585,,,
0.69,453.2022,175.7751,,,
0.7,453.2773,175.9605,,,
0.71,453.3397,176.1505,,,
0.72,453.408,176.3385,,,
0.73,453.4875,176.52200000000002,,,
0.74,453.5738,176.7024,,,
0.75,453.6637,176.8811,,,
0.76,453.7499,177.0615,,,
0.77,453.8416,177.2393,,,
0.78,453.9241,177.4215,,,
0.79,454.0062,177.6038,,,
0.8,454.0715,177.7929,,,
0.81,454.1316,177.9836,,,
0.82,454.1767,178.1785,,,
0.83,454.2254,178.3725,,,
0.84,454.293,178.5607,,,
0.85,454.3751,178.7431,,,
0.86,454.4787,178.9141,,,
0.87,454.5963,179.0759,,,
0.88,454.7178,179.2348,,,
0.89,454.8285,179.4013,,,
0.9,454.9515,179.5591,,,
0.91,455.0917,179.7017,,,
0.92,455.2144,179.8596,,,
0.93,455.3455,180.0106,,,
0.94,455.4707,180.1666,,,
0.95,455.6041,180.3157,,,
0.96,455.7348,180.467,,,
0.97,455.8687,180.6156,,,
0.98,456.0087,180.7584,,,
0.99,456.1509,180.899,,,
1.0,456.1509,180.899,True,False,False
1.01,455.9896,181.0172,,,
1.02,455.8299,181.1376,,,
1.03,455.6628,181.2475,,,
1.04,455.4833,181.3357,,,
1.05,455.2979,181.4108,,,
1.06,455.1119,181.4844,,,
1.07,454.918,181.5334,,,
1.08,454.7229,181.5773,,,
1.09,454.5266,181.6158,,,
1.1,454.3277,181.6359,,,
1.11,454.1277,181.6376,,,
1.12,453.9282,181.6526,,,
1.13,453.7312,181.6869,,,
1.14,453.5324,181.7086,,,
1.15,453.3351,181.7416,,,
1.16,453.1365,181.7654,,,
1.17,452.9366,181.7699,,,
1.18,452.7369,181.7592,,,
1.19,452.5384,181.7347,,,
1.2,452.3409,181.7029,,,
1.21,452.1443,181.6665,,,
1.22,451.9487,181.6247,,,
1.23,451.7565,181.5694,,,
1.24,451.5644,181.5137,,,
1.25,451.3767,181.4446,,,
1.26,451.1877,181.3792,,,
1.27,451.0023,181.3042,,,
1.28,450.8242,181.2131,,,
1.29,450.6442,181.1259,,,
1.3,450.4696,181.0284,,,
1.31,450.2943,180.9322,,,
1.32,450.1169,180.8398,,,
1.33,449.9354,180.7558,,,
1.34,449.7493,180.6826,,,
1.35,449.5603,180.6172,,,
1.36,449.3703,180.5546,,,
1.37,449.1776,180.50099999999998,,,
1.38,448.9853,180.4464,,,
1.39,448.7908,180.3997,,,
1.4,448.5968,180.351,,,
1.41,448.408,180.2851,,,
1.42,448.2134,180.2388,,,
1.43,448.0231,180.1772,,,
1.44,447.8314,180.1204,,,
1.45,447.64,180.0624,,,
1.46,447.45300000000003,179.9913,,,
1.47,447.2717,179.907,,,
1.48,447.0933,179.8166,,,
1.49,446.9051,179.7488,,,
1.5,446.7165,179.6823,,,
1.51,446.5304,179.6091,,,
1.52,446.3409,179.5451,,,
1.53,446.1525,179.4779,,,
1.54,445.9736,179.3885,,,
1.55,445.7936,179.3012,,,
1.56,445.6157,179.21,,,
1.57,445.43199999999996,179.1307,,,
1.58,445.2435,179.0639,,,
1.59,445.0613,178.9815,,,
1.6,444.8741,178.91099999999997,,,
1.61,444.6886,178.8363,,,
1.62,444.4991,178.7724,,,
1.63,444.3072,178.7161,,,
1.64,444.11400000000003,178.6641,,,
1.65,443.9232,178.6044,,,
1.66,443.7272,178.5644,,,
1.67,443.5355,178.5074,,,
1.68,443.3502,178.4321,,,
1.69,443.1606,178.3684,,,
1.7,442.9662,178.3214,,,
1.71,442.7674,178.3001,,,
1.72,442.57099999999997,178.2622,,,
1.73,442.3751,178.2219,,,
1.74,442.1773,178.1921,,,
1.75,441.9827,178.1461,,,
1.76,441.7901,178.0922,,,
1.77,441.6011,178.0268,,,
1.78,441.416,177.9511,,,
1.79,441.2315,177.87400000000002,,,
1.8,441.0427,177.808,,,
1.81,440.8501,177.7538,,,
1.82,440.6611,177.6885,,,
1.83,440.4687,177.6337,,,
1.84,440.2724,177.5955,,,
1.85,440.0736,177.574,,,
1.86,439.8744,177.5565,,,
1.87,439.6751,177.5391,,,
1.88,439.4776,177.5076,,,
1.89,439.2781,177.4939,,,
1.9,439.0798,177.4676,,,
1.91,438.8813,177.4436,,,
1.92,438.6879,177.3924,,,
1.93,438.4951,177.3393,,,
1.94,438.3043,177.2795,,,
1.95,438.1135,177.2195,,,
1.96,437.9227,177.1595,,,
1.97,437.7317,177.1002,,,
1.98,437.5375,177.0524,,,
1.99,437.3448,176.9988,,,
2.0,437.1488,176.959,False,True,True
2.01,436.9533,176.9166,False,True,True
2.02,436.7587,176.8707,False,True,True
2.03,436.5698,176.8049,False,True,True
2.04,436.3778,176.7489,False,True,True
2.05,436.1887,176.6838,False,True,True
2.06,436.0037,176.6078,False,True,True
2.07,435.8165,176.5372,False,True,True
2.08,435.6311,176.4625,False,True,True
2.09,435.439,176.4067,False,True,True
2.1,435.2417,176.37400000000002,False,True,True
2.11,435.0454,176.3355,False,True,True
2.12,434.8465,176.3144,False,True,True
2.13,434.6491,176.2822,False,True,True
2.14,434.4516,176.2506,False,True,True
2.15,434.2544,176.2176,False,True,True
2.16,434.0563,176.1903,False,True,True
2.17,433.8564,176.1839,False,True,True
2.18,433.6576,176.1615,False,True,True
2.19,433.4609,176.1257,False,True,True
2.2,433.2645,176.0878,False,True,True
2.21,433.0652,176.0704,False,True,True
2.22,432.866,176.0534,False,True,True
2.23,432.6665,176.0385,False,True,True
2.24,432.4674,176.0193,False,True,True
2.25,432.2675,176.0223,False,True,True
2.26,432.0675,176.0238,False,True,True
2.27,431.8679,176.0109,False,True,True
2.28,431.6683,176.0232,False,True,True
2.29,431.4683,176.0272,False,True,True
2.3,431.2685,176.0367,False,True,True
2.31,431.0686,176.0404,False,True,True
2.32,430.8686,176.0393,False,True,True
2.33,430.6688,176.0293,False,True,True
2.34,430.4692,176.0172,False,True,True
2.35,430.2693,176.0116,False,True,True
2.36,430.0695,176.0218,False,True,True
2.37,429.8696,176.0265,False,True,True
2.38,429.67,176.0137,False,True,True
2.39,429.4704,176.0009,False,True,True
2.4,429.2726,175.97099999999998,False,True,True
2.41,429.0775,175.9274,False,True,True
2.42,428.8802,175.8945,False,True,True
2.43,428.6842,175.8546,False,True,True
2.44,428.4886,175.8131,False,True,True
2.45,428.2916,175.7782,False,True,True
2.46,428.0962,175.7357,False,True,True
2.47,427.9007,175.6935,False,True,True
2.48,427.7024,175.6677,False,True,True
2.49,427.5048,175.6365,False,True,True
2.5,427.3055,175.62,False,True,True
2.51,427.106,175.6065,False,True,True
2.52,426.9062,175.5968,False,True,True
2.53,426.7063,175.5918,False,True,True
2.54,426.5067,175.6051,False,True,True
2.55,426.3067,175.6047,False,True,True
2.56,426.1068,175.5977,False,True,True
2.57,425.9085,175.572,False,True,True
2.58,425.7116,175.537,False,True,True
2.59,425.5128,175.5148,False,True,True
2.6,425.3128,175.5153,False,True,True
2.61,425.1132,175.5271,False,True,True
2.62,424.9142,175.5473,False,True,True
2.63,424.7155,175.5704,False,True,True
2.64,424.5171,175.5953,False,True,True
2.65,424.3175,175.6086,False,True,True
2.66,424.1194,175.6363,False,True,True
2.67,423.9212,175.6626,False,True,True
2.68,423.7221,175.6818,False,True,True
2.69,423.5233,175.7035,False,True,True
2.7,423.3241,175.7216,False,True,True
2.71,423.1245,175.7342,False,True,True
2.72,422.9246,175.7401,False,True,True
2.73,422.7251,175.7544,False,True,True
2.74,422.5269,175.7813,False,True,True
2.75,422.3303,175.8178,False,True,True
2.76,422.1324,175.8471,False,True,True
2.77,421.9326,175.8556,False,True,True
2.78,421.7326,175.857,False,True,True
2.79,421.533,175.8685,False,True,True
2.8,421.3331,175.8771,False,True,True
2.81,421.1341,175.89700000000002,False,True,True
2.82,420.9359,175.9235,False,True,True
2.83,420.7407,175.9672,False,True,True
2.84,420.5537,176.03799999999998,False,True,True
2.85,420.3685,176.1136,False,True,True
2.86,420.1837,176.19,False,True,True
2.87,419.9988,176.2662,False,True,True
2.88,419.8227,176.3611,False,True,True
2.89,419.6493,176.4607,False,True,True
2.9,419.4778,176.5637,False,True,True
2.91,419.3068,176.6673,False,True,True
2.92,419.1432,176.7824,False,True,True
2.93,418.9694,176.8814,False,True,True
2.94,418.7946,176.9786,False,True,True
2.95,418.6108,177.0574,False,True,True
2.96,418.4238,177.1282,False,True,True
2.97,418.2334,177.1896,False,True,True
2.98,418.0413,177.245,False,True,True
2.99,417.8467,177.2912,False,True,True
3.0,417.6517,177.3358,False,True,True
3.01,417.4589,177.3889,False,True,True
3.02,417.2665,177.4435,False,True,True
3.03,417.0725,177.4923,False,True,True
3.04,416.8775,177.5368,False,True,True
3.05,416.6817,177.5775,False,True,True
3.06,416.4896,177.6331,False,True,True
3.07,416.2994,177.6949,False,True,True
3.08,416.1045,177.7397,False,True,True
3.09,415.9155,177.8051,False,True,True
3.1,415.7243,177.8638,False,True,True
3.11,415.5338,177.9247,False,True,True
3.12,415.3435,177.9863,False,True,True
3.13,415.1583,178.0618,False,True,True
3.14,414.97,178.1293,False,True,True
3.15,414.788,178.2122,False,True,True
3.16,414.5992,178.2782,False,True,True
3.17,414.4074,178.3347,False,True,True
3.18,414.2182,178.3995,False,True,True
3.19,414.0241,178.4477,False,True,True
3.2,413.8331,178.5071,False,True,True
3.21,413.6439,178.5721,False,True,True
3.22,413.4514,178.6262,False,True,True
3.23,413.2576,178.6755,False,True,True
3.24,413.0657,178.732,False,True,True
3.25,412.8722,178.7824,False,True,True
3.26,412.676,178.8213,False,True,True
3.27,412.4822,178.8709,False,True,True
3.28,412.2869,178.9138,False,True,True
3.29,412.0918,178.958,False,True,True
3.3,411.8981,179.0077,False,True,True
3.31,411.7038,179.0551,False,True,True
3.32,411.5058,179.0832,False,True,True
3.33,411.3063,179.0972,False,True,True
3.34,411.1107,179.1391,False,True,True
3.35,410.9178,179.192,False,True,True
3.36,410.7197,179.2191,False,True,True
3.37,410.5208,179.2405,False,True,True
