time,x,y,tumble,label_true,label_pred
0.0,-266.7556,245.3508,True,False,False
0.01,-266.7575,245.1508,,,
0.02,-266.7871,244.953,,,
0.03,-266.8319,244.7581,,,
0.04,-266.8695,244.5617,,,
0.05,-266.9118,244.3662,,,
0.06,-266.9527,244.1704,,,
0.07,-266.9899,243.9739,,,
0.08,-267.0205,243.7763,,,
0.09,-267.0513,243.5787,,,
0.1,-267.0911,243.3827,,,
0.11,-267.1333,243.1872,,,
0.12,-267.1879,242.9948,,,
0.13,-267.2479,242.804,,,
0.14,-267.3377,242.6253,,,
0.15,-267.4291,242.4474,,,
0.16,-267.5005,242.2606,,,
0.17,-267.5764,242.0756,,,
0.18,-267.6445,241.8875,,,
0.19,-267.7285,241.706,,,
0.2,-267.8165,241.5264,,,
0.21,-267.909,241.3491,,,
0.22,-268.0,241.171,,,
0.23,-268.0977,240.9964,,,
0.24,-268.1941,240.8212,,,
0.25,-268.2756,240.6386,,,
0.26,-268.3705,240.4625,,,
0.27,-268.4801,240.2952,,,
0.28,-268.5886,240.1272,,,
0.29,-268.7055,239.9649,,,
0.3,-268.8275,239.8065,,,
0.31,-268.9579,239.6548,,,
0.32,-269.0922,239.5066,,,
0.33,-269.2165,239.35,,,
0.34,-269.3279,239.1838,,,
0.35,-269.4491,239.0248,,,
0.36,-269.5707,238.8659,,,
0.37,-269.6972,238.7111,,,
0.38,-269.8149,238.5494,,,
0.39,-269.9249,238.3823,,,
0.4,-270.0431,238.22099999999998,,,
0.41,-270.1718,238.0679,,,
0.42,-270.2979,237.9126,,,
0.43,-270.4338,237.7659,,,
0.44,-270.5658,237.6156,,,
0.45,-270.7021,237.4693,,,
0.46,-270.845,237.3293,,,
0.47,-270.9878,237.1893,,,
0.48,-271.1159,237.0358,,,
0.49,-271.2574,236.8944,,,
0.5,-271.4015,236.7557,,,
0.51,-271.5565,236.6294,,,
0.52,-271.7097,236.5007,,,
0.53,-271.8661,236.3761,,,
0.54,-272.0346,236.2683,,,
0.55,-272.2102,236.1726,,,
0.56,-272.3871,236.0794,,,
0.57,-272.5644,235.9867,,,
0.58,-272.7356,235.8834,,,
0.59,-272.9073,235.7808,,,
0.6,-273.0773,235.6754,,,
0.61,-273.249,235.5729,,,
0.62,-273.4145,235.4605,,,
0.63,-273.5852,235.3564,,,
0.64,-273.7563,235.2529,,,
0.65,-273.9246,235.1448,,,
0.66,-274.1001,235.0489,,,
0.67,-274.2678,234.94,,,
0.68,-274.4376,234.8343,,,
0.69,-274.5976,234.7142,,,
0.7,-274.7446,234.5786,,,
0.71,-274.8911,234.4425,,,
0.72,-275.0392,234.308,,,
0.73,-275.1976,234.18599999999998,,,
0.74,-275.3537,234.0609,,,
0.75,-275.5046,233.9296,,,
0.76,-275.6605,233.8043,,,
0.77,-275.8286,233.696,,,
0.78,-275.9935,233.5828,,,
0.79,-276.1578,233.4689,,,
0.8,-276.319,233.3504,,,
0.81,-276.4798,233.2315,,,
0.82,-276.6443,233.1178,,,
0.83,-276.8134,233.0109,,,
0.84,-276.9682,232.8843,,,
0.85,-277.1162,232.7498,,,
0.86,-277.2758,232.6293,,,
0.87,-277.4442,232.5214,,,
0.88,-277.6148,232.417,,,
0.89,-277.7781,232.3015,,,
0.9,-277.94599999999997,232.1929,,,
0.91,-278.0994,232.0646,,,
0.92,-278.2416,231.9239,,,
0.93,-278.3793,231.7788,,,
0.94,-278.5178,231.6345,,,
0.95,-278.6532,231.4873,,,
0.96,-278.7787,231.3316,,,
0.97,-278.8984,231.1714,,,
0.98,-279.0083,231.0043,,,
0.99,-279.1118,230.8331,,,
1.0,-279.1118,230.8331,True,True,False
1.01,-278.9179,230.78400000000002,,,
1.02,-278.7281,230.72099999999998,,,
1.03,-278.5327,230.6781,,,
1.04,-278.3445,230.6103,,,
1.05,-278.1575,230.5396,,,
1.06,-277.9685,230.4742,,,
1.07,-277.7791,230.4098,,,
1.08,-277.5856,230.3593,,,
1.09,-277.3911,230.3126,,,
1.1,-277.198,230.2605,,,
1.11,-277.0038,230.2129,,,
1.12,-276.807,230.1774,,,
1.13,-276.6076,230.1617,,,
1.14,-276.4083,230.145,,,
1.15,-276.2083,230.1398,,,
1.16,-276.0084,230.1368,,,
1.17,-275.8091,230.11900000000003,,,
1.18,-275.6139,230.0758,,,
1.19,-275.4208,230.0235,,,
1.2,-275.2319,229.958,,,
1.21,-275.0549,229.8648,,,
1.22,-274.8773,229.7729,,,
1.23,-274.6956,229.6892,,,
1.24,-274.5115,229.611,,,
1.25,-274.3352,229.5167,,,
1.26,-274.1643,229.4127,,,
1.27,-274.0045,229.2925,,,
1.28,-273.8472,229.169,,,
1.29,-273.693,229.0415,,,
1.3,-273.5408,228.9119,,,
1.31,-273.3927,228.7775,,,
1.32,-273.2349,228.6545,,,
1.33,-273.0763,228.5327,,,
1.34,-272.9178,228.4107,,,
1.35,-272.7586,228.2897,,,
1.36,-272.5868,228.1873,,,
1.37,-272.4154,228.0842,,,
1.38,-272.2387,227.9905,,,
1.39,-272.0662,227.8893,,,
1.4,-271.8866,227.8014,,,
1.41,-271.7051,227.7174,,,
1.42,-271.5323,227.6166,,,
1.43,-271.3516,227.5309,,,
1.44,-271.1772,227.4329,,,
1.45,-271.0082,227.326,,,
1.46,-270.8339,227.2279,,,
1.47,-270.6538,227.1409,,,
1.48,-270.472,227.0577,,,
1.49,-270.289,226.9769,,,
1.5,-270.106,226.8962,,,
1.51,-269.922,226.81799999999998,,,
1.52,-269.7388,226.7377,,,
1.53,-269.5584,226.6514,,,
1.54,-269.3705,226.5827,,,
1.55,-269.1823,226.5152,,,
1.56,-268.988,226.4678,,,
1.57,-268.7893,226.4445,,,
1.58,-268.5895,226.4357,,,
1.59,-268.3895,226.4374,,,
1.6,-268.1897,226.4293,,,
1.61,-267.9902,226.4146,,,
1.62,-267.7914,226.3927,,,
1.63,-267.5932,226.3659,,,
1.64,-267.3938,226.3505,,,
1.65,-267.1959,226.3219,,,
1.66,-266.9966,226.3044,,,
1.67,-266.7966,226.3042,,,
1.68,-266.5969,226.3138,,,
1.69,-266.3984,226.3387,,,
