id_succ,time_to_target
0,35.03
1,27.22
2,40.12
3,79.46
4,47.75
5,42.42
6,51.42
9,46.61
11,34.91
12,59.73
13,64.58
14,6.64
15,9.06
16,20.32
17,91.33
18,55.54
19,112.09
21,41.06
22,50.06
24,42.6
25,36.46
26,16.4
28,26.0
29,55.28
30,74.9
31,98.49
32,25.11
33,88.05
34,54.16
35,82.71
36,68.76
40,19.02
41,42.57
42,91.74
43,97.77
44,30.62
45,55.34
46,23.46
47,51.76
48,48.27
49,36.11
50,37.77
51,70.65
53,98.54
54,39.22
55,17.65
56,48.04
57,19.6
58,112.38
59,37.73
60,26.95
61,70.33
62,95.03
63,62.25
64,55.69
65,39.98
67,61.12
68,62.18
69,20.3
71,37.68
72,79.55
73,45.66
74,57.43
75,49.84
76,16.57
77,13.29
78,56.5
79,22.38
80,58.0
81,55.28
82,26.6
84,59.92
85,33.27
86,35.04
87,46.69
88,34.68
89,68.67
90,27.64
91,37.69
92,31.9
94,34.92
95,52.82
96,44.37
97,3.29
98,112.09
99,14.67
100,78.0
101,29.37
102,36.49
104,42.04
105,52.15
106,71.85
108,90.15
109,46.89
110,55.0
111,93.71
113,24.27
114,67.34
115,39.95
117,36.09
118,79.18
119,45.79
120,66.13
121,29.13
122,106.59
123,154.17
124,44.71
125,29.81
126,14.39
127,44.62
128,161.0
129,96.01
130,36.97
131,27.92
132,48.69
133,24.33
134,48.34
135,107.38
136,29.28
137,39.46
138,34.88
139,44.5
140,59.56
141,35.1
142,23.88
145,58.93
146,16.32
148,39.83
149,115.7
150,27.75
151,120.57
152,14.01
153,41.56
154,21.24
155,142.12
156,65.13
157,52.41
158,88.35
159,32.61
161,53.4
162,70.66
163,82.04
166,36.33
167,98.45
168,31.9
169,62.29
170,26.66
171,13.95
172,24.79
173,30.29
174,34.32
175,25.48
176,37.06
178,85.59
179,54.07
180,41.61
181,65.27
182,91.32
183,126.44
184,69.07
185,44.21
186,37.31
187,30.49
189,39.15
190,49.09
191,34.19
192,59.75
193,54.66
194,49.49
195,36.25
196,24.74
197,88.29
198,42.61
199,34.69
200,54.17
201,81.06
202,49.1
203,30.34
204,10.52
205,9.82
206,69.63
207,33.83
208,31.93
209,128.55
211,22.74
212,40.4
213,32.54
214,47.08
215,59.04
216,25.22
217,31.67
218,123.99
220,64.42
221,45.44
222,34.74
223,62.87
224,26.09
225,86.76
226,50.18
227,43.29
229,56.39
230,36.85
231,61.89
232,116.35
233,10.19
234,34.8
235,32.18
236,26.89
237,47.52
238,55.94
239,80.94
241,39.12
242,100.46
243,38.18
244,33.79
245,27.81
246,32.0
247,38.04
248,52.32
249,39.83
250,84.35
251,51.95
252,38.42
253,76.34
254,100.8
255,74.12
256,40.34
257,48.51
258,68.81
259,99.48
260,14.17
261,40.86
262,7.1
265,27.67
266,35.71
267,66.87
268,31.32
269,91.13
272,40.46
273,68.92
274,17.9
278,30.76
279,103.7
280,36.25
282,73.57
283,14.31
284,30.19
285,12.16
287,38.96
288,56.37
289,29.15
290,29.46
291,24.49
293,44.11
294,46.92
295,14.81
296,20.99
298,47.19
300,68.41
302,25.0
303,21.72
304,67.64
305,23.26
306,17.69
307,17.83
309,27.8
310,76.33
311,18.78
312,47.77
313,30.81
314,46.4
315,28.61
316,38.24
317,91.19
319,24.32
320,22.98
321,23.49
322,14.42
323,49.97
324,37.62
325,117.86
326,75.28
327,76.39
328,44.6
329,58.99
330,37.63
332,29.41
333,58.61
334,71.36
335,115.98
336,33.81
337,76.16
338,48.73
339,65.69
340,32.2
341,40.12
342,75.5
343,43.6
344,79.62
345,14.23
346,58.81
347,42.82
348,59.39
350,37.97
351,20.59
352,33.17
353,35.15
354,29.0
355,36.42
356,50.67
357,48.43
358,33.01
359,68.51
360,29.22
362,43.11
363,51.14
364,54.26
365,26.89
366,78.25
367,59.82
368,69.1
369,54.46
370,83.76
371,43.69
373,49.79
374,44.53
375,64.44
378,50.43
379,31.36
380,71.05
381,43.97
382,94.64
383,49.57
385,64.41
386,124.93
387,55.69
388,79.57
389,23.24
390,26.26
391,31.09
392,38.66
394,26.55
395,127.27
396,82.42
397,30.69
398,64.85
399,49.33
400,44.09
401,107.78
402,20.69
404,73.73
406,38.35
407,49.32
408,23.62
409,64.99
410,67.5
411,32.88
412,25.24
413,57.51
414,55.03
415,12.31
416,9.12
417,22.36
418,8.63
419,91.56
422,23.25
423,43.58
424,40.46
425,35.73
426,39.71
427,34.06
428,105.86
429,18.88
430,78.54
431,32.93
432,35.3
433,60.85
434,86.76
435,23.31
436,154.25
437,26.55
439,27.79
440,35.27
442,81.44
443,98.27
444,120.1
445,20.57
446,110.58
448,62.89
449,51.36
450,48.64
452,23.85
453,64.95
455,66.16
457,59.78
458,45.98
459,54.65
460,24.51
461,38.14
462,72.05
463,81.55
464,73.52
465,46.62
466,27.86
467,30.16
468,103.03
469,35.69
470,43.33
471,72.69
472,77.29
473,66.28
474,101.96
476,37.25
479,24.35
480,86.77
481,29.44
482,31.16
483,79.17
484,24.21
485,37.3
486,52.5
487,51.2
488,114.23
489,70.41
490,34.61
491,117.56
493,30.02
494,65.35
495,20.05
496,57.6
497,48.26
498,23.02
499,26.23
500,29.54
501,46.96
502,24.54
503,103.9
504,70.69
506,89.88
507,47.78
508,60.88
509,21.41
510,19.44
511,29.28
512,86.73
513,70.88
514,55.81
515,92.33
516,51.29
517,64.0
518,77.53
519,122.42
520,33.07
521,30.43
522,8.11
523,45.5
524,18.73
525,26.44
526,41.33
527,55.94
528,7.29
529,27.39
530,18.26
531,33.96
532,90.68
533,53.43
534,43.0
535,34.75
536,58.03
537,47.88
538,29.62
539,62.64
540,1.72
542,112.2
543,48.26
545,7.66
546,86.87
547,60.99
548,59.31
549,70.81
550,81.53
551,16.93
552,49.39
553,31.23
554,62.39
555,21.85
556,126.02
557,69.02
558,61.74
560,112.48
561,42.65
563,125.72
564,28.15
565,45.16
566,43.63
568,52.51
569,69.94
571,18.47
572,23.81
573,65.83
575,17.89
576,41.18
578,54.29
579,129.0
580,43.01
581,23.18
582,33.18
583,19.78
584,54.16
585,55.64
586,6.96
587,58.11
588,8.49
590,86.51
591,89.89
592,41.96
593,57.08
594,52.35
596,93.67
597,61.68
598,75.06
600,37.9
601,131.12
602,48.21
603,36.56
604,68.38
605,41.52
606,30.81
607,65.35
608,31.93
609,38.61
610,87.25
611,68.11
613,29.53
614,40.26
615,31.03
616,45.09
617,55.19
618,118.62
619,75.29
620,30.37
621,88.09
622,36.79
623,42.85
626,34.12
628,36.26
629,48.3
630,44.33
631,30.71
632,68.51
633,63.42
634,38.68
635,60.1
636,40.28
637,53.31
638,53.3
639,36.1
640,49.25
641,61.83
643,39.9
644,22.3
645,31.48
646,67.02
647,64.1
649,36.89
650,81.91
651,25.47
652,13.92
653,80.58
654,70.9
655,28.59
656,58.17
657,18.8
658,27.66
659,81.07
660,26.58
662,13.07
663,23.05
664,30.97
665,32.73
666,49.08
667,52.21
668,88.37
669,65.93
670,58.75
671,90.74
672,38.85
673,24.82
674,49.58
676,49.38
677,35.33
678,30.46
679,47.35
681,56.91
682,37.97
684,44.72
685,34.96
686,46.93
687,65.24
688,59.11
689,20.17
690,35.68
691,13.57
692,42.47
693,23.8
694,41.65
695,42.08
696,34.19
697,33.67
700,35.47
701,48.85
702,32.26
703,24.52
704,32.32
705,7.75
706,52.5
707,44.61
708,12.35
709,53.33
710,32.42
711,42.43
712,61.74
713,54.1
714,31.09
715,32.57
716,65.7
717,26.68
718,58.98
719,69.88
722,74.93
724,43.15
726,60.0
727,81.98
728,63.44
729,51.92
730,69.59
731,21.62
732,26.37
733,28.52
734,23.65
735,67.54
736,40.21
737,42.3
738,39.62
739,103.82
740,13.02
742,8.0
743,57.04
744,51.81
745,41.33
747,31.58
748,61.05
749,47.7
750,19.46
751,49.55
752,57.92
753,170.99
754,41.46
755,39.73
756,42.25
757,2.63
758,46.27
759,34.97
761,31.06
762,61.41
763,21.37
764,101.51
765,77.43
766,146.68
767,58.59
769,111.42
770,69.48
771,33.82
772,46.39
773,17.9
775,24.62
776,37.36
777,47.43
778,48.26
779,56.23
780,28.23
781,65.56
782,46.88
783,58.07
784,30.28
785,58.36
786,21.11
787,47.84
788,30.53
789,46.78
790,39.48
791,35.97
792,67.17
793,18.29
796,32.63
797,26.49
798,33.37
799,47.06
800,16.06
801,71.78
802,47.4
803,34.08
804,63.66
805,62.79
807,53.57
809,59.29
810,52.43
811,45.04
812,32.3
813,54.07
814,45.97
815,29.41
816,15.22
817,50.53
818,85.98
819,70.04
820,29.95
821,40.16
822,38.2
823,17.83
824,15.5
826,53.17
827,42.26
828,79.57
829,116.6
830,41.12
831,36.04
