,bin_edge,res_time
0,9.5,5464.78
1,14.41,9187.28
2,19.32,10718.43
3,24.23,11922.91
4,29.14,12719.28
5,34.05,13182.82
6,38.96,13238.95
7,43.870000000000005,12884.34
8,48.78,12640.75
9,53.69,12355.03
10,58.6,11980.130000000001
11,63.510000000000005,11336.01
12,68.42,10800.09
13,73.33,10216.97
14,78.24000000000001,9752.550000000001
15,83.15,9272.35
16,88.06,8837.54
17,92.97,8332.32
18,97.88,7919.04
19,102.79,7420.4400000000005
20,107.7,6944.53
21,112.61,6684.14
22,117.52000000000001,6334.7
23,122.43,6029.97
24,127.34,5850.37
25,132.25,5687.32
26,137.16,5468.01
27,142.07,5217.75
28,146.98000000000002,5002.88
29,151.89000000000001,4873.53
30,156.8,4699.33
31,161.71,4551.07
32,166.62,4466.08
33,171.53,4231.15
34,176.44,4119.6
35,181.35,3992.36
36,186.26,3866.85
37,191.17000000000002,3746.4500000000003
38,196.08,3697.9
39,200.99,3551.38
40,205.9,3407.83
41,210.81,3309.42
42,215.72,3236.21
43,220.63,3090.11
44,225.54000000000002,2980.36
45,230.45000000000002,2891.7000000000003
46,235.36,2816.1
47,240.27,2751.86
48,245.18,2644.2200000000003
49,250.09,2544.2000000000003
50,255.0,2471.59
51,259.90999999999997,2376.77
52,264.82,2311.4700000000003
53,269.73,2243.03
54,274.64,2174.12
55,279.55,2114.7200000000003
56,284.46000000000004,2048.95
57,289.37,1989.5900000000001
58,294.28000000000003,1952.03
59,299.19,1883.5
60,304.1,1880.9
61,309.01,1870.6200000000001
62,313.92,1860.57
63,318.83,1860.21
64,323.74,1865.06
65,328.65000000000003,1909.77
66,333.56,1909.75
67,338.47,1946.53
68,343.38,2042.56
69,348.29,2176.87
70,353.2,2303.44
71,358.11,2392.92
72,363.02,2473.77
73,367.93,2585.09
74,372.84000000000003,2700.93
75,377.75,2814.44
76,382.66,2944.52
77,387.57,2991.53
78,392.48,3126.98
79,397.39,3228.19
80,402.3,3274.6
81,407.21000000000004,3348.75
82,412.12,3388.28
83,417.03000000000003,3457.44
84,421.94,3450.09
85,426.85,3396.2200000000003
86,431.76,3383.88
87,436.67,3392.11
88,441.58000000000004,3293.96
89,446.49,3156.46
90,451.40000000000003,3042.17
91,456.31,2855.78
92,461.22,2615.03
93,466.13,2466.46
94,471.04,2183.32
95,475.95,1918.24
96,480.86,1582.19
97,485.77000000000004,1261.1000000000001
98,490.68,957.04
99,495.59000000000003,603.28
100,500.5,
