bin_edge,ci
9.5,0.364417273356794
14.41,0.23514845955046915
19.32,0.19971728672529943
24.23,0.17979437496816877
29.14,0.16570719054329094
34.05,0.1595659358213448
38.96,0.15910168265881025
43.870000000000005,0.16020614024398303
48.78,0.16236192219910725
53.69,0.16790704945165077
58.6,0.17458712976094168
63.510000000000005,0.18220476231657773
68.42,0.1916293812381581
73.33,0.1997854791241771
78.24000000000001,0.21244960680657565
83.15,0.22125091061267532
88.06,0.23037569821900858
92.97,0.24365392023753374
97.88,0.25786849378749055
102.79,0.2729338592498462
107.7,0.28134107583591195
112.61,0.298334526664983
117.52000000000001,0.31201586043673124
122.43,0.3257391212092487
127.34,0.341639874733564
132.25,0.3524314859791714
137.16,0.36466532389158884
142.07,0.3728263699177429
146.98000000000002,0.3798294188058941
151.89000000000001,0.3858135015791844
156.8,0.3953816868336579
161.71,0.4016246105427309
166.62,0.41001556094843283
171.53,0.4163341312252201
176.44,0.42234662380609916
181.35,0.4302193710522859
186.26,0.43836952891773456
191.17000000000002,0.44260961928243114
196.08,0.449275418797878
200.99,0.46233107512506044
205.9,0.4716539761231362
210.81,0.4810639706206959
215.72,0.48424131622531413
220.63,0.4975791555139588
225.54000000000002,0.5123712075097135
230.45000000000002,0.5175960832024032
235.36,0.5286419374442889
240.27,0.5437549569607513
245.18,0.5569560186497108
250.09,0.5656417345051259
255.0,0.5706752630153588
259.90999999999997,0.5838117963040312
264.82,0.5938435932833773
269.73,0.6003899603268293
274.64,0.6065089981395451
279.55,0.6122357587439025
284.46000000000004,0.6184549987956769
289.37,0.6188684218799106
294.28000000000003,0.6064069223840083
299.19,0.6013563075655955
304.1,0.5848002287727367
309.01,0.5679191236799666
313.92,0.5451521889359091
318.83,0.5367527999520391
323.74,0.5150375066694773
328.65000000000003,0.48441502320493585
333.56,0.4625885545300357
338.47,0.43171561898902006
343.38,0.40366564106837827
348.29,0.37132324753799445
353.2,0.340174523649097
358.11,0.3117362039718255
363.02,0.2778320981995052
367.93,0.254125565504212
372.84000000000003,0.23028956448643656
377.75,0.21165782534386354
382.66,0.19048998744520143
387.57,0.17237848719114762
392.48,0.15533037796481983
397.39,0.13586040799083307
402.3,0.12098884697343207
407.21000000000004,0.10462393486427234
412.12,0.09081754857762148
417.03000000000003,0.07570260770906648
421.94,0.05923718578304715
426.85,0.04586526550763761
431.76,0.0316536114253475
436.67,0.01937630459507828
441.58000000000004,0.005529621809163022
446.49,-0.008736380196490947
451.40000000000003,-0.02470840614377255
456.31,-0.04314386478363574
461.22,-0.06582576308476963
466.13,-0.09090747549335497
471.04,-0.1240620414909786
475.95,-0.1662193909416964
480.86,-0.21252788655150073
485.77000000000004,-0.2645650986619685
490.68,-0.3489917877518288
495.59000000000003,-0.5290837977151287
500.5,
