id_succ,time_to_target
0,64.58
1,55.08
2,110.42
3,17.53
4,66.71
5,79.01
6,128.51
7,55.85
8,65.89
9,57.07
10,68.7
12,56.57
14,13.51
15,24.17
16,12.48
18,67.78
19,86.2
21,143.88
22,66.2
23,56.1
24,17.03
25,50.49
26,8.71
28,49.65
29,49.02
30,34.12
31,63.37
32,62.36
33,18.26
34,10.32
35,70.98
36,42.84
37,32.03
39,126.32
40,29.17
41,31.34
42,32.49
43,17.53
44,71.72
45,64.27
46,23.64
47,71.29
48,44.57
49,29.67
50,21.04
51,54.4
53,12.52
54,10.64
55,75.08
56,23.2
57,41.83
58,31.81
59,34.1
60,24.68
61,13.38
62,59.13
63,15.52
64,19.46
65,39.85
67,37.84
68,52.53
69,36.68
71,54.33
72,31.29
73,22.64
74,41.02
75,44.01
76,23.1
77,58.83
78,33.08
79,24.92
80,64.16
81,41.37
82,86.5
84,85.23
85,41.27
86,70.09
87,9.93
88,45.36
90,21.5
91,39.82
92,24.77
94,24.32
95,64.39
96,105.01
97,11.02
99,20.85
100,66.06
101,44.72
102,40.25
104,28.25
105,44.73
106,54.54
107,22.78
108,57.17
110,42.1
112,42.81
113,66.2
114,95.19
115,25.97
117,44.61
118,25.85
119,40.56
120,57.95
121,30.44
125,32.4
126,5.15
127,29.98
128,31.75
129,70.83
130,112.84
131,52.81
132,24.49
133,81.82
134,61.96
135,82.79
136,91.74
137,46.42
138,145.74
139,24.43
141,59.1
142,42.98
144,133.21
145,55.94
146,21.81
148,38.5
150,66.02
151,86.06
152,24.77
153,69.81
154,42.68
155,74.35
156,87.33
157,95.91
158,46.15
159,11.29
160,80.41
161,32.48
162,36.0
163,60.51
165,99.45
166,7.91
167,17.82
168,46.22
169,36.09
170,53.81
171,21.32
172,47.92
173,12.21
174,41.55
175,57.8
176,22.69
179,26.68
180,29.7
181,57.54
182,51.08
183,30.22
184,39.87
185,91.13
186,29.09
187,29.82
188,60.73
189,38.01
190,65.05
191,31.53
192,38.87
193,125.14
194,31.78
195,72.05
196,36.22
197,47.88
198,12.2
199,48.17
200,46.0
201,32.6
202,50.04
203,41.02
204,5.42
205,13.71
206,118.02
207,67.95
208,54.24
210,105.44
211,50.16
212,49.72
213,25.42
214,11.67
215,43.59
216,16.46
217,51.85
218,31.47
220,50.93
221,43.39
222,18.85
223,44.12
224,44.2
225,68.35
226,71.72
227,31.87
229,71.79
230,35.72
231,38.37
232,28.94
233,38.46
234,51.1
235,90.61
236,76.06
237,38.61
238,66.83
239,55.88
240,121.78
241,60.98
242,62.49
243,33.48
244,101.91
245,28.94
246,121.59
247,25.43
248,18.12
249,39.13
250,18.45
252,151.18
253,55.01
254,55.6
255,24.35
256,31.7
257,46.3
258,116.53
259,54.69
260,11.55
261,45.91
262,8.49
264,76.92
265,40.12
266,61.94
267,38.42
268,13.1
269,30.65
272,50.28
273,38.82
274,45.25
275,58.49
277,71.93
278,48.18
280,39.4
282,24.09
283,57.99
284,13.77
285,33.64
287,54.68
288,39.2
289,61.24
290,61.3
291,50.99
292,35.79
293,30.93
294,21.87
295,62.0
296,11.91
298,55.75
300,63.74
302,79.2
303,43.15
304,37.35
305,40.99
306,40.3
307,55.17
308,44.63
309,36.69
310,57.01
311,28.48
312,13.13
313,64.54
314,86.44
315,13.6
316,82.97
317,69.43
318,53.23
319,71.04
320,34.52
321,24.69
322,15.5
323,31.57
324,36.58
325,27.08
326,32.93
327,38.63
328,54.72
329,59.86
330,17.67
331,40.29
332,22.91
334,52.06
336,55.11
337,38.42
338,40.86
339,21.37
340,34.21
341,53.74
342,41.76
343,89.11
344,58.28
345,10.25
346,40.84
347,35.43
348,21.84
350,90.46
351,26.0
352,44.88
353,29.44
354,44.37
355,86.36
356,82.79
357,61.35
358,39.03
359,61.2
360,59.35
362,17.66
363,28.74
365,54.06
366,61.17
367,22.89
368,73.34
369,67.83
370,60.29
371,26.4
372,29.25
373,48.0
374,21.85
375,42.89
377,38.3
378,49.22
379,62.35
381,22.61
382,61.73
383,37.07
384,55.11
386,45.69
387,27.0
388,44.3
389,95.44
390,16.54
391,48.96
392,50.45
394,54.46
395,24.82
396,75.9
397,63.77
398,86.96
399,43.76
400,32.86
402,7.3
405,40.5
406,45.56
407,66.92
409,16.32
410,22.2
411,71.82
412,57.69
413,33.44
414,35.24
415,17.57
416,32.13
417,34.77
418,7.79
419,81.75
422,50.16
423,21.1
424,51.44
425,74.8
426,85.53
427,108.5
428,53.76
429,62.11
430,61.49
432,45.43
433,48.86
434,88.52
435,37.32
436,57.72
437,29.23
438,82.84
439,42.93
440,32.95
441,62.62
443,27.3
444,20.26
445,54.61
446,50.17
447,163.3
450,35.72
452,37.46
453,37.58
455,32.82
456,86.65
457,23.64
458,100.03
459,82.53
460,27.11
461,57.57
462,64.55
463,34.91
464,22.82
465,30.4
466,20.7
467,32.17
468,40.95
469,18.7
470,139.27
471,57.4
472,34.83
475,40.73
476,42.82
479,23.65
480,8.92
481,71.24
482,28.23
483,87.37
484,19.07
485,53.1
486,20.61
487,81.09
489,26.81
490,50.08
491,36.86
492,55.98
493,40.2
494,28.95
495,53.58
496,30.29
497,44.5
498,44.43
499,64.17
500,103.77
501,152.2
502,20.67
503,166.52
504,32.13
507,9.32
508,45.7
509,44.8
510,10.33
511,56.74
512,86.45
513,48.37
514,42.25
516,62.35
517,34.61
518,54.4
519,80.52
520,19.1
521,19.02
522,75.59
523,83.65
524,5.52
525,44.06
526,33.52
527,148.2
528,16.2
529,33.88
530,100.71
531,91.34
532,27.84
533,38.9
534,39.49
535,33.14
536,29.83
538,26.93
540,2.76
541,40.76
542,108.46
543,49.17
545,13.05
546,104.87
547,79.9
548,94.01
549,26.54
550,66.98
551,26.3
552,70.4
553,30.94
554,66.77
555,64.42
556,31.42
557,72.89
560,20.77
561,92.06
564,28.05
565,75.04
566,58.2
567,70.83
571,21.08
572,74.04
573,43.4
575,27.03
576,29.21
577,49.97
578,51.25
579,58.61
580,33.28
582,22.07
583,16.21
584,41.08
585,22.48
586,21.38
587,22.16
588,43.97
589,38.08
591,81.73
592,46.74
593,197.62
594,93.35
596,17.78
597,26.77
598,38.2
599,51.49
600,74.4
601,18.99
602,45.22
603,55.43
604,23.89
605,30.38
606,54.12
607,48.69
608,34.36
609,36.33
610,48.75
611,29.31
613,27.86
614,60.34
615,50.63
616,36.27
617,95.25
618,29.9
620,38.59
621,29.35
622,61.5
623,73.35
625,48.42
627,43.24
628,29.54
629,17.32
630,7.56
631,37.32
632,96.8
633,102.59
634,75.79
636,96.19
637,23.93
638,45.61
641,45.61
643,50.05
644,98.72
645,29.65
646,38.82
647,30.7
648,54.22
649,30.4
650,32.9
651,122.63
652,41.14
653,25.39
655,48.75
656,30.69
657,18.38
658,60.75
659,58.77
660,53.12
662,14.17
663,23.06
664,54.5
665,50.61
666,44.55
667,44.06
668,65.43
669,22.53
670,33.54
671,51.57
672,51.24
673,51.92
674,65.96
675,51.86
677,42.62
678,49.45
679,19.55
680,56.74
681,32.66
682,5.9
683,77.67
684,55.67
685,44.17
686,54.82
687,31.01
689,25.98
690,43.52
691,39.96
692,61.91
693,34.53
694,79.49
695,61.87
696,20.36
697,36.77
698,39.7
699,71.58
700,31.74
701,46.74
702,21.11
703,56.73
704,23.06
705,7.33
706,113.86
707,41.46
708,20.92
709,56.43
710,112.62
711,38.21
712,53.53
713,36.5
714,42.91
715,18.35
716,41.12
717,34.9
718,51.15
720,118.72
722,31.89
723,27.16
724,21.08
725,53.0
726,40.1
728,88.34
729,63.54
730,27.04
731,22.22
732,35.28
733,22.2
734,44.38
735,54.87
736,41.66
738,41.84
739,63.42
740,7.51
741,114.27
742,9.25
743,34.8
745,28.11
746,105.55
749,26.53
750,20.96
751,126.76
753,37.28
754,55.25
755,60.78
756,126.71
757,2.5
758,73.24
759,28.05
761,29.73
762,31.93
763,68.07
764,73.75
765,50.63
767,85.38
768,111.84
769,32.95
770,66.99
771,22.13
772,37.96
773,23.22
775,95.71
776,31.51
777,50.81
778,77.7
779,52.44
780,33.02
781,120.84
782,53.02
783,72.81
784,9.29
785,107.05
786,46.26
787,17.75
788,64.65
789,22.91
790,77.28
791,66.47
792,73.02
793,60.1
796,100.45
797,16.26
798,31.62
799,98.89
800,12.49
801,52.01
802,41.13
803,17.41
804,99.09
807,50.71
809,83.57
810,36.8
811,43.1
812,47.52
814,33.18
815,34.89
816,19.03
817,63.82
818,76.22
819,122.98
820,19.5
821,33.67
822,58.54
823,32.37
824,13.9
828,88.56
829,44.29
830,38.3
831,30.05
833,45.18
835,68.6
837,5.03
838,39.03
840,54.93
841,16.73
842,25.81
843,41.84
844,72.37
845,65.44
847,38.87
848,45.63
849,35.7
850,53.12
851,53.5
852,3.39
853,50.54
854,68.47
855,46.57
856,55.34
857,71.83
858,28.37
859,73.4
860,81.08
862,29.4
863,110.51
864,31.63
865,50.77
866,12.54
867,38.44
868,34.96
869,39.2
870,84.65
871,35.96
872,57.03
873,54.63
874,51.57
875,27.9
876,25.23
877,20.58
879,53.86
881,50.11
882,69.46
884,39.34
885,32.85
886,181.64
887,72.31
888,16.78
889,111.99
890,95.52
891,67.0
892,36.98
893,34.45
894,102.87
895,87.67
896,117.37
898,58.96
899,51.52
900,93.03
901,33.56
902,82.16
903,21.18
904,27.01
906,34.05
907,31.76
908,15.48
909,49.52
910,53.33
911,22.24
912,86.17
913,28.98
914,136.45
915,66.29
916,79.37
917,33.53
918,44.59
919,72.87
920,104.14
921,24.12
922,105.19
924,25.31
925,21.87
926,86.01
927,22.61
928,45.33
929,117.22
930,68.17
931,94.39
932,26.76
933,21.65
934,81.07
935,46.34
936,65.75
937,19.41
938,71.5
939,44.86
940,16.64
941,26.08
942,13.6
943,126.27
944,45.92
945,46.25
946,43.12
947,27.14
948,40.94
949,109.21
950,50.25
952,87.15
953,39.27
954,84.31
955,46.44
956,18.19
957,95.72
960,47.82
961,62.73
962,10.37
963,47.39
964,68.46
965,29.32
966,29.37
967,36.97
968,26.9
969,75.93
971,11.52
972,32.31
973,79.34
975,46.46
976,125.8
977,54.17
978,64.69
979,46.37
980,82.91
981,40.4
982,56.67
983,40.01
984,38.24
985,105.49
987,89.51
988,50.34
989,34.33
990,3.81
991,32.13
992,84.23
993,21.35
994,46.76
995,62.37
996,31.57
998,54.78
999,25.79
1000,31.7
1001,61.08
1002,50.87
1004,4.84
1005,66.49
1006,71.51
1007,38.93
1008,26.08
1009,60.03
1010,19.67
1011,11.02
1012,40.83
1013,51.61
1014,29.95
1015,21.89
1016,45.92
1017,28.2
1018,91.82
1020,61.1
1021,55.26
1022,55.49
1024,65.66
1025,85.98
1026,97.77
1027,44.09
1029,71.58
1030,75.96
1031,36.95
1032,67.39
1033,75.72
1034,37.97
1035,31.07
1036,26.47
1037,23.79
1038,44.57
1039,43.11
1040,12.68
1041,30.96
1044,51.06
1045,29.71
1046,60.53
1048,50.98
1050,43.1
1051,16.87
1052,33.74
1053,41.83
1055,33.69
1056,50.75
1058,105.61
1059,66.06
1060,87.96
1061,138.97
1062,13.23
1063,9.38
1064,81.05
1065,61.16
1066,7.08
1069,40.37
1070,28.91
1071,54.24
1072,48.3
1073,46.77
1074,47.9
1075,30.53
1076,37.24
1078,51.68
1079,49.05
1080,126.1
1081,40.12
1082,15.21
1083,97.15
1084,94.94
1085,40.9
1086,24.27
1088,39.49
1089,56.2
1090,72.1
1091,15.9
1092,79.88
1093,76.99
1094,14.52
1096,45.96
1098,58.71
1099,60.25
1100,20.61
1102,19.98
1103,78.31
1104,40.7
1105,69.98
1106,67.26
1107,102.91
1108,36.12
1109,27.69
1110,63.9
1111,47.55
1112,72.65
1113,68.5
1114,70.87
1115,20.64
1116,29.25
1117,14.9
1118,36.81
1119,94.88
1120,49.12
1121,110.82
1122,90.14
1123,36.46
1124,44.38
1125,38.7
1127,47.92
1128,20.47
1129,35.87
1130,24.28
1131,16.08
1133,86.42
1134,40.81
1135,64.73
1136,73.39
1137,37.2
1138,39.76
1139,47.38
1140,42.15
1141,26.63
1142,62.55
1143,29.57
1144,53.1
1145,48.81
1146,47.59
1147,39.33
1148,41.56
1149,71.82
1150,7.02
1151,88.27
1152,29.48
1153,49.66
1156,66.39
1158,61.49
1159,59.51
1160,40.72
1161,59.09
1162,78.02
1164,48.4
1165,10.85
1166,47.97
1167,17.19
1170,57.55
1171,29.17
1172,41.43
1173,44.71
1174,86.93
1175,35.06
1176,34.89
1177,75.98
1178,121.72
1179,40.43
1180,107.85
1183,35.25
1184,26.25
1185,53.29
1186,61.56
1187,68.95
1191,44.59
1192,37.69
1193,51.53
1194,53.38
1195,21.39
1196,42.54
1197,39.51
1198,32.17
1199,64.71
1200,19.55
1201,100.1
1204,74.74
1205,28.63
1206,31.51
1208,34.12
1210,13.33
1211,47.25
1212,24.15
1213,14.53
1214,50.36
1215,41.15
1216,33.15
1217,61.94
1218,42.34
1223,105.03
1224,66.15
1225,61.35
1226,38.01
1227,28.74
