count,bins
0.0,9.5
0.0,14.361386138613861
0.0,19.222772277227723
0.0,24.084158415841586
2.0,28.945544554455445
1.0,33.806930693069305
12.0,38.66831683168317
15.0,43.52970297029703
22.0,48.39108910891089
37.0,53.25247524752475
61.0,58.11386138613861
55.0,62.975247524752476
79.0,67.83663366336634
63.0,72.6980198019802
96.0,77.55940594059406
107.0,82.42079207920791
100.0,87.28217821782178
99.0,92.14356435643565
92.0,97.0049504950495
84.0,101.86633663366337
116.0,106.72772277227722
116.0,111.58910891089108
93.0,116.45049504950495
128.0,121.3118811881188
116.0,126.17326732673267
102.0,131.03465346534654
109.0,135.8960396039604
116.0,140.75742574257424
116.0,145.61881188118812
113.0,150.48019801980197
128.0,155.34158415841583
125.0,160.2029702970297
128.0,165.06435643564356
127.0,169.9257425742574
97.0,174.7871287128713
107.0,179.64851485148515
134.0,184.509900990099
123.0,189.37128712871288
112.0,194.23267326732673
158.0,199.09405940594058
109.0,203.95544554455444
127.0,208.81683168316832
127.0,213.67821782178217
135.0,218.53960396039602
129.0,223.4009900990099
126.0,228.26237623762376
123.0,233.1237623762376
134.0,237.9851485148515
109.0,242.84653465346534
112.0,247.7079207920792
111.0,252.56930693069307
131.0,257.4306930693069
116.0,262.2920792079208
114.0,267.15346534653463
110.0,272.0148514851485
124.0,276.8762376237624
118.0,281.73762376237624
132.0,286.5990099009901
149.0,291.46039603960395
158.0,296.3217821782178
177.0,301.18316831683165
201.0,306.04455445544556
256.0,310.9059405940594
229.0,315.76732673267327
293.0,320.6287128712871
345.0,325.490099009901
380.0,330.3514851485148
446.0,335.2128712871287
485.0,340.0742574257426
565.0,344.93564356435644
654.0,349.7970297029703
701.0,354.65841584158414
780.0,359.519801980198
816.0,364.38118811881185
976.0,369.24257425742576
986.0,374.1039603960396
1041.0,378.96534653465346
1102.0,383.8267326732673
1151.0,388.68811881188117
1214.0,393.549504950495
1210.0,398.4108910891089
1215.0,403.2722772277228
1318.0,408.13366336633663
1273.0,412.9950495049505
1330.0,417.85643564356434
1365.0,422.7178217821782
1374.0,427.57920792079204
1302.0,432.44059405940595
1243.0,437.3019801980198
1194.0,442.16336633663366
1140.0,447.0247524752475
1100.0,451.88613861386136
987.0,456.7475247524752
854.0,461.6089108910891
699.0,466.470297029703
587.0,471.33168316831683
441.0,476.1930693069307
294.0,481.05445544554453
169.0,485.9158415841584
80.0,490.77722772277224
15.0,495.63861386138615
,500.5
