count,bins
235375.0,9.5
316368.0,14.361386138613861
360452.0,19.222772277227723
390561.0,24.084158415841586
412356.0,28.945544554455445
430671.0,33.806930693069305
440223.0,38.66831683168317
447056.0,43.52970297029703
450883.0,48.39108910891089
445024.0,53.25247524752475
444737.0,58.11386138613861
440650.0,62.975247524752476
441963.0,67.83663366336634
438885.0,72.6980198019802
433374.0,77.55940594059406
427141.0,82.42079207920791
418882.0,87.28217821782178
413467.0,92.14356435643565
402520.0,97.0049504950495
398206.0,101.86633663366337
394439.0,106.72772277227722
388135.0,111.58910891089108
380581.0,116.45049504950495
371572.0,121.3118811881188
367442.0,126.17326732673267
362667.0,131.03465346534654
355966.0,135.8960396039604
354501.0,140.75742574257424
348542.0,145.61881188118812
345926.0,150.48019801980197
339682.0,155.34158415841583
331363.0,160.2029702970297
328202.0,165.06435643564356
324376.0,169.9257425742574
318090.0,174.7871287128713
313431.0,179.64851485148515
307677.0,184.509900990099
301707.0,189.37128712871288
300325.0,194.23267326732673
294044.0,199.09405940594058
289041.0,203.95544554455444
282770.0,208.81683168316832
276689.0,213.67821782178217
268547.0,218.53960396039602
264540.0,223.4009900990099
260809.0,228.26237623762376
257413.0,233.1237623762376
251527.0,237.9851485148515
245504.0,242.84653465346534
239152.0,247.7079207920792
232649.0,252.56930693069307
229662.0,257.4306930693069
224863.0,262.2920792079208
218079.0,267.15346534653463
212303.0,272.0148514851485
208803.0,276.8762376237624
205329.0,281.73762376237624
197503.0,286.5990099009901
190012.0,291.46039603960395
180884.0,296.3217821782178
172711.0,301.18316831683165
166558.0,306.04455445544556
157159.0,310.9059405940594
150317.0,315.76732673267327
140520.0,320.6287128712871
133034.0,325.490099009901
130702.0,330.3514851485148
121867.0,335.2128712871287
113199.0,340.0742574257426
108816.0,344.93564356435644
102245.0,349.7970297029703
98449.0,354.65841584158414
93186.0,359.519801980198
86663.0,364.38118811881185
80988.0,369.24257425742576
76415.0,374.1039603960396
73703.0,378.96534653465346
70675.0,383.8267326732673
64010.0,388.68811881188117
59488.0,393.549504950495
56366.0,398.4108910891089
54200.0,403.2722772277228
50312.0,408.13366336633663
44533.0,412.9950495049505
39840.0,417.85643564356434
37308.0,422.7178217821782
33075.0,427.57920792079204
31242.0,432.44059405940595
27015.0,437.3019801980198
24141.0,442.16336633663366
22023.0,447.0247524752475
18965.0,451.88613861386136
15450.0,456.7475247524752
12566.0,461.6089108910891
9993.0,466.470297029703
7485.0,471.33168316831683
5636.0,476.1930693069307
3468.0,481.05445544554453
1781.0,485.9158415841584
956.0,490.77722772277224
313.0,495.63861386138615
,500.5
