bin_edge,ci
9.5,0.3834725505505723
14.41,0.25231272164786217
19.32,0.2148990121275501
24.23,0.19534050865574745
29.14,0.18089855252287565
34.05,0.17563913233218345
38.96,0.175180970396536
43.870000000000005,0.17741565635449236
48.78,0.18118765557398483
53.69,0.18899920466882578
58.6,0.1956361007420503
63.510000000000005,0.20494540313755785
68.42,0.2154689021932565
73.33,0.22312970593138653
78.24000000000001,0.23436295893173936
83.15,0.24817603274104605
88.06,0.25968842677558374
92.97,0.2665557534158693
97.88,0.2753815805347732
102.79,0.2901571843975653
107.7,0.2990667035434987
112.61,0.30858335029218853
117.52000000000001,0.31526273955807554
122.43,0.3185800784619806
127.34,0.32180660330027255
132.25,0.3291546810199994
137.16,0.33756723637790376
142.07,0.345744133296526
146.98000000000002,0.35168410798188693
151.89000000000001,0.35358131016305555
156.8,0.3581262843860446
161.71,0.3637809521554264
166.62,0.36952286181192456
171.53,0.37495062321108447
176.44,0.37644270362254467
181.35,0.373799956129988
186.26,0.3698528503265991
191.17000000000002,0.37248173332582857
196.08,0.3781750353818318
200.99,0.3752834611210809
205.9,0.38220593389075735
210.81,0.3855866084974798
215.72,0.3839404295811581
220.63,0.391199434312202
225.54000000000002,0.3912061499186744
230.45000000000002,0.3923468526700521
235.36,0.39422647323625537
240.27,0.38732029701762183
245.18,0.3933331877693558
250.09,0.38968494827053357
255.0,0.38376404167967987
259.90999999999997,0.39215755367877253
264.82,0.3912610920053786
269.73,0.3939309640057768
274.64,0.3873540506860265
279.55,0.38952859455920946
284.46000000000004,0.38583694590055595
289.37,0.380510423592544
294.28000000000003,0.3749988859610848
299.19,0.36823386760512933
304.1,0.35352652104972204
309.01,0.34449522814395134
313.92,0.33358840599085404
318.83,0.32479719178857885
323.74,0.31600057386632796
328.65000000000003,0.30211476202022397
333.56,0.29533859706823484
338.47,0.2843387617047518
343.38,0.26978676317650485
348.29,0.25377024818041855
353.2,0.2363789587871081
358.11,0.21739250950064745
363.02,0.20287104197743494
367.93,0.1860854403090115
372.84000000000003,0.1729024085404391
377.75,0.15493194890140027
382.66,0.14307086021985524
387.57,0.12819783454074013
392.48,0.11425862136951043
397.39,0.10360106333474238
402.3,0.09526044418210185
407.21000000000004,0.0828312565361162
412.12,0.07052729236563658
417.03000000000003,0.05872356515576062
421.94,0.04606023276269302
426.85,0.034355236291011546
431.76,0.023108913179031118
436.67,0.012366942787501854
441.58000000000004,0.00029347179946627374
446.49,-0.011895604135774958
451.40000000000003,-0.027251307248276773
456.31,-0.04351307729873923
461.22,-0.06539361977631876
466.13,-0.08862949777398972
471.04,-0.11828814001223639
475.95,-0.16091129447219393
480.86,-0.20822058025704193
485.77000000000004,-0.2612031018290809
490.68,-0.34970630140509595
495.59000000000003,-0.520301548734158
500.5,
