id_succ,time_to_target
0,56.23
1,90.46
2,49.5
3,48.21
4,40.95
5,85.99
6,51.97
8,48.27
9,44.9
10,39.68
11,66.3
12,50.45
13,65.99
14,11.17
15,30.87
16,8.27
17,53.67
18,67.88
19,47.14
21,47.41
22,71.28
23,42.12
24,37.2
25,95.31
26,20.02
28,30.53
29,59.18
30,30.29
31,70.12
32,81.29
33,76.96
34,32.64
36,57.12
37,45.9
38,121.62
39,168.58
40,46.2
41,64.95
42,35.94
43,11.83
44,128.92
46,32.2
47,15.11
48,24.96
49,81.27
50,65.7
51,181.5
53,27.63
54,27.03
55,21.8
57,18.46
58,30.52
59,67.56
60,77.51
61,21.85
62,89.16
63,60.87
64,46.68
65,104.76
67,40.85
68,87.38
69,39.48
71,91.8
72,121.9
73,44.21
74,90.41
75,61.09
76,20.68
77,74.18
78,60.5
79,38.77
80,56.17
81,83.7
82,21.13
84,60.17
85,33.06
86,48.17
87,34.26
88,35.6
90,37.01
91,69.27
92,30.34
93,39.42
94,30.55
95,44.6
96,79.68
97,17.6
99,15.82
100,50.75
101,35.66
102,68.48
104,25.07
105,53.41
106,36.48
107,40.5
108,73.26
110,46.67
111,32.6
113,25.51
114,47.81
115,59.89
117,36.95
120,30.77
121,48.13
123,71.75
124,47.35
125,81.32
126,41.72
127,23.46
128,41.62
129,17.61
131,35.48
132,17.52
133,59.63
134,99.49
135,110.34
136,45.98
137,126.39
138,56.99
139,36.67
140,77.8
141,55.2
142,64.38
145,65.69
146,18.16
148,64.34
150,25.16
151,42.36
152,14.62
153,31.5
154,25.09
155,74.84
156,82.0
157,22.2
158,23.87
159,16.54
160,91.87
161,105.49
162,82.65
163,80.41
166,22.37
167,88.62
168,61.76
169,45.2
170,131.97
171,8.88
172,48.39
173,18.77
174,84.44
175,32.37
176,54.61
177,53.68
178,127.33
179,45.03
180,32.85
181,29.01
182,46.19
183,27.21
184,76.39
186,36.6
187,38.84
188,83.66
189,29.57
190,29.18
191,39.19
192,21.72
194,41.78
195,36.92
196,36.3
197,54.95
198,33.81
199,38.09
200,39.3
201,44.2
202,100.63
203,14.13
204,52.33
205,18.13
206,69.48
207,79.42
208,61.28
211,28.14
213,27.61
214,26.47
215,67.68
216,46.6
217,172.35
218,59.21
220,46.44
221,67.06
222,55.52
224,20.11
225,64.79
226,166.45
227,38.02
229,59.91
230,16.21
231,66.06
232,42.12
233,59.64
234,43.63
235,46.5
236,59.06
237,42.27
238,44.32
239,127.15
241,36.85
242,31.17
243,27.46
244,97.69
245,29.55
246,64.43
247,43.98
248,24.59
249,91.14
250,53.17
252,71.31
254,86.84
255,37.72
256,51.24
257,60.67
258,104.81
259,38.48
260,29.08
261,27.27
262,67.03
266,53.04
267,52.5
268,26.19
269,36.81
271,124.25
272,34.24
274,68.82
276,118.14
277,83.17
278,95.05
279,42.02
280,35.09
282,136.53
283,7.52
284,24.9
285,17.05
287,78.38
288,72.39
289,56.07
290,41.73
291,18.56
292,66.39
293,50.06
294,28.7
295,92.54
296,33.85
297,107.02
301,50.63
302,33.45
303,22.58
304,133.2
305,49.93
306,12.34
307,24.1
308,115.89
309,14.34
310,48.16
311,17.06
312,35.7
313,18.64
315,46.09
316,62.95
317,59.98
319,103.57
320,52.44
321,29.64
322,60.17
323,48.09
324,54.32
325,60.95
326,30.62
327,50.3
328,40.95
329,52.97
330,33.69
332,18.09
333,87.54
334,72.05
335,98.7
336,52.29
337,47.59
338,32.79
339,41.83
340,39.35
341,27.0
342,64.09
343,30.4
344,55.76
345,19.89
346,75.98
347,46.08
348,48.9
349,109.03
350,86.68
351,11.41
352,28.4
353,52.48
354,52.93
355,44.4
356,38.0
357,47.88
358,82.18
360,33.99
362,29.41
363,63.95
365,105.26
366,58.76
367,58.72
368,84.58
369,49.7
370,47.0
371,34.55
372,116.25
373,63.19
374,28.94
375,29.34
376,63.06
377,46.9
378,42.67
379,60.18
381,78.04
382,88.17
383,26.0
384,40.98
385,107.57
387,35.11
388,58.02
389,104.06
390,25.21
391,60.79
392,65.56
394,41.63
396,28.63
397,87.98
398,7.56
399,12.99
400,58.24
402,70.24
405,48.61
406,41.2
407,72.55
408,86.79
409,27.6
410,42.94
411,38.71
412,8.65
413,56.27
414,31.42
415,45.02
416,20.76
417,11.98
418,31.6
419,106.52
422,28.18
423,14.34
424,53.27
425,120.47
426,69.2
427,11.74
429,29.45
430,94.61
431,87.54
432,24.47
433,61.38
434,42.94
435,69.35
436,42.14
437,55.7
438,63.33
439,43.25
440,74.15
442,43.65
443,21.35
444,39.49
445,30.24
446,54.88
447,122.65
449,140.83
450,25.12
452,40.25
453,18.38
455,23.09
456,74.93
457,17.66
458,37.05
460,90.95
461,28.21
462,23.29
463,69.95
464,23.93
465,69.21
466,86.09
467,73.05
468,39.34
469,35.2
470,50.29
472,35.61
474,73.08
476,40.95
479,37.3
480,31.16
481,89.42
482,50.15
483,65.31
484,19.86
485,31.28
