count,bins
675.0,9.5
5013.0,14.361386138613861
4917.0,19.222772277227723
4937.0,24.084158415841586
5686.0,28.945544554455445
6215.0,33.806930693069305
5975.0,38.66831683168317
5582.0,43.52970297029703
5626.0,48.39108910891089
5260.0,53.25247524752475
4860.0,58.11386138613861
4602.0,62.975247524752476
4290.0,67.83663366336634
3900.0,72.6980198019802
3605.0,77.55940594059406
3324.0,82.42079207920791
3138.0,87.28217821782178
2806.0,92.14356435643565
2700.0,97.0049504950495
2456.0,101.86633663366337
2213.0,106.72772277227722
2014.0,111.58910891089108
2056.0,116.45049504950495
1861.0,121.3118811881188
1746.0,126.17326732673267
1573.0,131.03465346534654
1501.0,135.8960396039604
1489.0,140.75742574257424
1342.0,145.61881188118812
1286.0,150.48019801980197
1199.0,155.34158415841583
1138.0,160.2029702970297
1102.0,165.06435643564356
1083.0,169.9257425742574
1049.0,174.7871287128713
1004.0,179.64851485148515
984.0,184.509900990099
927.0,189.37128712871288
925.0,194.23267326732673
847.0,199.09405940594058
845.0,203.95544554455444
826.0,208.81683168316832
758.0,213.67821782178217
746.0,218.53960396039602
733.0,223.4009900990099
748.0,228.26237623762376
712.0,233.1237623762376
733.0,237.9851485148515
740.0,242.84653465346534
681.0,247.7079207920792
653.0,252.56930693069307
654.0,257.4306930693069
678.0,262.2920792079208
640.0,267.15346534653463
602.0,272.0148514851485
599.0,276.8762376237624
621.0,281.73762376237624
650.0,286.5990099009901
571.0,291.46039603960395
585.0,296.3217821782178
579.0,301.18316831683165
598.0,306.04455445544556
606.0,310.9059405940594
582.0,315.76732673267327
601.0,320.6287128712871
625.0,325.490099009901
697.0,330.3514851485148
689.0,335.2128712871287
749.0,340.0742574257426
783.0,344.93564356435644
755.0,349.7970297029703
841.0,354.65841584158414
920.0,359.519801980198
947.0,364.38118811881185
979.0,369.24257425742576
1119.0,374.1039603960396
1196.0,378.96534653465346
1203.0,383.8267326732673
1328.0,388.68811881188117
1403.0,393.549504950495
1446.0,398.4108910891089
1400.0,403.2722772277228
1457.0,408.13366336633663
1567.0,412.9950495049505
1527.0,417.85643564356434
1591.0,422.7178217821782
1651.0,427.57920792079204
1625.0,432.44059405940595
1671.0,437.3019801980198
1650.0,442.16336633663366
1572.0,447.0247524752475
1656.0,451.88613861386136
1614.0,456.7475247524752
1486.0,461.6089108910891
1448.0,466.470297029703
1384.0,471.33168316831683
1316.0,476.1930693069307
1113.0,481.05445544554453
1041.0,485.9158415841584
922.0,490.77722772277224
652.0,495.63861386138615
,500.5
