count,bins
258053.0,9.5
355538.0,14.361386138613861
416102.0,19.222772277227723
458670.0,24.084158415841586
488876.0,28.945544554455445
512613.0,33.806930693069305
523414.0,38.66831683168317
526224.0,43.52970297029703
529834.0,48.39108910891089
528300.0,53.25247524752475
520408.0,58.11386138613861
512245.0,62.975247524752476
494075.0,67.83663366336634
487342.0,72.6980198019802
473902.0,77.55940594059406
465188.0,82.42079207920791
453862.0,87.28217821782178
440310.0,92.14356435643565
429021.0,97.0049504950495
416570.0,101.86633663366337
410071.0,106.72772277227722
393632.0,111.58910891089108
381574.0,116.45049504950495
372343.0,121.3118811881188
365535.0,126.17326732673267
357144.0,131.03465346534654
354404.0,135.8960396039604
347945.0,140.75742574257424
346123.0,145.61881188118812
338636.0,150.48019801980197
335453.0,155.34158415841583
327363.0,160.2029702970297
319867.0,165.06435643564356
315303.0,169.9257425742574
307699.0,174.7871287128713
302616.0,179.64851485148515
294897.0,184.509900990099
286590.0,189.37128712871288
282484.0,194.23267326732673
275384.0,199.09405940594058
269126.0,203.95544554455444
263112.0,208.81683168316832
255450.0,213.67821782178217
249049.0,218.53960396039602
238982.0,223.4009900990099
231479.0,228.26237623762376
223746.0,233.1237623762376
214561.0,237.9851485148515
206549.0,242.84653465346534
201889.0,247.7079207920792
195405.0,252.56930693069307
187919.0,257.4306930693069
180154.0,262.2920792079208
173539.0,267.15346534653463
167430.0,272.0148514851485
161625.0,276.8762376237624
156225.0,281.73762376237624
150641.0,286.5990099009901
146238.0,291.46039603960395
139883.0,296.3217821782178
134683.0,301.18316831683165
129837.0,306.04455445544556
124556.0,310.9059405940594
118535.0,315.76732673267327
112737.0,320.6287128712871
106049.0,325.490099009901
101107.0,330.3514851485148
95995.0,335.2128712871287
91264.0,340.0742574257426
86602.0,344.93564356435644
82431.0,349.7970297029703
77666.0,354.65841584158414
72563.0,359.519801980198
68192.0,364.38118811881185
64453.0,369.24257425742576
60621.0,374.1039603960396
58455.0,378.96534653465346
55963.0,383.8267326732673
53352.0,388.68811881188117
49326.0,393.549504950495
45255.0,398.4108910891089
42545.0,403.2722772277228
40082.0,408.13366336633663
36012.0,412.9950495049505
32243.0,417.85643564356434
29564.0,422.7178217821782
25883.0,427.57920792079204
22670.0,432.44059405940595
21148.0,437.3019801980198
18984.0,442.16336633663366
15123.0,447.0247524752475
14150.0,451.88613861386136
11595.0,456.7475247524752
9139.0,461.6089108910891
6099.0,466.470297029703
4774.0,471.33168316831683
3625.0,476.1930693069307
1743.0,481.05445544554453
1169.0,485.9158415841584
259.0,490.77722772277224
86.0,495.63861386138615
,500.5
