time,x,y,tumble,label_true,label_pred
0.0,-220.8893,-417.528,True,False,False
0.01,-221.0317,-417.3876,,,
0.02,-221.1745,-417.2476,,,
0.03,-221.3006,-417.0924,,,
0.04,-221.4271,-416.9375,,,
0.05,-221.5534,-416.7824,,,
0.06,-221.697,-416.6431,,,
0.07,-221.843,-416.5065,,,
0.08,-221.99400000000003,-416.3753,,,
0.09,-222.1429,-416.2418,,,
0.1,-222.2988,-416.1166,,,
0.11,-222.4512,-415.98699999999997,,,
0.12,-222.6102,-415.8657,,,
0.13,-222.7717,-415.7478,,,
0.14,-222.9434,-415.6452,,,
0.15,-223.0935,-415.51300000000003,,,
0.16,-223.25099999999998,-415.3898,,,
0.17,-223.4029,-415.2596,,,
0.18,-223.5381,-415.1123,,,
0.19,-223.6653,-414.9579,,,
0.2,-223.7866,-414.7989,,,
0.21,-223.9138,-414.6446,,,
0.22,-224.0512,-414.4992,,,
0.23,-224.203,-414.369,,,
0.24,-224.3607,-414.246,,,
0.25,-224.5184,-414.12300000000005,,,
0.26,-224.6716,-413.9945,,,
0.27,-224.8215,-413.86199999999997,,,
0.28,-224.9902,-413.7547,,,
0.29,-225.1519,-413.6369,,,
0.3,-225.3176,-413.5249,,,
0.31,-225.4873,-413.4191,,,
0.32,-225.65,-413.3028,,,
0.33,-225.8141,-413.1884,,,
0.34,-225.9797,-413.0763,,,
0.35,-226.1453,-412.9642,,,
0.36,-226.3117,-412.8532,,,
0.37,-226.4786,-412.74300000000005,,,
0.38,-226.6523,-412.6439,,,
0.39,-226.83700000000002,-412.5672,,,
0.4,-227.0173,-412.4805,,,
0.41,-227.1973,-412.3934,,,
0.42,-227.3809,-412.3142,,,
0.43,-227.5661,-412.2385,,,
0.44,-227.7478,-412.1549,,,
0.45,-227.9287,-412.0698,,,
0.46,-228.1131,-411.9923,,,
0.47,-228.2973,-411.9144,,,
0.48,-228.4815,-411.8365,,,
0.49,-228.6528,-411.7333,,,
0.5,-228.831,-411.6424,,,
0.51,-229.0106,-411.5543,,,
0.52,-229.1716,-411.4358,,,
0.53,-229.3322,-411.3165,,,
0.54,-229.4873,-411.1902,,,
0.55,-229.6425,-411.0642,,,
0.56,-229.7919,-410.9312,,,
0.57,-229.9424,-410.7994,,,
0.58,-230.0826,-410.6568,,,
0.59,-230.2323,-410.5241,,,
0.6,-230.3711,-410.3802,,,
0.61,-230.5099,-410.2362,,,
0.62,-230.6346,-410.0798,,,
0.63,-230.7824,-409.9451,,,
0.64,-230.9227,-409.8025,,,
0.65,-231.0645,-409.6616,,,
0.66,-231.2078,-409.522,,,
0.67,-231.3608,-409.3932,,,
0.68,-231.5242,-409.2779,,,
0.69,-231.6991,-409.1809,,,
0.7,-231.8779,-409.0913,,,
0.71,-232.06,-409.0084,,,
0.72,-232.2317,-408.906,,,
0.73,-232.4062,-408.8082,,,
0.74,-232.5765,-408.7033,,,
0.75,-232.7531,-408.6094,,,
0.76,-232.9176,-408.4957,,,
0.77,-233.0845,-408.3856,,,
0.78,-233.2458,-408.2673,,,
0.79,-233.4205,-408.1699,,,
0.8,-233.5894,-408.0628,,,
0.81,-233.7613,-407.9606,,,
0.82,-233.9409,-407.8725,,,
0.83,-234.1099,-407.7656,,,
0.84,-234.2735,-407.6506,,,
0.85,-234.44099999999997,-407.5413,,,
0.86,-234.6085,-407.4319,,,
0.87,-234.7724,-407.3174,,,
0.88,-234.9346,-407.2003,,,
0.89,-235.0909,-407.0755,,,
0.9,-235.2544,-406.9603,,,
0.91,-235.3945,-406.8176,,,
