time,x,y,tumble,label_true,label_pred
0.0,280.3004,385.3595,True,False,False
0.01,280.3782,385.1752,,,
0.02,280.4576,384.9917,,,
0.03,280.5367,384.80800000000005,,,
0.04,280.6168,384.6247,,,
0.05,280.6848,384.4366,,,
0.06,280.7625,384.2523,,,
0.07,280.8246,384.0622,,,
0.08,280.8876,383.8724,,,
0.09,280.9341,383.6779,,,
0.1,280.9848,383.4844,,,
0.11,281.0124,383.2863,,,
0.12,281.0317,383.0873,,,
0.13,281.0799,382.8932,,,
0.14,281.1425,382.7032,,,
0.15,281.22900000000004,382.5229,,,
0.16,281.3231,382.3464,,,
0.17,281.4273,382.1757,,,
0.18,281.5399,382.0104,,,
0.19,281.6466,381.8412,,,
0.2,281.7421,381.6655,,,
0.21,281.8405,381.4914,,,
0.22,281.945,381.3209,,,
0.23,282.0562,381.1546,,,
0.24,282.18,380.9976,,,
0.25,282.3058,380.8421,,,
0.26,282.437,380.6911,,,
0.27,282.5688,380.5407,,,
0.28,282.6991,380.389,,,
0.29,282.8335,380.2409,,,
0.3,282.9809,380.1057,,,
0.31,283.1273,379.9694,,,
0.32,283.2809,379.8413,,,
0.33,283.4445,379.7263,,,
0.34,283.6016,379.6025,,,
0.35,283.7529,379.4717,,,
0.36,283.9061,379.3432,,,
0.37,284.0503,379.2046,,,
0.38,284.1799,379.0522,,,
0.39,284.3219,378.9114,,,
0.4,284.4419,378.7514,,,
0.41,284.5705,378.5982,,,
0.42,284.6979,378.444,,,
0.43,284.8339,378.2974,,,
0.44,284.9572,378.14,,,
0.45,285.0875,377.9882,,,
0.46,285.2252,377.8431,,,
0.47,285.36,377.6954,,,
0.48,285.4866,377.5406,,,
0.49,285.6284,377.3996,,,
0.5,285.777,377.2657,,,
0.51,285.9288,377.1354,,,
0.52,286.0749,376.9988,,,
0.53,286.2324,376.8756,,,
0.54,286.3887,376.7508,,,
0.55,286.5495,376.6319,,,
0.56,286.7106,376.5133,,,
0.57,286.8781,376.4041,,,
0.58,287.0544,376.3096,,,
0.59,287.2257,376.2064,,,
0.6,287.395,376.1001,,,
0.61,287.5589,375.9854,,,
0.62,287.7269,375.8768,,,
0.63,287.8929,375.7653,,,
0.64,288.0674,375.6675,,,
0.65,288.2464,375.5783,,,
0.66,288.4223,375.4831,,,
0.67,288.61,375.4141,,,
0.68,288.7986,375.3475,,,
0.69,288.9883,375.2841,,,
0.7,289.1839,375.2427,,,
0.71,289.3787,375.1974,,,
0.72,289.569,375.1358,,,
0.73,289.7593,375.0744,,,
0.74,289.9555,375.0355,,,
0.75,290.1523,374.9998,,,
0.76,290.3507,374.9742,,,
0.77,290.5479,374.9412,,,
0.78,290.7427,374.8958,,,
0.79,290.9394,374.8597,,,
0.8,291.1363,374.8245,,,
0.81,291.332,374.7831,,,
0.82,291.5282,374.7444,,,
0.83,291.7274,374.7272,,,
0.84,291.9263,374.7056,,,
0.85,292.1246,374.68,,,
0.86,292.3227,374.6523,,,
0.87,292.5212,374.62800000000004,,,
0.88,292.7203,374.6091,,,
0.89,292.9203,374.606,,,
0.9,293.1196,374.5887,,,
0.91,293.3196,374.5878,,,
0.92,293.5195,374.5842,,,
0.93,293.7195,374.5852,,,
0.94,293.9195,374.5832,,,
0.95,294.1186,374.5639,,,
0.96,294.3164,374.5347,,,
0.97,294.5142,374.5048,,,
0.98,294.7087,374.4581,,,
0.99,294.9035,374.4132,,,
1.0,294.9035,374.4132,True,False,False
1.01,295.0938,374.3515,,,
1.02,295.2841,374.2901,,,
1.03,295.4696,374.2154,,,
1.04,295.653,374.1355,,,
1.05,295.8361,374.055,,,
1.06,296.0161,373.9678,,,
1.07,296.1985,373.8857,,,
1.08,296.3798,373.8013,,,
1.09,296.5562,373.7071,,,
1.1,296.7374,373.6225,,,
1.11,296.9263,373.5566,,,
1.12,297.1197,373.5058,,,
1.13,297.306,373.4331,,,
1.14,297.4946,373.3665,,,
1.15,297.682,373.2967,,,
1.16,297.868,373.2231,,,
1.17,298.0496,373.1394,,,
1.18,298.2256,373.0444,,,
1.19,298.406,372.9581,,,
1.2,298.5862,372.8713,,,
1.21,298.7706,372.7938,,,
1.22,298.9554,372.7173,,,
1.23,299.1398,372.64,,,
1.24,299.3306,372.5798,,,
1.25,299.5176,372.5089,,,
1.26,299.7083,372.4486,,,
1.27,299.8929,372.3717,,,
1.28,300.0857,372.3187,,,
1.29,300.279,372.2672,,,
1.3,300.4643,372.19199999999995,,,
1.31,300.6521,372.1232,,,
1.32,300.8435,372.0652,,,
1.33,301.0392,372.0237,,,
1.34,301.2367,371.9921,,,
1.35,301.4344,371.9619,,,
1.36,301.6342,371.9552,,,
1.37,301.8342,371.9558,,,
1.38,302.0342,371.9587,,,
1.39,302.2341,371.9525,,,
1.4,302.4338,371.9639,,,
1.41,302.6318,371.9924,,,
1.42,302.8269,372.0364,,,
1.43,303.0193,372.0908,,,
1.44,303.2172,372.1201,,,
1.45,303.4147,372.1511,,,
1.46,303.6139,372.1691,,,
1.47,303.8102,372.2077,,,
1.48,304.0078,372.2381,,,
1.49,304.2023,372.2847,,,
1.5,304.3966,372.3322,,,
1.51,304.5943,372.3627,,,
1.52,304.7927,372.3874,,,
1.53,304.9911,372.4134,,,
1.54,305.1857,372.4592,,,
1.55,305.378,372.5143,,,
1.56,305.5664,372.5814,,,
1.57,305.7581,372.6384,,,
1.58,305.9464,372.7057,,,
1.59,306.134,372.7751,,,
1.6,306.32099999999997,372.846,,,
1.61,306.5099,372.9118,,,
1.62,306.6972,372.9818,,,
1.63,306.8796,373.0638,,,
1.64,307.0563,373.1577,,,
1.65,307.2348,373.2479,,,
1.66,307.4169,373.3305,,,
1.67,307.5956,373.4203,,,
1.68,307.7702,373.5179,,,
1.69,307.9459,373.6134,,,
1.7,308.1183,373.7148,,,
1.71,308.2825,373.829,,,
1.72,308.4485,373.9405,,,
1.73,308.6193,374.0446,,,
1.74,308.79400000000004,374.142,,,
1.75,308.9708,374.2356,,,
1.76,309.1509,374.3224,,,
1.77,309.33099999999996,374.4094,,,
1.78,309.5033,374.51099999999997,,,
1.79,309.6738,374.6155,,,
1.8,309.8501,374.7099,,,
1.81,310.0284,374.8005,,,
1.82,310.1991,374.9048,,,
1.83,310.3741,375.0016,,,
1.84,310.5471,375.1018,,,
1.85,310.722,375.1989,,,
1.86,310.9018,375.2864,,,
1.87,311.0824,375.3725,,,
1.88,311.2632,375.458,,,
1.89,311.449,375.5319,,,
1.9,311.6384,375.5963,,,
1.91,311.8301,375.6531,,,
1.92,312.0237,375.7033,,,
1.93,312.2185,375.7486,,,
1.94,312.4084,375.8114,,,
1.95,312.6033,375.8566,,,
1.96,312.8017,375.8817,,,
1.97,313.0016,375.8852,,,
1.98,313.2009,375.9028,,,
1.99,313.3996,375.9252,,,
2.0,313.3996,375.9252,True,False,False
2.01,313.5937,375.87699999999995,,,
2.02,313.7845,375.8169,,,
2.03,313.9762,375.7599,,,
2.04,314.1702,375.7113,,,
2.05,314.3611,375.6518,,,
2.06,314.5488,375.5825,,,
2.07,314.7352,375.5103,,,
2.08,314.9232,375.44199999999995,,,
2.09,315.1157,375.3876,,,
2.1,315.3039,375.32,,,
2.11,315.4859,375.23699999999997,,,
2.12,315.6639,375.1458,,,
2.13,315.83799999999997,375.0474,,,
2.14,316.0115,374.94800000000004,,,
2.15,316.1768,374.8354,,,
2.16,316.3406,374.7206,,,
2.17,316.4931,374.5912,,,
2.18,316.6484,374.4652,,,
2.19,316.8063,374.3424,,,
2.2,316.9689,374.2259,,,
2.21,317.1288,374.1058,,,
2.22,317.2815,373.9767,,,
2.23,317.4297,373.8424,,,
2.24,317.5763,373.7063,,,
2.25,317.7291,373.5773,,,
2.26,317.883,373.4495,,,
2.27,318.033,373.3173,,,
2.28,318.1777,373.1792,,,
2.29,318.3397,373.0619,,,
2.3,318.5071,372.9524,,,
2.31,318.6794,372.8508,,,
2.32,318.8466,372.7412,,,
2.33,319.0174,372.6372,,,
2.34,319.19,372.536,,,
2.35,319.3668,372.4426,,,
2.36,319.5461,372.35400000000004,,,
2.37,319.7251,372.2648,,,
2.38,319.9029,372.1731,,,
2.39,320.0719,372.0662,,,
2.4,320.2466,371.9689,,,
2.41,320.4268,371.88199999999995,,,
2.42,320.6012,371.7841,,,
2.43,320.7776,371.6899,,,
2.44,320.9558,371.5991,,,
2.45,321.1367,371.5139,,,
2.46,321.3228,371.4406,,,
2.47,321.5087,371.3667,,,
2.48,321.69599999999997,371.2968,,,
2.49,321.8848,371.2306,,,
2.5,322.0731,371.1632,,,
2.51,322.2496,371.0692,,,
2.52,322.4247,370.9725,,,
2.53,322.6061,370.8883,,,
2.54,322.7817,370.7926,,,
2.55,322.9625,370.7072,,,
2.56,323.1517,370.6423,,,
2.57,323.3379,370.5691,,,
2.58,323.5231,370.4937,,,
2.59,323.7059,370.4126,,,
2.6,323.8845,370.3226,,,
2.61,324.0543,370.2168,,,
2.62,324.2228,370.1091,,,
2.63,324.3988,370.0142,,,
2.64,324.5759,369.9212,,,
2.65,324.7398,369.8065,,,
2.66,324.8882,369.6725,,,
2.67,325.0381,369.5401,,,
2.68,325.1981,369.4201,,,
2.69,325.347,369.2865,,,
2.7,325.495,369.1521,,,
2.71,325.6346,369.0088,,,
2.72,325.76599999999996,368.8581,,,
2.73,325.9123,368.7217,,,
2.74,326.0743,368.6044,,,
2.75,326.233,368.4827,,,
2.76,326.3916,368.3609,,,
2.77,326.5525,368.24199999999996,,,
2.78,326.7048,368.1124,,,
2.79,326.8511,367.9761,,,
2.8,326.9948,367.8369,,,
2.81,327.1438,367.7036,,,
2.82,327.2945,367.5721,,,
2.83,327.4572,367.4557,,,
2.84,327.6053,367.3213,,,
2.85,327.7517,367.1851,,,
2.86,327.9114,367.0646,,,
2.87,328.0644,366.9359,,,
2.88,328.2262,366.8182,,,
2.89,328.3866,366.6989,,,
2.9,328.5339,366.5635,,,
2.91,328.666,366.4133,,,
2.92,328.7897,366.2562,,,
2.93,328.9173,366.1022,,,
2.94,329.05,365.9526,,,
2.95,329.1977,365.8177,,,
2.96,329.3484,365.6863,,,
2.97,329.5082,365.566,,,
2.98,329.666,365.44300000000004,,,
2.99,329.81199999999995,365.3064,,,
3.0,329.81199999999995,365.3064,True,True,False
3.01,329.9894,365.3988,,,
3.02,330.161,365.5016,,,
3.03,330.3381,365.5943,,,
3.04,330.5166,365.6846,,,
3.05,330.6899,365.7845,,,
3.06,330.8413,365.9151,,,
3.07,330.99,366.0489,,,
3.08,331.1464,366.1736,,,
3.09,331.3002,366.3014,,,
3.1,331.4575,366.4249,,,
3.11,331.62,366.5415,,,
3.12,331.7902,366.6465,,,
3.13,331.9625,366.7481,,,
3.14,332.134,366.8509,,,
3.15,332.3051,366.9546,,,
3.16,332.47,367.0678,,,
3.17,332.6278,367.1907,,,
3.18,332.777,367.3239,,,
3.19,332.9233,367.4601,,,
3.2,333.0702,367.5959,,,
3.21,333.2098,367.7392,,,
3.22,333.3384,367.8923,,,
3.23,333.4518,368.05699999999996,,,
3.24,333.5665,368.2209,,,
3.25,333.6913,368.3772,,,
3.26,333.8212,368.5292,,,
3.27,333.9595,368.6737,,,
3.28,334.0917,368.8238,,,
3.29,334.2185,368.9785,,,
3.3,334.3592,369.1206,,,
3.31,334.5127,369.2489,,,
3.32,334.6611,369.3829,,,
3.33,334.8084,369.5182,,,
3.34,334.9617,369.6466,,,
3.35,335.1237,369.764,,,
3.36,335.2814,369.88699999999994,,,
3.37,335.4401,370.0086,,,
3.38,335.5941,370.1363,,,
3.39,335.7494,370.2623,,,
3.4,335.8951,370.3993,,,
