time,x,y,tumble,label_true,label_pred
0.0,-232.4613,377.7323,True,False,False
0.01,-232.5259,377.9216,,,
0.02,-232.5811,378.1138,,,
0.03,-232.6497,378.3017,,,
0.04,-232.7174,378.4899,,,
0.05,-232.8011,378.6715,,,
0.06,-232.8832,378.8539,,,
0.07,-232.9768,379.0306,,,
0.08,-233.0641,379.2105,,,
0.09,-233.15099999999998,379.3907,,,
0.1,-233.2258,379.5762,,,
0.11,-233.3067,379.7591,,,
0.12,-233.3789,379.9456,,,
0.13,-233.4549,380.1306,,,
0.14,-233.5323,380.315,,,
0.15,-233.6233,380.4931,,,
0.16,-233.7207,380.6678,,,
0.17,-233.8251,380.8384,,,
0.18,-233.9307,381.0083,,,
0.19,-234.024,381.1852,,,
0.2,-234.1312,381.35400000000004,,,
0.21,-234.2322,381.5266,,,
0.22,-234.3368,381.6971,,,
0.23,-234.4495,381.8623,,,
0.24,-234.5759,382.0173,,,
0.25,-234.7062,382.16900000000004,,,
0.26,-234.8473,382.3107,,,
0.27,-234.9954,382.4452,,,
0.28,-235.1526,382.5689,,,
0.29,-235.3072,382.6957,,,
0.3,-235.4509,382.8348,,,
0.31,-235.5714,382.9944,,,
0.32,-235.669,383.16900000000004,,,
0.33,-235.7727,383.34,,,
0.34,-235.8784,383.5098,,,
0.35,-235.9838,383.6798,,,
0.36,-236.0801,383.8551,,,
0.37,-236.1561,384.0401,,,
0.38,-236.2343,384.2241,,,
0.39,-236.3355,384.3967,,,
0.4,-236.4655,384.5486,,,
0.41,-236.5983,384.6982,,,
0.42,-236.7332,384.8458,,,
0.43,-236.8683,384.9933,,,
0.44,-237.0074,385.1371,,,
0.45,-237.1357,385.2905,,,
0.46,-237.2664,385.4419,,,
0.47,-237.3901,385.599,,,
0.48,-237.513,385.7568,,,
0.49,-237.6231,385.9238,,,
0.5,-237.7151,386.1013,,,
0.51,-237.8069,386.279,,,
0.52,-237.8803,386.4651,,,
0.53,-237.9671,386.6453,,,
0.54,-238.0415,386.8309,,,
0.55,-238.1107,387.0185,,,
0.56,-238.1963,387.1993,,,
0.57,-238.2869,387.3776,,,
0.58,-238.4008,387.542,,,
0.59,-238.5245,387.6991,,,
0.6,-238.6413,387.8615,,,
0.61,-238.7611,388.0217,,,
0.62,-238.8621,388.1943,,,
0.63,-238.9634,388.3667,,,
0.64,-239.0593,388.5423,,,
0.65,-239.1545,388.7182,,,
0.66,-239.2141,388.9091,,,
0.67,-239.2524,389.1054,,,
0.68,-239.2924,389.3013,,,
0.69,-239.3403,389.4955,,,
0.7,-239.3652,389.6939,,,
0.71,-239.3789,389.8935,,,
0.72,-239.4124,390.0907,,,
0.73,-239.4464,390.2877,,,
0.74,-239.4906,390.4828,,,
0.75,-239.5343,390.67800000000005,,,
0.76,-239.5882,390.8706,,,
0.77,-239.6291,391.0663,,,
0.78,-239.6755,391.2609,,,
0.79,-239.715,391.4569,,,
0.8,-239.7741,391.648,,,
0.81,-239.81900000000002,391.8429,,,
0.82,-239.8506,392.0404,,,
0.83,-239.9002,392.2341,,,
0.84,-239.94,392.4301,,,
0.85,-239.9673,392.6283,,,
0.86,-240.02,392.8212,,,
0.87,-240.0617,393.0168,,,
0.88,-240.08,393.216,,,
0.89,-240.1105,393.4136,,,
0.9,-240.1366,393.6119,,,
0.91,-240.1403,393.8119,,,
0.92,-240.1357,394.0118,,,
0.93,-240.1536,394.211,,,
0.94,-240.171,394.4103,,,
0.95,-240.2007,394.608,,,
0.96,-240.2341,394.8052,,,
0.97,-240.271,395.0018,,,
0.98,-240.2873,395.2011,,,
0.99,-240.2992,395.4008,,,
1.0,-240.2992,395.4008,True,False,False
1.01,-240.2948,395.6007,,,
1.02,-240.2978,395.8007,,,
1.03,-240.3097,396.0004,,,
1.04,-240.3061,396.2003,,,
1.05,-240.2968,396.4001,,,
1.06,-240.2782,396.5992,,,
1.07,-240.2475,396.7969,,,
1.08,-240.2236,396.9954,,,
1.09,-240.196,397.1935,,,
1.1,-240.15400000000002,397.3891,,,
1.11,-240.1312,397.5878,,,
1.12,-240.1053,397.7861,,,
1.13,-240.0898,397.9855,,,
1.14,-240.054,398.1823,,,
1.15,-240.0256,398.3802,,,
1.16,-240.0091,398.5796,,,
1.17,-240.0196,398.7793,,,
1.18,-240.0102,398.97900000000004,,,
1.19,-239.9906,399.1781,,,
1.2,-239.9953,399.37800000000004,,,
1.21,-240.0035,399.5779,,,
1.22,-240.0188,399.7773,,,
1.23,-240.0433,399.9758,,,
1.24,-240.06400000000002,400.1747,,,
1.25,-240.0892,400.3731,,,
1.26,-240.0871,400.5731,,,
1.27,-240.0928,400.773,,,
1.28,-240.1255,400.9703,,,
1.29,-240.1636,401.1667,,,
1.3,-240.1982,401.3636,,,
1.31,-240.2275,401.5615,,,
1.32,-240.2393,401.7611,,,
1.33,-240.2603,401.96,,,
1.34,-240.2803,402.159,,,
1.35,-240.3034,402.3577,,,
1.36,-240.3334,402.5554,,,
1.37,-240.3734,402.7514,,,
1.38,-240.4117,402.9477,,,
1.39,-240.4547,403.14300000000003,,,
1.4,-240.5144,403.3339,,,
1.41,-240.5896,403.5192,,,
1.42,-240.6724,403.7013,,,
1.43,-240.7641,403.879,,,
1.44,-240.8463,404.0613,,,
1.45,-240.9286,404.2436,,,
1.46,-241.0158,404.4236,,,
1.47,-241.0983,404.6058,,,
1.48,-241.1826,404.7872,,,
1.49,-241.2696,404.9673,,,
1.5,-241.3498,405.1505,,,
1.51,-241.4277,405.3347,,,
1.52,-241.5245,405.5097,,,
1.53,-241.6049,405.6928,,,
1.54,-241.6765,405.8796,,,
1.55,-241.7384,406.0697,,,
1.56,-241.8111,406.2561,,,
1.57,-241.8935,406.4383,,,
1.58,-241.9753,406.6208,,,
1.59,-242.058,406.8029,,,
1.6,-242.1602,406.9748,,,
1.61,-242.2738,407.1395,,,
1.62,-242.3919,407.3008,,,
1.63,-242.5189,407.4554,,,
1.64,-242.6489,407.6074,,,
1.65,-242.7758,407.7619,,,
1.66,-242.8863,407.9286,,,
1.67,-242.9917,408.0986,,,
1.68,-243.1105,408.2595,,,
1.69,-243.2375,408.414,,,
1.7,-243.3616,408.5709,,,
1.71,-243.476,408.7349,,,
1.72,-243.5788,408.9065,,,
1.73,-243.6974,409.0675,,,
1.74,-243.8253,409.2213,,,
1.75,-243.9469,409.38,,,
1.76,-244.0749,409.5337,,,
1.77,-244.1989,409.6907,,,
1.78,-244.3176,409.8516,,,
1.79,-244.4417,410.0085,,,
1.8,-244.5606,410.1693,,,
1.81,-244.68099999999998,410.329,,,
1.82,-244.7976,410.4914,,,
1.83,-244.9222,410.6479,,,
1.84,-245.0592,410.7936,,,
1.85,-245.2003,410.9353,,,
1.86,-245.3388,411.0796,,,
1.87,-245.4815,411.2198,,,
1.88,-245.6216,411.3625,,,
1.89,-245.7573,411.5094,,,
1.9,-245.8901,411.659,,,
1.91,-246.003,411.824,,,
1.92,-246.1076,411.9945,,,
1.93,-246.2116,412.1654,,,
1.94,-246.3202,412.3333,,,
1.95,-246.4324,412.4989,,,
1.96,-246.5383,412.6685,,,
1.97,-246.6399,412.8408,,,
1.98,-246.7624,412.9989,,,
1.99,-246.8842,413.1576,,,
2.0,-246.8842,413.1576,True,False,False
2.01,-247.0219,413.3025,,,
2.02,-247.1645,413.4428,,,
2.03,-247.3197,413.569,,,
2.04,-247.4769,413.6926,,,
2.05,-247.6347,413.8154,,,
2.06,-247.795,413.935,,,
2.07,-247.955,414.0551,,,
2.08,-248.11700000000002,414.1723,,,
2.09,-248.291,414.2709,,,
2.1,-248.4651,414.3694,,,
2.11,-248.6433,414.4602,,,
2.12,-248.8037,414.5797,,,
2.13,-248.9728,414.6865,,,
2.14,-249.1465,414.7856,,,
2.15,-249.3314,414.8618,,,
2.16,-249.5156,414.9397,,,
2.17,-249.7006,415.0157,,,
2.18,-249.8878,415.0862,,,
2.19,-250.0674,415.1742,,,
2.2,-250.2541,415.2458,,,
2.21,-250.4388,415.3225,,,
2.22,-250.6251,415.3953,,,
2.23,-250.8115,415.4678,,,
2.24,-250.9963,415.5444,,,
2.25,-251.1859,415.608,,,
2.26,-251.3695,415.6873,,,
2.27,-251.5513,415.7707,,,
2.28,-251.7359,415.8475,,,
2.29,-251.9157,415.9351,,,
2.3,-252.0967,416.0203,,,
2.31,-252.2758,416.1092,,,
2.32,-252.4562,416.1956,,,
2.33,-252.643,416.2671,,,
2.34,-252.8253,416.3493,,,
2.35,-253.0046,416.4379,,,
2.36,-253.1794,416.5352,,,
2.37,-253.3521,416.63599999999997,,,
2.38,-253.5201,416.7445,,,
2.39,-253.6926,416.8458,,,
2.4,-253.8624,416.9515,,,
2.41,-254.0312,417.0587,,,
2.42,-254.1974,417.1699,,,
2.43,-254.3734,417.265,,,
2.44,-254.5467,417.3647,,,
2.45,-254.726,417.4533,,,
2.46,-254.8993,417.5533,,,
2.47,-255.0786,417.6419,,,
2.48,-255.2431,417.7555,,,
2.49,-255.4,417.8796,,,
2.5,-255.5422,418.0202,,,
2.51,-255.6943,418.1501,,,
2.52,-255.8444,418.2823,,,
2.53,-256.002,418.4054,,,
2.54,-256.1659,418.52,,,
2.55,-256.3346,418.6275,,,
2.56,-256.492,418.7509,,,
2.57,-256.6534,418.8689,,,
2.58,-256.8093,418.9943,,,
2.59,-256.9699,419.1134,,,
2.6,-257.1207,419.2448,,,
2.61,-257.2802,419.3654,,,
2.62,-257.4485,419.4735,,,
2.63,-257.6254,419.5668,,,
2.64,-257.8037,419.6574,,,
2.65,-257.9921,419.7246,,,
2.66,-258.1825,419.7858,,,
2.67,-258.3728,419.8473,,,
2.68,-258.5619,419.9123,,,
2.69,-258.7509,419.9777,,,
2.7,-258.9401,420.0428,,,
2.71,-259.1258,420.1169,,,
2.72,-259.3118,420.1906,,,
2.73,-259.5015,420.2539,,,
2.74,-259.688,420.32599999999996,,,
2.75,-259.8772,420.39099999999996,,,
2.76,-260.0685,420.4491,,,
2.77,-260.2573,420.5153,,,
2.78,-260.4493,420.5712,,,
2.79,-260.642,420.6247,,,
2.8,-260.8308,420.6906,,,
2.81,-261.0183,420.7602,,,
2.82,-261.1962,420.8516,,,
2.83,-261.3775,420.9361,,,
2.84,-261.5653,421.005,,,
2.85,-261.7442,421.0943,,,
2.86,-261.926,421.1778,,,
2.87,-262.0999,421.2764,,,
2.88,-262.2596,421.3969,,,
2.89,-262.4183,421.5186,,,
2.9,-262.5642,421.6554,,,
2.91,-262.6847,421.815,,,
2.92,-262.7974,421.9803,,,
2.93,-262.9163,422.1411,,,
2.94,-263.0326,422.3038,,,
2.95,-263.1428,422.4707,,,
2.96,-263.2447,422.6428,,,
2.97,-263.3486,422.8137,,,
2.98,-263.4317,422.9956,,,
2.99,-263.5039,423.1821,,,
3.0,-263.5039,423.1821,True,False,False
3.01,-263.7033,423.1974,,,
3.02,-263.8986,423.2404,,,
3.03,-264.0964,423.2699,,,
3.04,-264.2924,423.3101,,,
3.05,-264.4869,423.3565,,,
3.06,-264.6806,423.4062,,,
3.07,-264.8735,423.4589,,,
3.08,-265.0675,423.5079,,,
3.09,-265.2645,423.542,,,
3.1,-265.4631,423.566,,,
3.11,-265.6606,423.5971,,,
