time,x,y,tumble,label_true,label_pred
0.0,401.4849,230.1788,True,False,False
0.01,401.5109,230.3771,,,
0.02,401.5314,230.5761,,,
0.03,401.5774,230.7707,,,
0.04,401.6202,230.9661,,,
0.05,401.6689,231.16,,,
0.06,401.7109,231.3556,,,
0.07,401.7696,231.5468,,,
0.08,401.8286,231.7379,,,
0.09,401.8849,231.9298,,,
0.1,401.9455,232.1204,,,
0.11,402.0037,232.3117,,,
0.12,402.0582,232.5041,,,
0.13,402.1126,232.6966,,,
0.14,402.1639,232.8899,,,
0.15,402.2216,233.0814,,,
0.16,402.2531,233.2789,,,
0.17,402.2874,233.4759,,,
0.18,402.3054,233.6751,,,
0.19,402.3019,233.8751,,,
0.2,402.3235,234.0739,,,
0.21,402.3451,234.2728,,,
0.22,402.3796,234.4698,,,
0.23,402.3969,234.669,,,
0.24,402.4162,234.8681,,,
0.25,402.4379,235.0669,,,
0.26,402.458,235.2659,,,
0.27,402.4855,235.46400000000003,,,
0.28,402.5219,235.6607,,,
0.29,402.5676,235.8554,,,
0.3,402.6254,236.0468,,,
0.31,402.6635,236.2432,,,
0.32,402.6902,236.4414,,,
0.33,402.7146,236.6399,,,
0.34,402.7155,236.8399,,,
0.35,402.7113,237.0398,,,
0.36,402.7174,237.2397,,,
0.37,402.7269,237.4395,,,
0.38,402.7185,237.6393,,,
0.39,402.7086,237.8391,,,
0.4,402.7033,238.03900000000002,,,
0.41,402.70099999999996,238.239,,,
0.42,402.6986,238.43900000000002,,,
0.43,402.6936,238.6389,,,
0.44,402.7216,238.83700000000002,,,
0.45,402.7496,239.035,,,
0.46,402.7924,239.2304,,,
0.47,402.8303,239.4267,,,
0.48,402.85699999999997,239.625,,,
0.49,402.8806,239.8236,,,
0.5,402.9209,240.0194,,,
0.51,402.9645,240.2147,,,
0.52,403.0145,240.4083,,,
0.53,403.0788,240.5977,,,
0.54,403.1425,240.7873,,,
0.55,403.216,240.9732,,,
0.56,403.2921,241.1582,,,
0.57,403.37,241.3424,,,
0.58,403.4455,241.5276,,,
0.59,403.5219,241.7125,,,
0.6,403.60400000000004,241.8948,,,
0.61,403.6906,242.0751,,,
0.62,403.7688,242.2592,,,
0.63,403.8492,242.4423,,,
0.64,403.9163,242.6308,,,
0.65,404.0031,242.8109,,,
0.66,404.0933,242.9894,,,
0.67,404.1822,243.1686,,,
0.68,404.3051,243.3264,,,
0.69,404.4245,243.4868,,,
0.7,404.5565,243.6371,,,
0.71,404.6867,243.7889,,,
0.72,404.8137,243.9433,,,
0.73,404.9407,244.0979,,,
0.74,405.0661,244.2537,,,
0.75,405.1863,244.4136,,,
0.76,405.3085,244.5719,,,
0.77,405.4251,244.7344,,,
0.78,405.5419,244.8967,,,
0.79,405.6596,245.0584,,,
0.8,405.7713,245.2243,,,
0.81,405.85900000000004,245.40400000000002,,,
0.82,405.9545,245.5797,,,
0.83,406.0615,245.7488,,,
0.84,406.1714,245.9158,,,
0.85,406.2952,246.0729,,,
0.86,406.4083,246.2378,,,
0.87,406.5202,246.4036,,,
0.88,406.6302,246.5707,,,
0.89,406.7347,246.7412,,,
0.9,406.8293,246.9174,,,
0.91,406.9217,247.0948,,,
0.92,406.9947,247.28099999999998,,,
0.93,407.0589,247.4704,,,
0.94,407.1118,247.6633,,,
0.95,407.1547,247.8586,,,
0.96,407.2181,248.0483,,,
0.97,407.2753,248.24,,,
0.98,407.3446,248.4275,,,
0.99,407.4204,248.6127,,,
1.0,407.4204,248.6127,True,False,False
1.01,407.4254,248.8126,,,
1.02,407.4286,249.0126,,,
1.03,407.4546,249.2109,,,
1.04,407.4632,249.4107,,,
1.05,407.4927,249.6085,,,
1.06,407.51800000000003,249.8069,,,
1.07,407.5451,250.0051,,,
1.08,407.5689,250.2036,,,
1.09,407.5905,250.4025,,,
1.1,407.6113,250.6014,,,
1.11,407.62199999999996,250.8011,,,
1.12,407.6355,251.0006,,,
1.13,407.6273,251.2005,,,
1.14,407.6171,251.4002,,,
1.15,407.5965,251.5991,,,
1.16,407.5819,251.7986,,,
1.17,407.5701,251.9983,,,
1.18,407.5482,252.1971,,,
1.19,407.5427,252.39700000000002,,,
1.2,407.5443,252.597,,,
1.21,407.5543,252.7967,,,
1.22,407.566,252.9964,,,
