time,x,y,tumble,label_true,label_pred
0.0,408.0516,190.3788,True,False,False
0.01,408.1596,190.5472,,,
0.02,408.2681,190.7152,,,
0.03,408.3848,190.8776,,,
0.04,408.5048,191.0376,,,
0.05,408.6212,191.2002,,,
0.06,408.7443,191.3579,,,
0.07,408.8738,191.5102,,,
0.08,409.0213,191.6454,,,
0.09,409.1745,191.774,,,
0.1,409.3256,191.905,,,
0.11,409.4681,192.0452,,,
0.12,409.5984,192.197,,,
0.13,409.7313,192.3465,,,
0.14,409.8779,192.4825,,,
0.15,410.03,192.6124,,,
0.16,410.1704,192.7548,,,
0.17,410.3221,192.8852,,,
0.18,410.4763,193.0125,,,
0.19,410.6278,193.1431,,,
0.2,410.7679,193.2858,,,
0.21,410.9177,193.4183,,,
0.22,411.065,193.5536,,,
0.23,411.2023,193.699,,,
0.24,411.3462,193.8379,,,
0.25,411.4879,193.979,,,
0.26,411.6246,194.1251,,,
0.27,411.7462,194.2839,,,
0.28,411.8621,194.4468,,,
0.29,411.9615,194.6204,,,
0.3,412.0795,194.7819,,,
0.31,412.2088,194.9345,,,
0.32,412.3354,195.0893,,,
0.33,412.4592,195.2463,,,
0.34,412.5874,195.3999,,,
0.35,412.6988,195.56599999999997,,,
0.36,412.8088,195.733,,,
0.37,412.9105,195.9052,,,
0.38,413.0303,196.0654,,,
0.39,413.1552,196.2215,,,
0.4,413.2847,196.37400000000002,,,
0.41,413.398,196.5388,,,
0.42,413.5192,196.6979,,,
0.43,413.6416,196.8561,,,
0.44,413.7662,197.0125,,,
0.45,413.8899,197.1697,,,
0.46,414.0177,197.3235,,,
0.47,414.1401,197.4817,,,
0.48,414.269,197.6346,,,
0.49,414.3852,197.7974,,,
0.5,414.5005,197.9608,,,
0.51,414.5939,198.1376,,,
0.52,414.6982,198.3083,,,
0.53,414.8071,198.476,,,
0.54,414.908,198.6487,,,
0.55,415.0162,198.8169,,,
0.56,415.1233,198.9858,,,
0.57,415.2187,199.1616,,,
0.58,415.3232,199.3321,,,
0.59,415.4137,199.5105,,,
0.6,415.499,199.6914,,,
0.61,415.5842,199.8724,,,
0.62,415.6797,200.0481,,,
0.63,415.7788,200.2218,,,
0.64,415.8854,200.391,,,
0.65,416.0083,200.5488,,,
0.66,416.1367,200.7022,,,
0.67,416.2739,200.8477,,,
0.68,416.4071,200.9969,,,
0.69,416.5573,201.1289,,,
0.7,416.6972,201.2718,,,
0.71,416.8499,201.40099999999998,,,
0.72,416.9912,201.5425,,,
0.73,417.1227,201.6932,,,
0.74,417.2713,201.8271,,,
0.75,417.4088,201.9723,,,
0.76,417.5467,202.1171,,,
0.77,417.6831,202.2635,,,
0.78,417.8206,202.4087,,,
0.79,417.9509,202.5604,,,
0.8,418.0733,202.7186,,,
0.81,418.2034,202.8705,,,
0.82,418.3372,203.0191,,,
0.83,418.4806,203.1586,,,
0.84,418.6382,203.2817,,,
0.85,418.7989,203.4007,,,
0.86,418.9663,203.5102,,,
0.87,419.1243,203.6328,,,
0.88,419.2828,203.7548,,,
0.89,419.4415,203.8765,,,
0.9,419.5993,203.9994,,,
0.91,419.7571,204.1222,,,
0.92,419.9166,204.2429,,,
0.93,420.0617,204.3805,,,
0.94,420.1967,204.5281,,,
0.95,420.3296,204.6775,,,
0.96,420.458,204.8309,,,
0.97,420.5976,204.9742,,,
0.98,420.7484,205.1055,,,
0.99,420.8862,205.2505,,,
1.0,420.8862,205.2505,True,False,False
1.01,421.0512,205.1375,,,
1.02,421.213,205.0198,,,
1.03,421.3776,204.9063,,,
1.04,421.5384,204.7874,,,
1.05,421.6932,204.6607,,,
1.06,421.8524,204.5396,,,
1.07,422.0111,204.4179,,,
1.08,422.1663,204.2918,,,
1.09,422.3205,204.1645,,,
1.1,422.4797,204.0434,,,
1.11,422.6317,203.9134,,,
1.12,422.7978,203.80200000000002,,,
1.13,422.9773,203.7137,,,
1.14,423.1526,203.6174,,,
1.15,423.3278,203.521,,,
1.16,423.5055,203.4292,,,
1.17,423.6803,203.3321,,,
1.18,423.8604,203.245,,,
1.19,424.0425,203.1624,,,
1.2,424.2288,203.0897,,,
1.21,424.4145,203.0153,,,
1.22,424.6015,202.9444,,,
1.23,424.7912,202.8812,,,
1.24,424.9778,202.8091,,,
1.25,425.1634,202.7347,,,
1.26,425.3427,202.6461,,,
1.27,425.5203,202.554,,,
1.28,425.6938,202.4545,,,
1.29,425.8597,202.3428,,,
1.3,426.0337,202.2444,,,
1.31,426.1947,202.1256,,,
1.32,426.3471,201.9961,,,
1.33,426.5133,201.8848,,,
1.34,426.6804,201.775,,,
1.35,426.8413,201.6561,,,
1.36,426.9889,201.5212,,,
1.37,427.1394,201.3895,,,
1.38,427.289,201.2568,,,
1.39,427.4477,201.135,,,
1.4,427.6087,201.0164,,,
1.41,427.7673,200.8946,,,
1.42,427.9407,200.7948,,,
1.43,428.1255,200.7185,,,
1.44,428.3024,200.6252,,,
1.45,428.4884,200.5514,,,
1.46,428.6797,200.4932,,,
1.47,428.8756,200.4531,,,
1.48,429.0726,200.4184,,,
1.49,429.2669,200.37099999999998,,,
1.5,429.4637,200.3351,,,
1.51,429.6631,200.3205,,,
1.52,429.8631,200.3235,,,
1.53,430.06300000000005,200.3289,,,
1.54,430.2621,200.3486,,,
1.55,430.461,200.3694,,,
1.56,430.6603,200.3854,,,
1.57,430.8599,200.3977,,,
1.58,431.0599,200.3973,,,
1.59,431.2596,200.4098,,,
1.6,431.459,200.3953,,,
1.61,431.6584,200.37900000000002,,,
1.62,431.8548,200.3412,,,
1.63,432.0521,200.3087,,,
1.64,432.2442,200.2531,,,
1.65,432.4322,200.1847,,,
1.66,432.6138,200.1011,,,
1.67,432.7997,200.0272,,,
1.68,432.9902,199.9663,,,
1.69,433.17800000000005,199.8976,,,
1.7,433.3597,199.8139,,,
1.71,433.5401,199.7277,,,
1.72,433.7136,199.6282,,,
1.73,433.8893,199.5326,,,
1.74,434.074,199.4558,,,
1.75,434.2591,199.3801,,,
1.76,434.4427,199.3007,,,
1.77,434.6223,199.2129,,,
1.78,434.8005,199.1221,,,
1.79,434.9651,199.0084,,,
1.8,435.1202,198.8821,,,
1.81,435.2816,198.7641,,,
1.82,435.4399,198.6418,,,
1.83,435.5865,198.5058,,,
1.84,435.7349,198.3716,,,
1.85,435.8905,198.24599999999998,,,
1.86,436.0597,198.1394,,,
1.87,436.2354,198.0438,,,
1.88,436.4021,197.9333,,,
1.89,436.5644,197.8165,,,
1.9,436.7149,197.6847,,,
1.91,436.8705,197.5591,,,
1.92,437.0291,197.4372,,,
1.93,437.184,197.3107,,,
1.94,437.3419,197.1879,,,
1.95,437.4968,197.0615,,,
1.96,437.649,196.9317,,,
1.97,437.79400000000004,196.794,,,
1.98,437.9533,196.673,,,
1.99,438.1117,196.5509,,,
2.0,438.1117,196.5509,True,False,False
2.01,438.2877,196.6459,,,
2.02,438.4649,196.7387,,,
2.03,438.6456,196.8244,,,
