time,x,y,tumble,label_true,label_pred
0.0,-438.8641,184.3762,True,False,False
0.01,-438.6693,184.4212,,,
0.02,-438.475,184.4688,,,
0.03,-438.2794,184.5107,,,
0.04,-438.0823,184.5444,,,
0.05,-437.8879,184.5914,,,
0.06,-437.6945,184.6423,,,
0.07,-437.5015,184.6948,,,
0.08,-437.3071,184.7416,,,
0.09,-437.1172,184.8045,,,
0.1,-436.9267,184.8654,,,
0.11,-436.7338,184.9182,,,
0.12,-436.5391,184.9639,,,
0.13,-436.3506,185.0308,,,
0.14,-436.1596,185.0902,,,
0.15,-435.9665,185.1421,,,
0.16,-435.7745,185.1983,,,
0.17,-435.5892,185.2736,,,
0.18,-435.3979,185.3318,,,
0.19,-435.2049,185.3843,,,
0.2,-435.0089,185.4241,,,
0.21,-434.8135,185.4669,,,
0.22,-434.6165,185.5009,,,
0.23,-434.4243,185.5562,,,
0.24,-434.2329,185.6144,,,
0.25,-434.0407,185.6698,,,
0.26,-433.8521,185.7364,,,
0.27,-433.6664,185.8105,,,
0.28,-433.4819,185.8878,,,
0.29,-433.2973,185.9647,,,
0.3,-433.1132,186.0427,,,
0.31,-432.9312,186.1257,,,
0.32,-432.7428,186.19299999999998,,,
0.33,-432.5581,186.2697,,,
0.34,-432.3683,186.3328,,,
0.35,-432.1843,186.4111,,,
0.36,-432.0006,186.4902,,,
0.37,-431.8258,186.5874,,,
0.38,-431.6543,186.6903,,,
0.39,-431.4808,186.7898,,,
0.4,-431.3174,186.9051,,,
0.41,-431.1481,187.0115,,,
0.42,-430.9867,187.1296,,,
0.43,-430.8292,187.2529,,,
0.44,-430.6832,187.3896,,,
0.45,-430.54400000000004,187.5333,,,
0.46,-430.408,187.6799,,,
0.47,-430.2705,187.8251,,,
0.48,-430.1312,187.9686,,,
0.49,-429.983,188.10299999999998,,,
0.5,-429.8325,188.2346,,,
0.51,-429.6813,188.3656,,,
0.52,-429.5205,188.4845,,,
0.53,-429.3585,188.6018,,,
0.54,-429.2089,188.7345,,,
0.55,-429.0704,188.8788,,,
0.56,-428.9332,189.0243,,,
0.57,-428.7898,189.1637,,,
0.58,-428.651,189.3077,,,
0.59,-428.506,189.4455,,,
