time,x,y,tumble,label_true,label_pred
0.0,468.2811,-74.128,True,False,False
0.01,468.4057,-74.2845,,,
0.02,468.5191,-74.4493,,,
0.03,468.6223,-74.6206,,,
0.04,468.7249,-74.7923,,,
0.05,468.8413,-74.9549,,,
0.06,468.9532,-75.1206,,,
0.07,469.0674,-75.2848,,,
0.08,469.1843,-75.4471,,,
0.09,469.3158,-75.5978,,,
0.1,469.4505,-75.7457,,,
0.11,469.5746,-75.9025,,,
0.12,469.6907,-76.0653,,,
0.13,469.8025,-76.2312,,,
0.14,469.9239,-76.3901,,,
0.15,470.0436,-76.5503,,,
0.16,470.1521,-76.7183,,,
0.17,470.2712,-76.87899999999999,,,
0.18,470.4052,-77.0275,,,
0.19,470.5498,-77.1657,,,
0.2,470.7019,-77.2956,,,
0.21,470.8574,-77.4214,,,
0.22,471.0019,-77.5595,,,
0.23,471.1433,-77.70100000000001,,,
0.24,471.2758,-77.8509,,,
0.25,471.4132,-77.9962,,,
0.26,471.5512,-78.141,,,
0.27,471.6885,-78.2863,,,
0.28,471.8147,-78.4415,,,
0.29,471.9451,-78.5932,,,
0.3,472.09,-78.73100000000001,,,
0.31,472.2467,-78.8553,,,
0.32,472.3973,-78.9869,,,
0.33,472.5415,-79.1255,,,
0.34,472.6874,-79.2623,,,
0.35,472.8478,-79.3817,,,
0.36,473.0182,-79.4865,,,
0.37,473.1856,-79.5959,,,
0.38,473.3374,-79.7261,,,
0.39,473.4843,-79.8619,,,
0.4,473.6372,-79.9908,,,
0.41,473.7912,-80.1184,,,
0.42,473.9498,-80.2403,,,
0.43,474.116,-80.3514,,,
0.44,474.2827,-80.462,,,
0.45,474.4408,-80.5845,,,
0.46,474.5978,-80.7084,,,
0.47,474.7716,-80.8073,,,
0.48,474.9419,-80.9123,,,
0.49,475.1175,-81.0078,,,
0.5,475.2925,-81.1047,,,
0.51,475.4678,-81.2011,,,
0.52,475.6425,-81.2983,,,
0.53,475.8235,-81.3836,,,
0.54,476.0079,-81.4608,,,
0.55,476.1901,-81.5434,,,
0.56,476.361,-81.6473,,,
0.57,476.5358,-81.7445,,,
0.58,476.7009,-81.8574,,,
0.59,476.8587,-81.9802,,,
0.6,477.0098,-82.1113,,,
0.61,477.1552,-82.2486,,,
0.62,477.3153,-82.3684,,,
0.63,477.4659,-82.5,,,
0.64,477.5917,-82.6555,,,
0.65,477.722,-82.8072,,,
0.66,477.8517,-82.9595,,,
0.67,477.9813,-83.1118,,,
0.68,478.1059,-83.2683,,,
0.69,478.2286,-83.4262,,,
0.7,478.36199999999997,-83.5752,,,
0.71,478.4927,-83.7266,,,
0.72,478.6107,-83.8881,,,
0.73,478.7284,-84.0498,,,
0.74,478.8433,-84.2135,,,
0.75,478.9538,-84.3802,,,
0.76,479.0774,-84.5375,,,
0.77,479.1954,-84.6989,,,
0.78,479.3152,-84.8591,,,
0.79,479.417,-85.0312,,,
0.8,479.50300000000004,-85.2118,,,
0.81,479.5726,-85.3993,,,
0.82,479.6449,-85.5858,,,
0.83,479.7272,-85.7681,,,
0.84,479.8289,-85.9403,,,
0.85,479.9435,-86.1041,,,
0.86,480.059,-86.2674,,,
