time,x,y,tumble,label_true,label_pred
0.0,459.2937,85.8537,True,False,False
0.01,459.4712,85.7616,,,
0.02,459.6585,85.6915,,,
0.03,459.8476,85.6264,,,
0.04,460.0333,85.5521,,,
0.05,460.2084,85.4555,,,
0.06,460.3932,85.3789,,,
0.07,460.5825,85.3144,,,
0.08,460.7703,85.2456,,,
0.09,460.9614,85.1867,,,
0.1,461.1518,85.1255,,,
0.11,461.3403,85.0587,,,
0.12,461.5346,85.0112,,,
0.13,461.7318,84.978,,,
0.14,461.9285,84.9418,,,
0.15,462.1216,84.8896,,,
0.16,462.3114,84.8266,,,
0.17,462.5049,84.7759,,,
0.18,462.69599999999997,84.71700000000001,,,
0.19,462.8856,84.6534,,,
0.2,463.0732,84.5839,,,
0.21,463.2614,84.5164,,,
0.22,463.4455,84.43799999999999,,,
0.23,463.6225,84.3451,,,
0.24,463.7971,84.2475,,,
0.25,463.9697,84.1465,,,
0.26,464.1526,84.0656,,,
0.27,464.3276,83.9687,,,
0.28,464.5013,83.8695,,,
0.29,464.6749,83.7702,,,
0.3,464.8425,83.6611,,,
0.31,465.0098,83.5515,,,
0.32,465.1586,83.4178,,,
0.33,465.3022,83.2787,,,
0.34,465.4538,83.1482,,,
0.35,465.5959,83.0075,,,
0.36,465.7441,82.8731,,,
0.37,465.9093,82.7604,,,
0.38,466.07300000000004,82.6456,,,
0.39,466.2396,82.5349,,,
0.4,466.4028,82.4193,,,
0.41,466.5665,82.3044,,,
0.42,466.7162,82.1717,,,
0.43,466.8789,82.0554,,,
0.44,467.0432,81.9414,,,
0.45,467.2114,81.8332,,,
0.46,467.3779,81.7224,,,
0.47,467.5462,81.6144,,,
0.48,467.7233,81.5214,,,
0.49,467.9005,81.4288,,,
0.5,468.0788,81.3381,,,
0.51,468.2517,81.2376,,,
0.52,468.4173,81.1254,,,
0.53,468.5797,81.0087,,,
0.54,468.7472,80.8993,,,
0.55,468.9073,80.7795,,,
0.56,469.0746,80.67,,,
0.57,469.2385,80.5553,,,
0.58,469.4016,80.4395,,,
0.59,469.5728,80.3361,,,
0.6,469.7496,80.2427,,,
0.61,469.9266,80.1496,,,
0.62,470.1081,80.0656,,,
0.63,470.2934,79.9904,,,
0.64,470.4721,79.9005,,,
0.65,470.658,79.8268,,,
0.66,470.8359,79.7354,,,
0.67,471.00199999999995,79.6239,,,
0.68,471.1588,79.4999,,,
0.69,471.3055,79.3639,,,
0.7,471.4501,79.2257,,,
0.71,471.5996,79.0929,,,
0.72,471.7482,78.959,,,
0.73,471.9028,78.8321,,,
0.74,472.0754,78.73100000000001,,,
0.75,472.2472,78.6287,,,
0.76,472.4163,78.5219,,,
0.77,472.5873,78.4182,,,
0.78,472.7614,78.3198,,,
0.79,472.934,78.2186,,,
0.8,473.1143,78.1321,,,
0.81,473.2909,78.0382,,,
