time,x,y,tumble,label_true,label_pred
0.0,151.7387,423.8629,True,False,False
0.01,151.8858,423.9984,,,
0.02,152.0402,424.1255,,,
0.03,152.1912,424.2566,,,
0.04,152.3386,424.3918,,,
0.05,152.4854,424.5277,,,
0.06,152.6428,424.651,,,
0.07,152.7977,424.7776,,,
0.08,152.9578,424.8974,,,
0.09,153.128,425.0024,,,
0.1,153.2974,425.1087,,,
0.11,153.4606,425.2244,,,
0.12,153.6231,425.341,,,
0.13,153.7846,425.459,,,
0.14,153.9309,425.5953,,,
0.15,154.0686,425.7404,,,
0.16,154.2255,425.8643,,,
0.17,154.3876,425.9816,,,
0.18,154.5391,426.1121,,,
0.19,154.6898,426.2436,,,
0.2,154.8288,426.3874,,,
0.21,154.9767,426.522,,,
0.22,155.1147,426.6668,,,
0.23,155.2574,426.8069,,,
0.24,155.4004,426.9467,,,
0.25,155.543,427.0869,,,
0.26,155.6786,427.23400000000004,,,
0.27,155.8218,427.3736,,,
0.28,155.9695,427.5084,,,
0.29,156.1195,427.6407,,,
0.3,156.2605,427.7826,,,
0.31,156.3927,427.9327,,,
0.32,156.5178,428.0887,,,
0.33,156.6659,428.2231,,,
0.34,156.8156,428.3557,,,
0.35,156.9626,428.4913,,,
0.36,157.1057,428.6311,,,
0.37,157.2641,428.7531,,,
0.38,157.4225,428.8753,,,
0.39,157.5799,428.9986,,,
0.4,157.7353,429.1246,,,
0.41,157.8889,429.2526,,,
0.42,158.0277,429.3966,,,
0.43,158.1671,429.54,,,
0.44,158.3171,429.6723,,,
0.45,158.4678,429.8038,,,
0.46,158.6044,429.9499,,,
0.47,158.7322,430.1038,,,
0.48,158.851,430.2647,,,
0.49,158.9703,430.4251,,,
0.5,159.083,430.5904,,,
0.51,159.2142,430.7413,,,
0.52,159.3418,430.8953,,,
0.53,159.4479,431.0649,,,
0.54,159.5601,431.2304,,,
0.55,159.6656,431.4003,,,
0.56,159.7722,431.5696,,,
