time,x,y,tumble,label_true,label_pred
0.0,50.1325,471.9342,True,False,False
0.01,50.2013,472.12199999999996,,,
0.02,50.2754,472.3077,,,
0.03,50.3556,472.4909,,,
0.04,50.4469,472.6689,,,
0.05,50.5542,472.8377,,,
0.06,50.6686,473.0017,,,
0.07,50.7965,473.1555,,,
0.08,50.9402,473.2946,,,
0.09,51.091,473.426,,,
0.1,51.2306,473.5692,,,
0.11,51.3702,473.7124,,,
0.12,51.5155,473.8499,,,
0.13,51.6542,473.994,,,
0.14,51.7919,474.139,,,
0.15,51.9414,474.2719,,,
0.16,52.088,474.4079,,,
0.17,52.2353,474.5431,,,
0.18,52.3903,474.6695,,,
0.19,52.5468,474.7941,,,
0.2,52.7015,474.9209,,,
0.21,52.8583,475.0451,,,
0.22,53.0161,475.1679,,,
0.23,53.1761,475.2879,,,
0.24,53.3323,475.4129,,,
0.25,53.4886,475.5376,,,
0.26,53.6441,475.6633,,,
0.27,53.8071,475.7792,,,
0.28,53.9761,475.8862,,,
0.29,54.1465,475.991,,,
0.3,54.3077,476.1094,,,
0.31,54.4691,476.2275,,,
0.32,54.6355,476.3384,,,
0.33,54.8062,476.4425,,,
0.34,54.9746,476.5505,,,
0.35,55.1548,476.6373,,,
0.36,55.3355,476.723,,,
0.37,55.5167,476.8076,,,
0.38,55.6984,476.8912,,,
0.39,55.8798,476.9755,,,
0.4,56.0653,477.0502,,,
0.41,56.2512,477.1239,,,
0.42,56.4365,477.1993,,,
0.43,56.6212,477.2759,,,
0.44,56.8108,477.3396,,,
0.45,57.001999999999995,477.3984,,,
0.46,57.1907,477.4644,,,
0.47,57.3825,477.5213,,,
0.48,57.5696,477.592,,,
0.49,57.7596,477.6543,,,
0.5,57.9477,477.7222,,,
0.51,58.1333,477.7969,,,
0.52,58.3131,477.8845,,,
0.53,58.4961,477.9652,,,
0.54,58.6808,478.0418,,,
0.55,58.8687,478.1104,,,
0.56,59.0539,478.1858,,,
0.57,59.2243,478.2905,,,
0.58,59.3957,478.3937,,,
0.59,59.5665,478.4976,,,
0.6,59.7246,478.6202,,,
0.61,59.8853,478.7392,,,
0.62,60.0527,478.8487,,,
0.63,60.2261,478.9483,,,
0.64,60.3993,479.0482,,,
0.65,60.5767,479.1407,,,
0.66,60.7546,479.23199999999997,,,
0.67,60.9235,479.3391,,,
0.68,61.0958,479.4407,,,
0.69,61.2729,479.5337,,,
0.7,61.4472,479.6318,,,
0.71,61.6261,479.7212,,,
0.72,61.8027,479.8149,,,
0.73,61.9779,479.9114,,,
0.74,62.1561,480.0023,,,
0.75,62.3241,480.1107,,,
0.76,62.4982,480.2092,,,
0.77,62.6616,480.3246,,,
0.78,62.8326,480.4282,,,
0.79,62.9935,480.54699999999997,,,
0.8,63.1545,480.6657,,,
0.81,63.3211,480.7763,,,
0.82,63.4933,480.8781,,,
0.83,63.6636,480.9829,,,
0.84,63.8342,481.0873,,,
0.85,64.0055,481.1906,,,
0.86,64.1731,481.2997,,,
0.87,64.3462,481.3998,,,
0.88,64.5243,481.4908,,,
0.89,64.7141,481.5539,,,
0.9,64.896,481.6371,,,
0.91,65.0843,481.7046,,,
0.92,65.2694,481.7802,,,
0.93,65.452,481.8619,,,
0.94,65.6357,481.9411,,,
0.95,65.822,482.0138,,,
0.96,66.0116,482.0774,,,
0.97,66.1985,482.1486,,,
0.98,66.3887,482.2104,,,
0.99,66.5839,482.2538,,,
1.0,66.5839,482.2538,True,False,False
1.01,66.5245,482.4448,,,
1.02,66.4532,482.6316,,,
1.03,66.3757,482.816,,,
1.04,66.3084,483.0043,,,
1.05,66.2491,483.1953,,,
1.06,66.2152,483.3925,,,
1.07,66.1712,483.5876,,,
1.08,66.1233,483.7817,,,
1.09,66.0847,483.978,,,
1.1,66.0499,484.1749,,,
1.11,66.0163,484.3721,,,
1.12,65.9874,484.57,,,
1.13,65.9687,484.7691,,,
1.14,65.9358,484.9664,,,
1.15,65.903,485.1637,,,
1.16,65.8723,485.3613,,,
1.17,65.8425,485.5591,,,
1.18,65.8082,485.7561,,,
1.19,65.779,485.954,,,
1.2,65.7492,486.1517,,,
1.21,65.7309,486.3509,,,
1.22,65.7004,486.5485,,,
1.23,65.6816,486.7477,,,
