time,x,y,tumble,label_true,label_pred
0.0,220.4574,-417.1683,True,False,False
0.01,220.6089,-417.0377,,,
0.02,220.7674,-416.9157,,,
0.03,220.9213,-416.7881,,,
0.04,221.0849,-416.6729,,,
0.05,221.2481,-416.5574,,,
0.06,221.4176,-416.4512,,,
0.07,221.5813,-416.3363,,,
0.08,221.7403,-416.2149,,,
0.09,221.8946,-416.0878,,,
0.1,222.0532,-415.9659,,,
0.11,222.1946,-415.8244,,,
0.12,222.3243,-415.6722,,,
0.13,222.4547,-415.5206,,,
0.14,222.6013,-415.3845,,,
0.15,222.7451,-415.2455,,,
0.16,222.8922,-415.11,,,
0.17,223.0375,-414.9725,,,
0.18,223.1958,-414.8503,,,
0.19,223.3533,-414.7271,,,
0.2,223.5165,-414.6114,,,
0.21,223.6858,-414.5049,,,
0.22,223.8622,-414.4107,,,
0.23,224.0395,-414.3183,,,
0.24,224.2245,-414.2421,,,
0.25,224.4135,-414.1766,,,
0.26,224.602,-414.11,,,
0.27,224.7893,-414.0397,,,
0.28,224.9781,-413.9739,,,
0.29,225.1685,-413.9125,,,
0.3,225.361,-413.8583,,,
0.31,225.5535,-413.80400000000003,,,
0.32,225.7404,-413.7328,,,
0.33,225.9227,-413.6507,,,
0.34,226.0978,-413.5539,,,
0.35,226.2751,-413.4614,,,
0.36,226.4537,-413.3715,,,
0.37,226.6349,-413.2868,,,
0.38,226.8217,-413.2152,,,
0.39,227.011,-413.1509,,,
0.4,227.1987,-413.0816,,,
0.41,227.3823,-413.0024,,,
0.42,227.5571,-412.9052,,,
0.43,227.7303,-412.8051,,,
0.44,227.8993,-412.6982,,,
0.45,228.0549,-412.5726,,,
0.46,228.2135,-412.4508,,,
0.47,228.3759,-412.3341,,,
0.48,228.5282,-412.2044,,,
0.49,228.6898,-412.0865,,,
0.5,228.8589,-411.9798,,,
0.51,229.0252,-411.8687,,,
0.52,229.1942,-411.7616,,,
0.53,229.365,-411.6577,,,
0.54,229.5364,-411.5545,,,
0.55,229.7048,-411.4467,,,
0.56,229.8647,-411.3266,,,
0.57,230.02900000000002,-411.2125,,,
0.58,230.1888,-411.0923,,,
0.59,230.3473,-410.9703,,,
0.6,230.4982,-410.839,,,
0.61,230.6413,-410.6993,,,
0.62,230.7766,-410.55199999999996,,,
0.63,230.9129,-410.4056,,,
0.64,231.0547,-410.2646,,,
0.65,231.2139,-410.1435,,,
0.66,231.3722,-410.0213,,,
0.67,231.5205,-409.8871,,,
0.68,231.6633,-409.7471,,,
0.69,231.8045,-409.6054,,,
0.7,231.9389,-409.4573,,,
0.71,232.0675,-409.3041,,,
0.72,232.1876,-409.1442,,,
0.73,232.3065,-408.9834,,,
0.74,232.4267,-408.8235,,,
0.75,232.5261,-408.65,,,
0.76,232.614,-408.4704,,,
0.77,232.68599999999998,-408.2838,,,
0.78,232.7675,-408.1011,,,
0.79,232.8562,-407.9219,,,
0.8,232.9461,-407.7432,,,
0.81,233.0605,-407.5792,,,
0.82,233.18599999999998,-407.4234,,,
0.83,233.3048,-407.2626,,,
0.84,233.42,-407.0991,,,
0.85,233.5386,-406.93800000000005,,,
0.86,233.6673,-406.785,,,
0.87,233.8012,-406.6364,,,
0.88,233.9317,-406.4848,,,
0.89,234.0652,-406.3359,,,
0.9,234.2026,-406.1905,,,
0.91,234.3525,-406.0582,,,
0.92,234.511,-405.9361,,,
0.93,234.6592,-405.8019,,,
0.94,234.8,-405.6598,,,
0.95,234.9537,-405.5319,,,
0.96,235.10299999999998,-405.3988,,,
0.97,235.2527,-405.2662,,,
0.98,235.3851,-405.1163,,,
0.99,235.5199,-404.9685,,,
1.0,235.6551,-404.8212,False,True,True
1.01,235.7864,-404.6703,False,True,True
1.02,235.9033,-404.50800000000004,False,True,True
1.03,236.0258,-404.3499,False,True,True
1.04,236.1523,-404.195,False,True,True
1.05,236.2644,-404.0294,False,True,True
1.06,236.363,-403.8553,False,True,True
1.07,236.363,-403.8553,True,True,False
1.08,236.4153,-404.0484,,,
1.09,236.4762,-404.2389,,,
1.1,236.5517,-404.4241,,,
1.11,236.6381,-404.6045,,,
1.12,236.7119,-404.7903,,,
1.13,236.7876,-404.9755,,,
1.14,236.8716,-405.157,,,
1.15,236.9736,-405.329,,,
1.16,237.0705,-405.504,,,
1.17,237.15900000000002,-405.6833,,,
1.18,237.25799999999998,-405.8571,,,
1.19,237.3452,-406.0371,,,
1.2,237.4254,-406.2203,,,
1.21,237.518,-406.3976,,,
1.22,237.6001,-406.5799,,,
1.23,237.6753,-406.7653,,,
1.24,237.7542,-406.949,,,
1.25,237.8227,-407.13699999999994,,,
1.26,237.8973,-407.3225,,,
1.27,237.9595,-407.5126,,,
1.28,238.0305,-407.6996,,,
1.29,238.1125,-407.88199999999995,,,
1.3,238.1978,-408.0629,,,
1.31,238.2781,-408.2461,,,
1.32,238.3306,-408.4391,,,
1.33,238.3761,-408.6338,,,
1.34,238.4357,-408.8247,,,
1.35,238.4929,-409.0164,,,
1.36,238.5673,-409.202,,,
1.37,238.6291,-409.3922,,,
1.38,238.683,-409.5848,,,
1.39,238.7544,-409.7716,,,
1.4,238.8157,-409.962,,,
1.41,238.8738,-410.1534,,,
1.42,238.9357,-410.3436,,,
1.43,239.0076,-410.5302,,,
1.44,239.0739,-410.7189,,,
1.45,239.1471,-410.905,,,
1.46,239.207,-411.0958,,,
1.47,239.2791,-411.2824,,,
1.48,239.3453,-411.4711,,,
1.49,239.4079,-411.6611,,,
1.5,239.4657,-411.8525,,,
1.51,239.5325,-412.041,,,
1.52,239.6158,-412.2229,,,
1.53,239.7027,-412.403,,,
1.54,239.7907,-412.5826,,,
1.55,239.8779,-412.7626,,,
1.56,239.9545,-412.9473,,,
1.57,240.0255,-413.1343,,,
1.58,240.0949,-413.3219,,,
1.59,240.1727,-413.5061,,,
1.6,240.2502,-413.6905,,,
1.61,240.3249,-413.876,,,
1.62,240.3804,-414.0682,,,
