Lambda,D_rot,score
1000000.0,0.0,0.9506
1000000.0,0.0,0.9507
1000000.0,0.0,0.9525
1000000.0,0.0,0.9549
1000000.0,0.0,0.9495
1000000.0,0.0,0.9559
1000000.0,0.0,0.9527
1000000.0,0.0,0.952
1000000.0,0.0,0.9517
1000000.0,0.0,0.953
1000000.0,0.0,0.9522
1000000.0,0.0,0.9542
1000000.0,0.0,0.9504
1000000.0,0.0,0.9507
1000000.0,0.0,0.9534
1000000.0,0.0,0.9526
1000000.0,0.0,0.952
1000000.0,0.0,0.951
1000000.0,0.0,0.9514
1000000.0,0.0,0.9531
1000000.0,0.0,0.9493
1000000.0,0.0,0.9513
1000000.0,0.0,0.9522
1000000.0,0.0,0.9559
1000000.0,0.0,0.9518
1000000.0,0.0,0.9523
1000000.0,0.0,0.9546
1000000.0,0.0,0.951
1000000.0,0.0,0.9539
1000000.0,0.0,0.9508
1000000.0,0.0,0.9558
1000000.0,0.0,0.9549
1000000.0,0.0,0.9506
1000000.0,0.0,0.951
1000000.0,0.0,0.953
1000000.0,0.0,0.9502
1000000.0,0.0,0.9512
1000000.0,0.0,0.953
1000000.0,0.0,0.9515
1000000.0,0.0,0.9519
1000000.0,0.0,0.9495
1000000.0,0.0,0.9538
10000000.0,0.0,0.9837
10000000.0,0.0,0.9833
10000000.0,0.0,0.9825
10000000.0,0.0,0.9841
10000000.0,0.0,0.9844
10000000.0,0.0,0.9841
10000000.0,0.0,0.9817
10000000.0,0.0,0.9822
10000000.0,0.0,0.9843
10000000.0,0.0,0.9846
10000000.0,0.0,0.9837
10000000.0,0.0,0.9833
10000000.0,0.0,0.9833
10000000.0,0.0,0.9846
10000000.0,0.0,0.9826
10000000.0,0.0,0.9844
10000000.0,0.0,0.9836
10000000.0,0.0,0.9828
10000000.0,0.0,0.9849
10000000.0,0.0,0.9829
10000000.0,0.0,0.9846
10000000.0,0.0,0.984
10000000.0,0.0,0.9837
10000000.0,0.0,0.9835
10000000.0,0.0,0.9841
10000000.0,0.0,0.9829
10000000.0,0.0,0.9838
10000000.0,0.0,0.983
10000000.0,0.0,0.9837
10000000.0,0.0,0.9838
10000000.0,0.0,0.9856
10000000.0,0.0,0.9845
10000000.0,0.0,0.9856
10000000.0,0.0,0.9822
10000000.0,0.0,0.9844
10000000.0,0.0,0.9836
10000000.0,0.0,0.9829
10000000.0,0.0,0.9822
10000000.0,0.0,0.9842
10000000.0,0.0,0.9847
10000000.0,0.0,0.9826
10000000.0,0.0,0.9833
10000000.0,0.0,0.9832
10000000.0,0.0,0.9821
10000000.0,0.0,0.981
10000000.0,0.0,0.9841
10000000.0,0.0,0.9838
10000000.0,0.0,0.9828
10000000.0,0.0,0.9845
10000000.0,0.0,0.9824
10000000.0,0.0,0.9833
10000000.0,0.0,0.9839
10000000.0,0.0,0.9831
10000000.0,0.0,0.9832
10000000.0,0.0,0.9832
10000000.0,0.0,0.9826
10000000.0,0.0,0.9821
10000000.0,0.0,0.9842
10000000.0,0.0,0.9858
10000000.0,0.0,0.9834
10000000.0,0.0,0.9828
10000000.0,0.0,0.9856
10000000.0,0.0,0.9845
10000000.0,0.0,0.9823
10000000.0,0.0,0.9831
10000000.0,0.0,0.985
10000000.0,0.0,0.9836
10000000.0,0.0,0.9834
10000000.0,0.0,0.9819
10000000.0,0.0,0.9835
10000000.0,0.0,0.9828
10000000.0,0.0,0.9832
10000000.0,0.0,0.9843
10000000.0,0.0,0.9824
10000000.0,0.0,0.9821
10000000.0,0.0,0.9829
10000000.0,0.0,0.9838
10000000.0,0.0,0.9833
10000000.0,0.0,0.9831
10000000.0,0.0,0.9845
10000000.0,0.0,0.9828
10000000.0,0.0,0.9831
10000000.0,0.0,0.9835
10000000.0,0.0,0.9848
10000000.0,0.0,0.9834
10000000.0,0.0,0.9824
10000000.0,0.0,0.9835
10000000.0,0.0,0.9833
10000000.0,0.0,0.9844
10000000.0,0.0,0.9844
10000000.0,0.0,0.9845
10000000.0,0.0,0.9825
10000000.0,0.0,0.984
10000000.0,0.0,0.9841
10000000.0,0.0,0.9828
10000000.0,0.0,0.9818
10000000.0,0.0,0.9833
10000000.0,0.0,0.9829
10000000.0,0.0,0.9847
10000000.0,0.0,0.9835
100000.0,0.0,0.8673
100000.0,0.0,0.8664
100000.0,0.0,0.8661
100000.0,0.0,0.8639
100000.0,0.0,0.8649
100000.0,0.0,0.8695
100000.0,0.0,0.8666
100000.0,0.0,0.8634
100000.0,0.0,0.8654
100000.0,0.0,0.8654
100000.0,0.0,0.8643
100000.0,0.0,0.8652
100000.0,0.0,0.8649
100000.0,0.0,0.8653
100000.0,0.0,0.8689
100000.0,0.0,0.8679
100000.0,0.0,0.8671
100000.0,0.0,0.8673
100000.0,0.0,0.8677
100000.0,0.0,0.8681
100000.0,0.0,0.8743
100000.0,0.0,0.8682
100000.0,0.0,0.8609
100000.0,0.0,0.8687
100000.0,0.0,0.8681
100000.0,0.0,0.8673
100000.0,0.0,0.8664
100000.0,0.0,0.8651
100000.0,0.0,0.868
100000.0,0.0,0.8601
100000.0,0.0,0.864
100000.0,0.0,0.8675
100000.0,0.0,0.8647
100000.0,0.0,0.8658
100000.0,0.0,0.8655
100000.0,0.0,0.8641
100000.0,0.0,0.8661
100000.0,0.0,0.8636
100000.0,0.0,0.8608
100000.0,0.0,0.8652
100000.0,0.0,0.8628
100000.0,0.0,0.865
100000.0,0.0,0.8625
100000.0,0.0,0.8686
100000.0,0.0,0.8597
100000.0,0.0,0.8629
100000.0,0.0,0.8704
100000.0,0.0,0.8649
100000.0,0.0,0.8713
100000.0,0.0,0.8663
100000.0,0.0,0.8673
100000.0,0.0,0.8667
100000.0,0.0,0.8708
100000.0,0.0,0.8693
100000.0,0.0,0.8636
100000.0,0.0,0.8684
100000.0,0.0,0.87
100000.0,0.0,0.8684
100000.0,0.0,0.8663
100000.0,0.0,0.8694
100000.0,0.0,0.8685
100000.0,0.0,0.8675
100000.0,0.0,0.8696
100000.0,0.0,0.8632
100000.0,0.0,0.8678
100000.0,0.0,0.867
100000.0,0.0,0.863
100000.0,0.0,0.8668
100000.0,0.0,0.8641
100000.0,0.0,0.8669
100000.0,0.0,0.867
100000.0,0.0,0.8675
100000.0,0.0,0.8638
100000.0,0.0,0.8618
100000.0,0.0,0.8731
100000.0,0.0,0.8629
100000.0,0.0,0.8634
100000.0,0.0,0.8685
100000.0,0.0,0.8692
100000.0,0.0,0.8667
100000.0,0.0,0.8668
100000.0,0.0,0.8662
100000.0,0.0,0.8663
100000.0,0.0,0.8629
100000.0,0.0,0.8672
100000.0,0.0,0.8621
100000.0,0.0,0.8688
100000.0,0.0,0.8674
100000.0,0.0,0.8683
100000.0,0.0,0.867
100000.0,0.0,0.8651
100000.0,0.0,0.8631
100000.0,0.0,0.8655
100000.0,0.0,0.8692
100000.0,0.0,0.8676
100000.0,0.0,0.8626
100000.0,0.0,0.8665
100000.0,0.0,0.8686
100000.0,0.0,0.8682
100000.0,0.0,0.8656
1000000.0,0.0,0.9569
1000000.0,0.0,0.954
1000000.0,0.0,0.9539
1000000.0,0.0,0.956
1000000.0,0.0,0.9554
1000000.0,0.0,0.9556
1000000.0,0.0,0.9531
1000000.0,0.0,0.9521
1000000.0,0.0,0.9523
1000000.0,0.0,0.9542
1000000.0,0.0,0.9544
1000000.0,0.0,0.958
1000000.0,0.0,0.9578
1000000.0,0.0,0.9584
1000000.0,0.0,0.9546
1000000.0,0.0,0.955
1000000.0,0.0,0.9549
1000000.0,0.0,0.9557
1000000.0,0.0,0.955
1000000.0,0.0,0.9559
1000000.0,0.0,0.9539
1000000.0,0.0,0.9573
1000000.0,0.0,0.9553
1000000.0,0.0,0.9536
1000000.0,0.0,0.9557
1000000.0,0.0,0.9551
1000000.0,0.0,0.9541
1000000.0,0.0,0.9557
1000000.0,0.0,0.9541
1000000.0,0.0,0.9537
1000000.0,0.0,0.9568
1000000.0,0.0,0.9571
1000000.0,0.0,0.9541
1000000.0,0.0,0.9558
1000000.0,0.0,0.9528
1000000.0,0.0,0.9541
1000000.0,0.0,0.9517
1000000.0,0.0,0.9572
1000000.0,0.0,0.9548
1000000.0,0.0,0.9543
1000000.0,0.0,0.9567
1000000.0,0.0,0.9552
1000000.0,0.0,0.9562
1000000.0,0.0,0.9558
1000000.0,0.0,0.9567
1000000.0,0.0,0.9572
1000000.0,0.0,0.9561
1000000.0,0.0,0.9565
1000000.0,0.0,0.9548
1000000.0,0.0,0.9531
1000000.0,0.0,0.9554
1000000.0,0.0,0.9565
1000000.0,0.0,0.9563
1000000.0,0.0,0.9542
1000000.0,0.0,0.9579
1000000.0,0.0,0.9549
1000000.0,0.0,0.9566
1000000.0,0.0,0.9548
1000000.0,0.0,0.9534
1000000.0,0.0,0.9537
1000000.0,0.0,0.9552
1000000.0,0.0,0.9565
1000000.0,0.0,0.9585
1000000.0,0.0,0.9539
1000000.0,0.0,0.9553
1000000.0,0.0,0.9527
1000000.0,0.0,0.9523
1000000.0,0.0,0.9535
1000000.0,0.0,0.9512
1000000.0,0.0,0.9559
1000000.0,0.0,0.9547
1000000.0,0.0,0.9526
1000000.0,0.0,0.9542
1000000.0,0.0,0.9554
1000000.0,0.0,0.9517
1000000.0,0.0,0.9558
1000000.0,0.0,0.9536
1000000.0,0.0,0.9545
1000000.0,0.0,0.9591
1000000.0,0.0,0.9559
1000000.0,0.0,0.9555
1000000.0,0.0,0.9528
1000000.0,0.0,0.9562
1000000.0,0.0,0.9546
1000000.0,0.0,0.954
1000000.0,0.0,0.9547
1000000.0,0.0,0.9565
1000000.0,0.0,0.9534
1000000.0,0.0,0.9543
1000000.0,0.0,0.9545
1000000.0,0.0,0.9553
1000000.0,0.0,0.9568
1000000.0,0.0,0.9544
1000000.0,0.0,0.9515
1000000.0,0.0,0.9546
1000000.0,0.0,0.9547
1000000.0,0.0,0.9573
1000000.0,0.0,0.9547
1000000.0,0.0,0.956
1000000.0,0.0,0.9539
10000000.0,0.0,0.9858
10000000.0,0.0,0.9857
10000000.0,0.0,0.9852
10000000.0,0.0,0.9844
10000000.0,0.0,0.9856
10000000.0,0.0,0.9864
10000000.0,0.0,0.985
10000000.0,0.0,0.9854
10000000.0,0.0,0.9851
10000000.0,0.0,0.9868
10000000.0,0.0,0.9857
10000000.0,0.0,0.9869
10000000.0,0.0,0.9853
10000000.0,0.0,0.9858
10000000.0,0.0,0.986
10000000.0,0.0,0.9851
10000000.0,0.0,0.9872
10000000.0,0.0,0.9848
10000000.0,0.0,0.9851
10000000.0,0.0,0.9858
10000000.0,0.0,0.9854
10000000.0,0.0,0.9849
10000000.0,0.0,0.985
10000000.0,0.0,0.986
10000000.0,0.0,0.986
10000000.0,0.0,0.987
10000000.0,0.0,0.9846
10000000.0,0.0,0.9849
10000000.0,0.0,0.9869
10000000.0,0.0,0.986
10000000.0,0.0,0.9859
10000000.0,0.0,0.9851
10000000.0,0.0,0.9837
10000000.0,0.0,0.9869
10000000.0,0.0,0.9857
10000000.0,0.0,0.9852
10000000.0,0.0,0.9847
10000000.0,0.0,0.9856
10000000.0,0.0,0.9833
10000000.0,0.0,0.9859
10000000.0,0.0,0.9861
10000000.0,0.0,0.9856
10000000.0,0.0,0.9853
10000000.0,0.0,0.9864
10000000.0,0.0,0.9862
10000000.0,0.0,0.9862
10000000.0,0.0,0.9863
10000000.0,0.0,0.9853
10000000.0,0.0,0.9843
10000000.0,0.0,0.9846
10000000.0,0.0,0.9855
10000000.0,0.0,0.9845
10000000.0,0.0,0.9853
10000000.0,0.0,0.9857
10000000.0,0.0,0.9847
10000000.0,0.0,0.9847
10000000.0,0.0,0.9846
10000000.0,0.0,0.9851
10000000.0,0.0,0.9865
10000000.0,0.0,0.9856
10000000.0,0.0,0.9845
10000000.0,0.0,0.9863
10000000.0,0.0,0.9841
10000000.0,0.0,0.9847
10000000.0,0.0,0.9848
10000000.0,0.0,0.9859
10000000.0,0.0,0.9853
10000000.0,0.0,0.9861
10000000.0,0.0,0.9845
10000000.0,0.0,0.9844
10000000.0,0.0,0.9863
10000000.0,0.0,0.9849
10000000.0,0.0,0.9862
10000000.0,0.0,0.9861
10000000.0,0.0,0.9868
10000000.0,0.0,0.984
10000000.0,0.0,0.9863
10000000.0,0.0,0.9856
10000000.0,0.0,0.9856
10000000.0,0.0,0.9855
10000000.0,0.0,0.9855
10000000.0,0.0,0.9856
10000000.0,0.0,0.9842
10000000.0,0.0,0.9834
10000000.0,0.0,0.9849
10000000.0,0.0,0.9849
10000000.0,0.0,0.9857
10000000.0,0.0,0.9848
10000000.0,0.0,0.9873
10000000.0,0.0,0.9858
10000000.0,0.0,0.9836
10000000.0,0.0,0.986
10000000.0,0.0,0.988
10000000.0,0.0,0.9848
10000000.0,0.0,0.9836
10000000.0,0.0,0.9839
10000000.0,0.0,0.9866
10000000.0,0.0,0.9866
10000000.0,0.0,0.9843
10000000.0,0.0,0.9845
100000.0,0.001,0.8606
100000.0,0.001,0.859
100000.0,0.001,0.8607
100000.0,0.001,0.8569
100000.0,0.001,0.8611
100000.0,0.001,0.8658
100000.0,0.001,0.8609
100000.0,0.001,0.8624
100000.0,0.001,0.8571
100000.0,0.001,0.8633
100000.0,0.001,0.8682
100000.0,0.001,0.863
100000.0,0.001,0.8624
100000.0,0.001,0.8636
100000.0,0.001,0.8618
100000.0,0.001,0.8567
100000.0,0.001,0.8591
100000.0,0.001,0.8658
100000.0,0.001,0.8581
100000.0,0.001,0.8641
100000.0,0.001,0.8581
100000.0,0.001,0.8613
100000.0,0.001,0.8671
100000.0,0.001,0.8619
100000.0,0.001,0.8598
100000.0,0.001,0.8639
100000.0,0.001,0.8648
100000.0,0.001,0.86
100000.0,0.001,0.8646
100000.0,0.001,0.8662
100000.0,0.001,0.8634
100000.0,0.001,0.8635
100000.0,0.001,0.8596
100000.0,0.001,0.8663
100000.0,0.001,0.8604
100000.0,0.001,0.8594
100000.0,0.001,0.8558
100000.0,0.001,0.8591
100000.0,0.001,0.8584
100000.0,0.001,0.864
100000.0,0.001,0.8594
100000.0,0.001,0.8611
100000.0,0.001,0.8646
100000.0,0.001,0.8634
100000.0,0.001,0.8628
100000.0,0.001,0.8586
100000.0,0.001,0.8651
100000.0,0.001,0.8582
100000.0,0.001,0.8609
100000.0,0.001,0.8648
100000.0,0.001,0.8622
100000.0,0.001,0.8581
100000.0,0.001,0.859
100000.0,0.001,0.8695
100000.0,0.001,0.8602
100000.0,0.001,0.8622
100000.0,0.001,0.8618
100000.0,0.001,0.8604
100000.0,0.001,0.8596
100000.0,0.001,0.8683
100000.0,0.001,0.8665
100000.0,0.001,0.8556
100000.0,0.001,0.8619
100000.0,0.001,0.867
100000.0,0.001,0.8668
100000.0,0.001,0.8646
100000.0,0.001,0.8616
100000.0,0.001,0.8572
100000.0,0.001,0.8656
100000.0,0.001,0.8655
100000.0,0.001,0.8618
100000.0,0.001,0.8643
100000.0,0.001,0.8665
100000.0,0.001,0.864
100000.0,0.001,0.8582
100000.0,0.001,0.8588
100000.0,0.001,0.8642
100000.0,0.001,0.8674
100000.0,0.001,0.8639
100000.0,0.001,0.8623
100000.0,0.001,0.8675
100000.0,0.001,0.8624
100000.0,0.001,0.8632
100000.0,0.001,0.8575
100000.0,0.001,0.8652
100000.0,0.001,0.8647
100000.0,0.001,0.8629
100000.0,0.001,0.8603
100000.0,0.001,0.8616
100000.0,0.001,0.8691
100000.0,0.001,0.8652
100000.0,0.001,0.8598
100000.0,0.001,0.8614
100000.0,0.001,0.8658
100000.0,0.001,0.8615
100000.0,0.001,0.8544
100000.0,0.001,0.866
100000.0,0.001,0.8679
100000.0,0.001,0.8634
100000.0,0.001,0.8652
1000000.0,0.001,0.9531
1000000.0,0.001,0.9541
1000000.0,0.001,0.9508
1000000.0,0.001,0.9473
1000000.0,0.001,0.9486
1000000.0,0.001,0.9483
1000000.0,0.001,0.9496
1000000.0,0.001,0.9507
1000000.0,0.001,0.95
1000000.0,0.001,0.95
1000000.0,0.001,0.9516
1000000.0,0.001,0.9515
1000000.0,0.001,0.9537
1000000.0,0.001,0.9509
1000000.0,0.001,0.954
1000000.0,0.001,0.9497
1000000.0,0.001,0.9485
1000000.0,0.001,0.9501
1000000.0,0.001,0.9538
1000000.0,0.001,0.9496
1000000.0,0.001,0.9516
1000000.0,0.001,0.9522
1000000.0,0.001,0.9468
1000000.0,0.001,0.9519
1000000.0,0.001,0.9467
1000000.0,0.001,0.952
1000000.0,0.001,0.9525
1000000.0,0.001,0.9481
1000000.0,0.001,0.9511
1000000.0,0.001,0.9502
1000000.0,0.001,0.9515
1000000.0,0.001,0.9517
1000000.0,0.001,0.9525
1000000.0,0.001,0.9484
1000000.0,0.001,0.9504
1000000.0,0.001,0.9479
1000000.0,0.001,0.9469
1000000.0,0.001,0.9514
1000000.0,0.001,0.9509
1000000.0,0.001,0.9501
1000000.0,0.001,0.9499
1000000.0,0.001,0.9504
1000000.0,0.001,0.9525
1000000.0,0.001,0.9513
1000000.0,0.001,0.9495
1000000.0,0.001,0.9513
1000000.0,0.001,0.9547
1000000.0,0.001,0.9531
1000000.0,0.001,0.9512
1000000.0,0.001,0.949
1000000.0,0.001,0.9512
1000000.0,0.001,0.949
1000000.0,0.001,0.9487
1000000.0,0.001,0.9498
1000000.0,0.001,0.949
1000000.0,0.001,0.9499
1000000.0,0.001,0.9513
1000000.0,0.001,0.9533
1000000.0,0.001,0.9513
1000000.0,0.001,0.9521
1000000.0,0.001,0.9522
1000000.0,0.001,0.9525
1000000.0,0.001,0.9516
1000000.0,0.001,0.9524
1000000.0,0.001,0.9501
1000000.0,0.001,0.9498
1000000.0,0.001,0.9502
1000000.0,0.001,0.9511
1000000.0,0.001,0.9487
1000000.0,0.001,0.9514
1000000.0,0.001,0.9495
1000000.0,0.001,0.9498
1000000.0,0.001,0.9514
1000000.0,0.001,0.9485
1000000.0,0.001,0.9505
1000000.0,0.001,0.9493
1000000.0,0.001,0.9454
1000000.0,0.001,0.9503
1000000.0,0.001,0.9494
1000000.0,0.001,0.952
1000000.0,0.001,0.9486
1000000.0,0.001,0.9525
1000000.0,0.001,0.948
1000000.0,0.001,0.9506
1000000.0,0.001,0.9505
1000000.0,0.001,0.9527
1000000.0,0.001,0.9497
1000000.0,0.001,0.9513
1000000.0,0.001,0.9506
1000000.0,0.001,0.9508
1000000.0,0.001,0.9485
1000000.0,0.001,0.952
1000000.0,0.001,0.9525
1000000.0,0.001,0.9501
1000000.0,0.001,0.9509
1000000.0,0.001,0.9486
1000000.0,0.001,0.9503
1000000.0,0.001,0.9493
1000000.0,0.001,0.947
1000000.0,0.001,0.9483
10000000.0,0.001,0.9804
10000000.0,0.001,0.9809
10000000.0,0.001,0.9798
10000000.0,0.001,0.9812
10000000.0,0.001,0.9804
10000000.0,0.001,0.9825
10000000.0,0.001,0.9806
10000000.0,0.001,0.98
10000000.0,0.001,0.9801
10000000.0,0.001,0.9808
10000000.0,0.001,0.98
10000000.0,0.001,0.9799
10000000.0,0.001,0.9804
10000000.0,0.001,0.9796
10000000.0,0.001,0.9801
10000000.0,0.001,0.9826
10000000.0,0.001,0.9788
10000000.0,0.001,0.9813
10000000.0,0.001,0.9811
10000000.0,0.001,0.9794
10000000.0,0.001,0.9814
10000000.0,0.001,0.981
10000000.0,0.001,0.9805
10000000.0,0.001,0.9806
10000000.0,0.001,0.9818
10000000.0,0.001,0.9821
10000000.0,0.001,0.9788
10000000.0,0.001,0.9814
10000000.0,0.001,0.9804
10000000.0,0.001,0.9788
10000000.0,0.001,0.9811
10000000.0,0.001,0.9824
10000000.0,0.001,0.9805
10000000.0,0.001,0.9799
10000000.0,0.001,0.9814
10000000.0,0.001,0.9806
10000000.0,0.001,0.9794
10000000.0,0.001,0.9814
10000000.0,0.001,0.9806
10000000.0,0.001,0.9802
10000000.0,0.001,0.9819
10000000.0,0.001,0.9806
10000000.0,0.001,0.9831
10000000.0,0.001,0.9801
10000000.0,0.001,0.9807
10000000.0,0.001,0.9791
10000000.0,0.001,0.9819
10000000.0,0.001,0.9808
10000000.0,0.001,0.9781
10000000.0,0.001,0.9808
10000000.0,0.001,0.9808
10000000.0,0.001,0.9802
10000000.0,0.001,0.9815
10000000.0,0.001,0.9804
10000000.0,0.001,0.9788
10000000.0,0.001,0.9804
10000000.0,0.001,0.9815
10000000.0,0.001,0.9808
10000000.0,0.001,0.9823
10000000.0,0.001,0.9809
10000000.0,0.001,0.9798
10000000.0,0.001,0.9807
10000000.0,0.001,0.9802
10000000.0,0.001,0.9802
10000000.0,0.001,0.9786
10000000.0,0.001,0.9813
10000000.0,0.001,0.9823
10000000.0,0.001,0.9806
10000000.0,0.001,0.9814
10000000.0,0.001,0.9805
10000000.0,0.001,0.9779
10000000.0,0.001,0.9805
10000000.0,0.001,0.9796
10000000.0,0.001,0.9805
10000000.0,0.001,0.9805
10000000.0,0.001,0.981
10000000.0,0.001,0.982
10000000.0,0.001,0.9807
10000000.0,0.001,0.9793
10000000.0,0.001,0.979
10000000.0,0.001,0.9808
10000000.0,0.001,0.9821
10000000.0,0.001,0.9801
10000000.0,0.001,0.9808
10000000.0,0.001,0.9803
10000000.0,0.001,0.9801
10000000.0,0.001,0.981
10000000.0,0.001,0.9808
10000000.0,0.001,0.981
10000000.0,0.001,0.9808
10000000.0,0.001,0.9814
10000000.0,0.001,0.9795
10000000.0,0.001,0.9814
10000000.0,0.001,0.9805
10000000.0,0.001,0.9811
10000000.0,0.001,0.9795
10000000.0,0.001,0.9808
10000000.0,0.001,0.9808
10000000.0,0.001,0.9805
10000000.0,0.001,0.9811
100000.0,0.001,0.8645
100000.0,0.001,0.8636
100000.0,0.001,0.864
100000.0,0.001,0.8657
100000.0,0.001,0.8633
100000.0,0.001,0.8638
100000.0,0.001,0.8673
100000.0,0.001,0.8668
100000.0,0.001,0.8666
100000.0,0.001,0.8581
100000.0,0.001,0.8598
100000.0,0.001,0.8639
100000.0,0.001,0.8671
100000.0,0.001,0.86
100000.0,0.001,0.8636
100000.0,0.001,0.8648
100000.0,0.001,0.8689
100000.0,0.001,0.8646
100000.0,0.001,0.8674
100000.0,0.001,0.866
100000.0,0.001,0.8669
100000.0,0.001,0.8662
100000.0,0.001,0.8672
100000.0,0.001,0.8616
100000.0,0.001,0.8683
100000.0,0.001,0.8609
100000.0,0.001,0.8658
100000.0,0.001,0.861
100000.0,0.001,0.8599
100000.0,0.001,0.8568
100000.0,0.001,0.8682
100000.0,0.001,0.8635
100000.0,0.001,0.8667
100000.0,0.001,0.8611
100000.0,0.001,0.8608
100000.0,0.001,0.867
100000.0,0.001,0.8636
100000.0,0.001,0.8674
100000.0,0.001,0.8615
100000.0,0.001,0.864
100000.0,0.001,0.8643
100000.0,0.001,0.8632
100000.0,0.001,0.8608
100000.0,0.001,0.8608
100000.0,0.001,0.8689
100000.0,0.001,0.8666
100000.0,0.001,0.8636
100000.0,0.001,0.8626
100000.0,0.001,0.8616
100000.0,0.001,0.8629
100000.0,0.001,0.8648
100000.0,0.001,0.867
100000.0,0.001,0.8677
100000.0,0.001,0.866
100000.0,0.001,0.8657
100000.0,0.001,0.8614
100000.0,0.001,0.8657
100000.0,0.001,0.8605
100000.0,0.001,0.8652
100000.0,0.001,0.8556
100000.0,0.001,0.8623
100000.0,0.001,0.8666
100000.0,0.001,0.8631
100000.0,0.001,0.864
100000.0,0.001,0.8638
100000.0,0.001,0.8676
100000.0,0.001,0.8591
100000.0,0.001,0.8653
100000.0,0.001,0.8637
100000.0,0.001,0.8693
100000.0,0.001,0.861
100000.0,0.001,0.86
100000.0,0.001,0.8678
100000.0,0.001,0.8588
100000.0,0.001,0.8672
100000.0,0.001,0.868
100000.0,0.001,0.8589
100000.0,0.001,0.8652
100000.0,0.001,0.8629
100000.0,0.001,0.8615
100000.0,0.001,0.8659
100000.0,0.001,0.8661
100000.0,0.001,0.8674
100000.0,0.001,0.8634
100000.0,0.001,0.8659
100000.0,0.001,0.8669
100000.0,0.001,0.8604
100000.0,0.001,0.8593
100000.0,0.001,0.8623
100000.0,0.001,0.866
100000.0,0.001,0.8652
100000.0,0.001,0.8648
100000.0,0.001,0.8647
100000.0,0.001,0.8705
100000.0,0.001,0.8608
100000.0,0.001,0.8622
100000.0,0.001,0.8665
100000.0,0.001,0.8655
100000.0,0.001,0.8627
100000.0,0.001,0.8643
1000000.0,0.001,0.9515
1000000.0,0.001,0.9498
1000000.0,0.001,0.954
1000000.0,0.001,0.9528
1000000.0,0.001,0.9498
1000000.0,0.001,0.9513
1000000.0,0.001,0.9478
1000000.0,0.001,0.9482
1000000.0,0.001,0.9509
1000000.0,0.001,0.9485
1000000.0,0.001,0.9529
1000000.0,0.001,0.9531
1000000.0,0.001,0.9482
1000000.0,0.001,0.9511
1000000.0,0.001,0.9508
1000000.0,0.001,0.9493
1000000.0,0.001,0.9493
1000000.0,0.001,0.9525
1000000.0,0.001,0.9518
1000000.0,0.001,0.9492
1000000.0,0.001,0.9502
1000000.0,0.001,0.9547
1000000.0,0.001,0.9512
1000000.0,0.001,0.9478
1000000.0,0.001,0.9526
1000000.0,0.001,0.9531
1000000.0,0.001,0.948
1000000.0,0.001,0.9513
1000000.0,0.001,0.9466
1000000.0,0.001,0.9491
1000000.0,0.001,0.9492
1000000.0,0.001,0.9496
1000000.0,0.001,0.9505
1000000.0,0.001,0.9492
1000000.0,0.001,0.9503
1000000.0,0.001,0.9507
1000000.0,0.001,0.9518
1000000.0,0.001,0.9526
1000000.0,0.001,0.9496
1000000.0,0.001,0.9515
1000000.0,0.001,0.9488
1000000.0,0.001,0.9502
1000000.0,0.001,0.9473
1000000.0,0.001,0.9504
1000000.0,0.001,0.9485
1000000.0,0.001,0.9487
1000000.0,0.001,0.9511
1000000.0,0.001,0.9488
1000000.0,0.001,0.9531
1000000.0,0.001,0.9498
1000000.0,0.001,0.9505
1000000.0,0.001,0.9473
1000000.0,0.001,0.9468
1000000.0,0.001,0.9519
1000000.0,0.001,0.9485
1000000.0,0.001,0.9517
1000000.0,0.001,0.9519
1000000.0,0.001,0.9463
1000000.0,0.001,0.9529
1000000.0,0.001,0.9468
1000000.0,0.001,0.9503
1000000.0,0.001,0.9509
1000000.0,0.001,0.9523
1000000.0,0.001,0.9513
1000000.0,0.001,0.9528
1000000.0,0.001,0.9476
1000000.0,0.001,0.9475
1000000.0,0.001,0.9508
1000000.0,0.001,0.9487
1000000.0,0.001,0.9525
1000000.0,0.001,0.9488
1000000.0,0.001,0.9489
1000000.0,0.001,0.9506
1000000.0,0.001,0.9518
1000000.0,0.001,0.9499
1000000.0,0.001,0.9506
1000000.0,0.001,0.9497
1000000.0,0.001,0.9489
1000000.0,0.001,0.9496
1000000.0,0.001,0.9503
1000000.0,0.001,0.953
1000000.0,0.001,0.954
1000000.0,0.001,0.9526
1000000.0,0.001,0.9523
1000000.0,0.001,0.951
1000000.0,0.001,0.9488
1000000.0,0.001,0.9533
1000000.0,0.001,0.9503
1000000.0,0.001,0.9522
1000000.0,0.001,0.9475
1000000.0,0.001,0.9528
1000000.0,0.001,0.9517
1000000.0,0.001,0.9518
1000000.0,0.001,0.9519
1000000.0,0.001,0.9524
1000000.0,0.001,0.9535
1000000.0,0.001,0.9489
1000000.0,0.001,0.949
1000000.0,0.001,0.9504
1000000.0,0.001,0.9478
10000000.0,0.001,0.9816
10000000.0,0.001,0.9828
10000000.0,0.001,0.9809
10000000.0,0.001,0.9804
10000000.0,0.001,0.9813
10000000.0,0.001,0.9804
10000000.0,0.001,0.9819
10000000.0,0.001,0.9823
10000000.0,0.001,0.9831
10000000.0,0.001,0.9835
10000000.0,0.001,0.9807
10000000.0,0.001,0.9813
10000000.0,0.001,0.9808
10000000.0,0.001,0.9808
10000000.0,0.001,0.9803
10000000.0,0.001,0.9808
