Lambda,D_rot,score
10000000.0,0.0,0.9838109999999999
10000000.0,0.001,0.9818703000000001
10000000.0,0.01,0.9725094
10000000.0,0.1,0.9387877000000001
10000000.0,0.2,0.9194584
10000000.0,1.0,0.8498855000000001
