bin_edge,ci
9.5,0.40301983829549437
14.41,0.26310249204121133
19.32,0.2128676362400373
24.23,0.18500631346368193
29.14,0.16578225504514096
34.05,0.15632834578722976
38.96,0.14894992781578928
43.870000000000005,0.14581706178573886
48.78,0.14388496459350744
53.69,0.14299933704239154
58.6,0.14353300654663334
63.510000000000005,0.1444935559538508
68.42,0.14638225002399338
73.33,0.14779224284400513
78.24000000000001,0.1499306178822124
83.15,0.15150583597241535
88.06,0.15501015848038324
92.97,0.1582500597720616
97.88,0.16095844905855167
102.79,0.16532787790501763
107.7,0.1681369388843581
112.61,0.17086767241531817
117.52000000000001,0.17332824737031433
122.43,0.1739512119855866
127.34,0.17845444462951632
132.25,0.17953765978048247
137.16,0.18316109825867052
142.07,0.18639488510399177
146.98000000000002,0.18891187263444797
151.89000000000001,0.18907189204447744
156.8,0.1922854161657488
161.71,0.1929023767497757
166.62,0.19359658459489484
171.53,0.196627523601571
176.44,0.19734540340543275
181.35,0.1982900610289687
186.26,0.19834729029851775
191.17000000000002,0.19832930928310058
196.08,0.2000159030983276
200.99,0.1975330433273642
205.9,0.19810245810452207
210.81,0.19777961203937242
215.72,0.19699865779983938
220.63,0.19860408374776672
225.54000000000002,0.1990513522138823
230.45000000000002,0.19912647444530662
235.36,0.19924632378472143
240.27,0.1997820621686564
245.18,0.19826169519842962
250.09,0.19960965397621974
255.0,0.19921159762568383
259.90999999999997,0.19925482696377664
264.82,0.19587019541129666
269.73,0.1965675206517394
274.64,0.19507411529055718
279.55,0.19701976757623954
284.46000000000004,0.19579235331345957
289.37,0.1968953882393504
294.28000000000003,0.19196726947699397
299.19,0.19086194604682738
304.1,0.1891182848590899
309.01,0.19017046367758242
313.92,0.18436319626149744
318.83,0.18469016160654497
323.74,0.18235513081927351
328.65000000000003,0.1810041310077993
333.56,0.17834314892769387
338.47,0.17584339433374965
343.38,0.17342986174477815
348.29,0.16942843530329096
353.2,0.16603810782849895
358.11,0.16247541311877076
363.02,0.15707288994660068
367.93,0.15089442831600622
372.84000000000003,0.14840332881412244
377.75,0.1430413082034704
382.66,0.13566057695838343
387.57,0.1306636728567819
392.48,0.12225192280470912
397.39,0.11429925418211165
402.3,0.10632132293611753
407.21000000000004,0.09791290089383231
412.12,0.08956366276228743
417.03000000000003,0.08002518801589088
421.94,0.07044683600134308
426.85,0.0588769882178708
431.76,0.04697715551744081
436.67,0.03681150939599085
441.58000000000004,0.02483215010147147
446.49,0.012482289824268501
451.40000000000003,-0.0021979338481126144
456.31,-0.01902460466262781
461.22,-0.04072839030810621
466.13,-0.06326896408005506
471.04,-0.09588655918628833
475.95,-0.13862972364386372
480.86,-0.18234812952077942
485.77000000000004,-0.22920508547501503
490.68,-0.3211647724688861
495.59000000000003,-0.5041793499817501
500.5,
