id_succ,time_to_target
0,73.34
1,64.07
2,39.76
3,22.31
4,82.16
5,43.87
6,71.76
8,27.57
9,40.97
10,37.1
11,38.22
12,72.54
13,130.28
14,8.5
15,14.21
16,9.78
17,38.61
18,59.48
19,39.99
21,41.58
22,38.35
23,73.72
24,18.04
25,50.78
26,8.88
28,27.48
29,39.73
30,36.72
31,84.01
32,45.95
33,35.61
34,26.34
35,62.83
36,33.17
37,78.98
38,49.89
39,43.92
40,17.81
41,64.6
42,51.32
43,12.3
44,47.84
45,54.87
46,49.79
47,29.39
48,26.97
49,141.24
50,46.54
51,53.41
53,78.22
54,10.56
55,85.86
56,48.8
57,15.29
58,63.8
59,28.35
60,32.16
61,47.72
62,21.77
63,48.62
64,35.71
65,35.18
66,40.88
67,26.16
68,72.01
69,64.73
70,58.74
71,75.85
73,49.51
74,46.15
75,16.74
76,25.62
77,14.24
78,29.05
79,189.44
80,63.02
81,39.54
82,14.31
83,49.16
84,21.32
85,37.93
86,65.76
87,9.82
88,72.18
89,73.29
90,41.94
91,69.43
92,65.08
93,39.78
94,30.93
95,29.71
96,23.61
97,4.56
98,52.28
99,9.0
100,32.96
101,58.39
102,47.55
103,98.08
104,40.36
105,57.06
106,32.12
107,60.23
108,28.28
109,56.97
110,99.66
111,59.45
112,124.52
113,34.39
114,25.59
115,52.06
116,75.67
117,31.46
119,88.49
120,26.66
121,35.21
122,53.79
123,67.78
124,17.18
125,84.84
126,88.59
127,29.71
128,53.04
129,26.03
130,35.28
131,34.28
132,34.77
133,20.69
134,38.65
135,59.88
136,95.9
137,63.93
138,89.35
139,38.87
141,37.1
142,67.06
143,71.59
144,40.15
145,80.45
146,54.1
147,70.36
148,39.08
149,60.69
150,19.79
151,38.69
152,10.47
153,63.07
154,27.59
155,50.86
156,57.23
157,28.87
158,62.66
159,23.82
160,56.71
161,23.36
162,38.14
163,49.65
165,46.95
166,41.78
167,58.54
168,55.71
169,14.04
170,65.22
171,19.08
172,41.86
173,56.43
174,79.11
175,60.34
176,93.83
177,69.67
178,25.98
179,40.11
180,106.44
181,32.51
182,49.41
183,34.95
185,20.1
186,52.35
187,28.23
188,35.19
189,14.35
190,46.12
191,36.38
192,31.69
193,69.2
194,34.29
195,81.89
196,26.98
197,71.96
198,38.6
199,71.02
200,44.66
201,19.81
202,98.21
203,34.82
204,5.49
205,13.57
206,34.37
207,49.23
208,40.05
209,40.32
210,96.79
211,39.8
212,64.6
213,20.27
214,8.21
215,32.08
216,30.89
217,56.74
218,38.72
219,62.73
220,65.88
221,34.65
222,83.4
223,42.35
224,13.15
226,44.17
227,24.38
229,47.16
230,51.76
231,26.28
232,60.08
233,17.37
234,26.4
235,59.87
236,22.82
237,35.93
238,19.77
239,78.48
241,28.93
242,94.92
243,32.54
244,76.69
245,30.76
246,45.71
247,45.9
248,19.17
249,60.76
250,22.43
251,80.82
252,82.94
254,59.92
255,19.87
256,37.97
257,65.96
259,19.34
260,11.39
261,16.45
262,31.97
263,39.94
264,65.8
265,63.91
266,98.26
267,30.72
268,17.1
269,42.13
270,43.09
271,45.55
272,74.81
273,44.69
274,33.72
275,32.83
276,48.76
277,44.53
278,70.59
279,50.01
280,34.82
282,81.0
283,44.52
284,23.21
285,30.48
286,81.42
287,65.41
288,40.15
289,43.35
290,56.21
291,25.4
292,46.51
293,45.07
294,38.64
295,138.39
296,39.4
297,84.43
298,32.85
299,56.2
300,58.39
301,33.32
302,56.14
303,67.49
304,79.15
305,29.93
306,53.72
307,28.49
308,59.96
309,46.93
310,47.89
311,28.27
312,19.66
313,54.82
314,54.09
315,30.88
316,38.15
317,58.95
319,57.33
320,22.94
321,46.17
322,13.84
323,37.74
324,26.58
325,82.66
326,76.65
327,25.15
328,36.6
329,33.43
330,36.15
331,80.27
332,12.33
333,58.04
334,46.96
335,35.5
336,84.48
337,106.28
338,69.33
339,30.01
340,19.64
341,46.96
342,66.72
343,16.37
344,42.88
345,42.62
346,36.74
347,109.34
348,55.52
349,81.2
350,44.84
351,9.86
352,25.83
353,67.53
354,92.37
355,77.47
356,56.17
357,24.54
358,57.57
359,55.43
360,53.36
362,37.5
363,47.06
364,159.28
365,39.24
366,100.47
367,53.07
368,49.6
369,32.3
370,25.55
371,83.61
372,61.64
373,37.34
374,21.04
375,14.12
376,48.46
377,61.59
378,28.16
379,55.03
380,57.33
381,71.31
383,55.26
384,70.68
385,66.91
386,33.7
387,18.54
388,47.97
389,40.03
390,9.79
391,38.46
392,19.57
393,83.68
394,30.09
395,54.5
396,28.96
397,31.24
398,15.63
399,52.24
400,39.52
401,58.72
402,7.22
403,66.19
404,35.56
405,38.84
406,53.7
407,40.21
408,26.87
409,128.19
410,6.01
411,51.08
412,13.7
413,35.0
414,56.38
415,50.22
416,13.27
417,14.87
418,7.79
419,124.55
420,55.14
421,73.66
422,37.45
423,13.81
424,37.44
425,63.81
427,58.34
428,43.6
429,85.57
430,104.63
431,80.21
432,71.46
433,34.67
434,114.73
435,31.59
436,29.6
437,30.83
438,49.53
439,21.62
440,29.1
441,49.79
442,44.76
443,22.96
444,19.09
445,37.84
446,27.1
447,55.39
448,49.28
449,37.12
450,39.94
452,38.77
453,24.9
454,33.66
455,36.59
456,25.13
457,17.07
458,121.43
