id_succ,time_to_target
0,97.38
2,150.97
4,56.59
5,70.09
6,132.33
8,110.58
9,83.59
10,93.59
11,81.65
12,86.06
13,99.92
14,38.03
15,41.64
16,38.08
18,179.86
19,136.63
22,157.21
23,169.05
24,93.74
25,161.4
26,38.71
28,90.8
29,71.62
30,66.28
31,82.99
32,87.44
33,129.98
34,8.21
35,143.34
36,123.81
37,88.91
38,114.24
39,60.04
40,47.94
41,95.31
43,14.31
44,141.99
45,104.85
46,58.02
47,77.21
48,84.31
49,128.7
50,91.71
51,95.45
53,36.03
54,52.37
55,65.56
57,94.91
58,77.72
59,27.36
60,69.75
61,67.33
62,57.53
63,52.78
64,57.72
65,68.76
67,25.13
68,140.15
69,160.14
71,87.67
73,106.4
74,133.07
75,62.43
76,57.33
77,21.63
78,89.91
79,28.42
80,101.71
81,55.89
82,41.61
83,59.79
84,107.58
85,50.43
86,90.56
87,77.9
88,121.69
89,66.52
90,39.15
91,91.64
92,27.69
93,102.41
94,76.87
95,42.04
96,103.34
97,32.52
99,18.67
100,78.49
101,100.43
102,70.75
103,82.14
104,28.5
105,180.86
106,57.68
107,178.21
108,30.31
109,102.42
110,53.66
112,110.8
113,72.85
114,87.27
115,66.58
117,94.26
119,105.13
120,84.74
121,96.14
122,101.87
123,66.15
124,48.48
125,70.15
126,12.16
127,56.58
128,95.2
129,105.32
130,143.46
131,40.8
132,71.83
133,50.69
134,83.11
135,56.39
136,91.64
137,192.35
139,64.22
141,66.23
142,78.56
146,24.34
147,88.63
148,63.26
150,38.67
151,102.18
152,59.98
153,48.86
154,46.15
155,108.7
156,66.34
157,125.93
158,36.38
159,24.32
160,48.1
162,70.32
163,116.18
165,121.12
166,5.86
167,86.98
168,82.84
169,23.04
170,83.67
171,6.11
172,64.84
173,106.08
174,127.77
175,104.49
176,44.28
178,69.51
179,11.37
180,21.76
181,134.54
182,138.15
183,86.42
184,82.03
185,100.75
186,56.07
187,68.51
188,156.82
189,117.27
190,54.91
191,52.87
192,60.45
194,77.46
195,50.71
196,43.1
197,49.81
198,40.92
199,52.04
200,40.78
201,79.01
202,116.75
203,81.48
204,48.79
205,121.59
206,141.39
207,77.31
208,91.1
209,157.79
211,34.27
212,82.75
213,34.0
214,6.47
215,106.69
216,86.8
217,118.9
218,143.26
219,126.99
220,125.45
221,146.28
222,39.13
224,103.3
226,76.46
227,19.87
229,75.31
231,81.3
232,100.62
233,58.41
234,37.72
235,61.56
236,51.02
237,71.58
238,43.05
239,129.62
241,16.14
242,120.76
243,53.6
244,166.22
245,158.53
246,65.1
247,35.7
248,42.51
249,46.76
250,66.49
252,165.36
254,108.69
255,57.85
256,69.99
257,88.59
259,73.59
260,40.55
261,60.39
262,6.27
263,112.54
264,122.09
265,106.65
266,56.96
267,134.73
268,22.05
269,78.9
272,101.12
273,95.24
274,76.29
277,91.72
278,94.12
279,180.35
280,71.29
281,127.66
282,85.77
283,47.44
284,102.35
285,55.08
286,189.98
287,104.3
288,77.46
289,187.62
290,45.16
291,84.96
292,108.23
293,61.09
294,84.13
295,47.98
296,42.21
299,102.24
300,74.86
301,164.22
302,97.3
303,50.68
304,136.39
305,102.62
306,169.88
307,30.68
308,123.4
309,10.83
311,20.93
312,61.68
313,85.86
314,100.39
315,49.5
317,42.63
319,109.73
320,35.34
321,83.45
322,139.0
323,92.84
324,79.48
325,69.81
326,85.88
327,66.33
328,107.79
329,97.72
330,108.49
331,101.29
332,18.28
333,93.95
334,112.98
335,104.58
336,161.79
337,101.18
338,69.91
340,65.61
341,99.16
342,64.38
343,45.15
344,165.39
345,27.96
346,71.02
347,107.48
348,48.02
349,85.66
350,38.68
351,76.2
352,34.39
353,168.52
354,111.08
355,108.54
356,134.65
357,35.34
358,49.65
359,134.92
360,191.86
362,179.81
363,64.63
365,96.84
366,52.18
367,103.3
368,121.55
370,67.23
371,63.7
373,109.9
374,34.29
375,63.92
376,75.43
377,141.78
378,96.8
379,71.07
381,95.63
383,114.35
384,127.67
385,131.77
386,78.92
387,65.53
388,128.8
389,80.55
390,13.02
391,93.13
392,39.21
393,188.51
394,25.05
396,77.47
397,77.77
398,46.14
399,103.24
400,47.15
401,64.3
402,37.77
405,97.11
406,98.56
407,159.8
408,74.81
409,17.51
410,22.84
411,72.78
412,57.7
413,93.85
414,53.14
415,32.91
416,61.05
417,8.67
418,73.9
419,31.94
420,108.31
422,42.79
423,16.61
424,121.87
425,72.73
427,33.63
428,109.96
429,84.35
430,70.66
431,63.69
432,88.81
433,78.07
434,72.21
435,91.43
436,114.16
437,64.34
438,97.15
439,85.17
440,66.3
442,190.54
443,22.58
444,61.68
445,79.78
446,75.07
448,149.07
449,172.32
450,51.92
451,111.9
452,48.82
453,29.03
455,49.17
456,104.35
457,23.11
458,80.89
460,50.23
461,85.22
462,98.46
463,145.32
464,75.17
465,48.7
466,82.73
467,47.29
468,85.54
469,128.35
470,56.43
472,97.74
473,94.93
474,84.44
475,49.26
476,166.84
479,88.32
480,77.64
481,51.68
482,48.36
483,28.89
484,35.98
485,78.94
486,96.25
487,102.93
488,47.28
489,117.54
490,143.93
491,74.25
492,65.29
494,129.22
495,71.99
496,148.95
497,123.96
498,51.2
499,71.71
500,90.88
501,153.45
502,125.06
503,157.35
504,61.34
507,19.3
508,45.94
509,163.99
510,82.45
511,88.39
512,47.39
514,123.04
515,81.46
516,97.7
517,87.36
518,106.76
519,108.2
520,65.15
521,33.62
522,8.13
523,79.76
524,10.95
525,71.5
526,85.49
527,76.46
528,50.35
529,60.42
530,25.63
531,109.49
532,122.39
533,50.43
534,172.63
535,45.88
536,91.0
537,87.0
540,9.91
541,103.39
542,98.89
543,102.02
544,87.24
545,14.48
546,60.98
547,97.42
548,58.89
549,78.25
550,170.88
551,21.91
553,83.82
554,91.65
555,42.44
556,71.72
557,76.69
558,104.54
560,57.91
561,81.77
562,118.3
563,72.32
564,46.64
565,92.8
566,73.14
567,124.2
568,65.99
571,13.79
572,124.28
573,90.72
575,31.12
576,44.7
577,198.24
578,63.04
579,122.55
580,122.26
582,100.79
583,22.7
584,193.72
585,35.3
586,19.94
587,34.94
588,19.73
589,68.37
590,187.25
592,118.66
593,59.0
594,126.53
597,123.49
598,121.29
599,81.21
600,53.1
601,48.36
602,77.58
603,53.95
604,51.76
605,51.96
606,62.34
607,90.18
609,60.35
610,57.95
611,106.0
613,110.45
614,35.34
615,50.58
616,78.95
617,96.24
618,56.4
619,138.45
621,132.7
622,75.51
627,183.82
628,32.82
629,56.35
630,35.5
631,73.49
632,132.52
633,108.6
634,109.97
636,43.6
637,70.68
638,64.56
639,124.59
641,147.25
643,159.93
644,37.75
645,27.39
646,87.94
647,171.48
648,134.68
649,57.06
650,52.04
651,115.69
652,108.75
653,70.86
654,120.4
655,16.32
656,61.66
657,49.74
658,58.55
659,144.26
660,179.56
661,124.76
662,90.47
663,80.98
664,79.72
665,63.43
666,90.62
667,74.78
668,94.37
669,199.4
670,99.62
671,99.01
672,119.29
673,19.79
674,96.21
675,107.81
676,66.85
677,88.36
678,33.9
679,96.55
680,63.87
681,52.7
682,39.78
683,139.53
684,104.97
685,134.55
686,119.97
687,44.01
689,24.51
690,61.4
691,16.73
692,147.19
694,95.12
695,93.41
696,23.19
697,13.81
698,53.53
699,142.59
700,117.33
701,68.08
702,34.92
703,37.17
704,63.0
705,28.34
706,138.84
707,28.88
708,11.24
710,94.36
711,132.76
712,169.61
713,59.76
714,29.42
715,79.56
716,90.71
717,54.38
718,142.78
721,167.76
722,41.96
724,75.87
725,67.25
727,115.56
728,138.49
729,96.01
730,103.06
731,90.37
732,84.42
733,65.63
734,119.28
735,60.94
736,93.18
737,76.05
738,64.25
739,57.27
740,34.57
742,2.25
743,28.26
744,125.9
745,44.15
747,116.55
749,59.09
750,129.81
751,124.94
752,128.74
753,125.22
754,92.34
756,128.14
757,1.54
758,79.28
759,107.34
760,95.4
761,47.96
762,76.47
763,86.0
764,106.2
766,74.42
767,54.41
769,119.63
770,62.4
771,38.76
773,46.14
775,53.17
776,47.42
777,127.62
778,81.61
779,84.86
780,40.86
781,64.3
783,86.39
784,71.69
785,66.95
786,50.3
787,21.17
788,80.93
789,29.23
790,192.14
791,109.57
792,112.42
793,50.37
796,43.12
797,35.92
798,38.2
799,91.14
800,24.44
801,77.16
802,82.08
803,95.78
804,195.67
805,151.5
807,105.92
808,82.73
809,92.98
810,42.82
811,94.11
812,55.88
813,156.03
814,154.04
815,67.59
816,28.68
817,54.14
818,78.01
819,156.17
820,70.87
821,28.12
822,36.57
823,35.61
824,43.62
826,104.43
828,64.51
829,40.14
831,47.23
833,92.29
834,89.31
835,101.49
837,65.2
838,62.76
840,105.24
841,70.63
842,40.32
843,155.44
844,189.17
846,65.97
847,52.48
848,96.0
849,84.26
851,114.68
852,6.01
853,65.37
854,160.01
855,79.82
856,108.37
857,147.96
858,92.79
859,90.44
860,116.5
862,36.93
