bin_edge,ci
9.5,0.36681102159893925
14.41,0.2404221347075713
19.32,0.20491291767396572
24.23,0.18559240000462784
29.14,0.17463487163496758
34.05,0.16929481209389755
38.96,0.17095610808614983
43.870000000000005,0.17460174597202122
48.78,0.1796106486947151
53.69,0.1870679814000372
58.6,0.19676100592340046
63.510000000000005,0.20354108922338202
68.42,0.21448621989119793
73.33,0.22765293663189518
78.24000000000001,0.2414766998990963
83.15,0.254383585303481
88.06,0.26779745945432776
92.97,0.27946328768798673
97.88,0.29434285618203604
102.79,0.30771113539944706
107.7,0.3205404707860059
112.61,0.33290032631004657
117.52000000000001,0.34771304951905235
122.43,0.356215756612541
127.34,0.36760340527067614
132.25,0.37158451930568087
137.16,0.3803007824668065
142.07,0.3909880231135095
146.98000000000002,0.4012299442448775
151.89000000000001,0.4026515219797411
156.8,0.41431241455290213
161.71,0.421619239302388
166.62,0.4270204117016154
171.53,0.4293654723503772
176.44,0.4367877220956774
181.35,0.4288826067266538
186.26,0.43786880485426766
191.17000000000002,0.4438814835092207
196.08,0.43721850363922554
200.99,0.438303613797474
205.9,0.446596101954257
210.81,0.4542124012145852
215.72,0.4545030652310802
220.63,0.4569483712804025
225.54000000000002,0.46109244260213084
230.45000000000002,0.46546123340638246
235.36,0.47025611841907944
240.27,0.46715394037582364
245.18,0.4722588801204081
250.09,0.46331136572598514
255.0,0.4591156542777082
259.90999999999997,0.46926058892409583
264.82,0.4638644244897597
269.73,0.4563898491234955
274.64,0.453193292988933
279.55,0.4534622014405858
284.46000000000004,0.4573294035045008
289.37,0.46072515393541447
294.28000000000003,0.4608839281809306
299.19,0.45050191777715376
304.1,0.4541992122093289
309.01,0.44877692843303807
313.92,0.4394284636554936
318.83,0.4392759480369476
323.74,0.4423351099886934
328.65000000000003,0.43356589591201444
333.56,0.43540118205798456
338.47,0.4330107044547673
343.38,0.4269635127224164
348.29,0.42713347836108906
353.2,0.4223111273032922
358.11,0.41874697667153854
363.02,0.413269904971474
367.93,0.41816722992167715
372.84000000000003,0.4108982162064312
377.75,0.39637501234062555
382.66,0.39049428092319477
387.57,0.3925631357100406
392.48,0.380630606028544
397.39,0.3606907636241459
402.3,0.3444617390435769
407.21000000000004,0.3263130718807572
412.12,0.3115574433663872
417.03000000000003,0.28713124439669346
421.94,0.2661474657008298
426.85,0.2426440989704066
431.76,0.21272617399016677
436.67,0.19151055626722516
441.58000000000004,0.16669788831731414
446.49,0.13824349126807634
451.40000000000003,0.10075124291424141
456.31,0.06603066111710912
461.22,0.02477367121651922
466.13,-0.019898528401841833
471.04,-0.07908245267594508
475.95,-0.15461007260303464
480.86,-0.2101478510622537
485.77000000000004,-0.26650747639706635
490.68,-0.35351972728768893
495.59000000000003,-0.5211534149136738
500.5,
