bin_edge,ci
9.5,0.38075990899670975
14.41,0.2555072577820333
19.32,0.2206074374841139
24.23,0.19795620781554563
29.14,0.18501445436480704
34.05,0.17971837895958753
38.96,0.17732043277912773
43.870000000000005,0.1799212833088016
48.78,0.1858389703401811
53.69,0.19159489357777096
58.6,0.1999536211228464
63.510000000000005,0.20561793588556282
68.42,0.21460124078196455
73.33,0.2231118086964224
78.24000000000001,0.23660963571077037
83.15,0.25045661691666715
88.06,0.26069804828099
92.97,0.27027068220569145
97.88,0.28126233196355854
102.79,0.2912339233546162
107.7,0.3007882705725317
112.61,0.30586423098926074
117.52000000000001,0.311864151473626
122.43,0.3190906954541219
127.34,0.3297308635987283
132.25,0.34121295595202494
137.16,0.34781300972710905
142.07,0.35415619946171706
146.98000000000002,0.3641804794949663
151.89000000000001,0.36511541307499995
156.8,0.3649636278946683
161.71,0.3721140782077316
166.62,0.3781194228163688
171.53,0.3769099423005334
176.44,0.38083857026736834
181.35,0.38195617821322436
186.26,0.38278900479607597
191.17000000000002,0.38627363477662835
196.08,0.3911279317005526
200.99,0.3897582716817531
205.9,0.3924792698465048
210.81,0.3941552158246606
215.72,0.38949436133225396
220.63,0.39223784745175144
225.54000000000002,0.3979052977976639
230.45000000000002,0.399601863102779
235.36,0.3995403341875521
240.27,0.39702863280898193
245.18,0.4048498768348844
250.09,0.3995987322088103
255.0,0.39722809795691544
259.90999999999997,0.4032594932641193
264.82,0.3992139034241093
269.73,0.3984127887826994
274.64,0.3962141779278735
279.55,0.4028634849501734
284.46000000000004,0.4047769174210083
289.37,0.3971510832493998
294.28000000000003,0.3990532413659983
299.19,0.3929474186672149
304.1,0.39115111136261743
309.01,0.3832226407491399
313.92,0.37995619468202657
318.83,0.38046879354955987
323.74,0.38485649160126467
328.65000000000003,0.38180434327338997
333.56,0.37460540269593895
338.47,0.3696607845887231
343.38,0.3803630284580148
348.29,0.369523734830153
353.2,0.36800066484603805
358.11,0.36889813100193924
363.02,0.3616484735691755
367.93,0.3627913559750736
372.84000000000003,0.35493704872968584
377.75,0.3438480236326124
382.66,0.3375436414954657
387.57,0.33470802493058655
392.48,0.31608841589794123
397.39,0.30565516065585846
402.3,0.29857079254494573
407.21000000000004,0.28036228331405827
412.12,0.26476712821225457
417.03000000000003,0.24441859933363927
421.94,0.21982406581516753
426.85,0.1982677281740753
431.76,0.17658577949121357
436.67,0.15753015150809196
441.58000000000004,0.13765803851394215
446.49,0.1098113463835333
451.40000000000003,0.08152599222747207
456.31,0.05185034909783737
461.22,0.016073831278088747
466.13,-0.02280247198452122
471.04,-0.07407913462483696
475.95,-0.1448412773673391
480.86,-0.1959302686126058
485.77000000000004,-0.25058655260667984
490.68,-0.3449796142038413
495.59000000000003,-0.489658550266411
500.5,
