id_succ,time_to_target
0,42.96
1,53.18
2,43.22
3,29.1
4,46.99
5,71.31
6,52.96
7,64.78
9,56.23
10,76.31
11,84.14
12,56.39
13,67.83
14,6.63
15,16.6
16,10.26
17,63.31
18,28.65
19,42.8
21,39.47
22,37.98
23,61.74
24,16.37
25,74.24
26,29.07
28,152.14
29,27.79
30,52.96
31,42.77
32,27.71
33,57.36
34,7.4
35,39.16
36,51.44
37,70.12
38,37.07
39,28.63
40,29.55
41,62.56
42,57.14
43,41.96
44,66.23
45,52.87
46,21.66
47,36.28
48,53.44
49,65.39
50,50.04
51,108.95
53,15.57
54,51.5
55,12.63
56,48.72
57,110.82
58,33.33
59,48.2
60,34.01
61,17.28
62,108.82
63,86.45
64,19.28
65,22.08
66,80.51
67,91.28
68,54.99
69,47.63
70,73.38
71,60.0
73,42.52
74,46.52
75,27.06
76,23.64
77,45.74
78,32.09
79,26.42
80,62.28
81,41.07
82,24.07
83,51.88
84,46.76
85,72.91
86,32.19
87,65.93
88,61.12
89,47.45
90,49.18
91,43.69
92,29.83
94,42.54
95,69.55
97,15.72
98,40.31
99,7.85
100,67.68
101,99.56
102,84.3
103,92.47
104,29.21
105,65.73
106,49.78
107,32.52
108,28.99
109,59.98
110,36.33
111,34.34
112,66.88
113,101.5
114,58.88
115,47.15
116,77.0
117,49.19
119,28.74
120,68.04
121,56.25
122,44.21
123,57.19
125,51.52
126,23.01
127,75.38
128,47.68
129,40.52
130,27.43
131,40.09
132,56.34
133,35.62
134,47.83
135,47.83
136,86.09
137,28.22
138,34.84
139,46.45
140,57.01
141,22.63
142,27.69
143,57.88
144,54.68
145,89.0
146,7.54
147,44.91
148,85.91
149,63.92
150,32.61
151,54.82
152,80.84
153,40.35
154,11.71
155,52.56
156,64.8
157,27.97
158,69.57
159,8.61
160,89.53
161,67.99
162,63.19
163,48.51
165,92.38
166,33.23
167,116.17
168,70.36
169,24.97
170,44.16
171,35.49
172,13.29
173,29.14
174,37.92
175,34.76
176,29.32
178,75.46
179,68.14
180,70.3
181,38.49
182,95.51
183,28.15
184,92.76
185,30.31
186,30.82
187,19.63
188,90.04
189,25.26
190,43.04
191,70.62
192,23.05
194,50.68
195,47.67
196,74.76
197,16.07
198,19.9
199,33.27
200,35.78
201,71.29
202,30.02
203,23.73
204,8.21
205,15.06
206,44.45
207,44.79
208,53.82
209,39.86
210,50.4
211,33.63
212,67.77
213,55.46
214,47.02
215,45.77
216,23.18
217,42.8
218,39.67
219,112.76
220,62.41
221,46.07
222,36.26
223,117.31
224,38.26
225,35.91
226,52.19
227,35.7
229,103.11
230,48.0
231,42.31
232,73.15
233,23.47
234,20.94
235,35.24
236,27.47
237,48.02
238,42.83
239,64.33
241,50.91
242,75.85
243,22.67
244,56.6
245,41.32
246,67.86
247,37.73
248,22.59
249,27.6
250,38.07
251,45.96
252,74.65
253,70.47
254,70.54
255,59.93
256,27.9
257,71.77
258,104.06
259,23.96
260,62.21
261,29.18
262,4.49
263,35.06
264,27.85
265,100.65
266,44.44
267,50.97
268,29.68
269,29.52
270,59.43
272,32.44
273,88.99
274,30.09
275,32.46
276,52.06
277,43.13
278,39.82
279,77.35
280,81.19
282,79.44
283,38.06
284,82.82
285,17.18
287,22.42
288,45.41
289,164.8
290,36.43
291,48.17
292,44.05
293,41.99
294,80.7
295,24.63
296,16.48
297,69.07
298,108.83
300,45.03
301,69.22
302,47.57
303,57.98
304,29.75
305,31.67
306,19.83
307,31.48
308,68.05
309,99.82
310,39.69
311,59.67
312,33.41
313,50.4
