count,bins
884.0,9.5
4176.0,14.361386138613861
4687.0,19.222772277227723
5313.0,24.084158415841586
6383.0,28.945544554455445
7004.0,33.806930693069305
7060.0,38.66831683168317
7505.0,43.52970297029703
7429.0,48.39108910891089
7485.0,53.25247524752475
7512.0,58.11386138613861
7497.0,62.975247524752476
7162.0,67.83663366336634
7212.0,72.6980198019802
7050.0,77.55940594059406
6869.0,82.42079207920791
6658.0,87.28217821782178
6504.0,92.14356435643565
6346.0,97.0049504950495
6034.0,101.86633663366337
6054.0,106.72772277227722
5661.0,111.58910891089108
5690.0,116.45049504950495
5536.0,121.3118811881188
5303.0,126.17326732673267
5261.0,131.03465346534654
5128.0,135.8960396039604
4922.0,140.75742574257424
4831.0,145.61881188118812
4724.0,150.48019801980197
4698.0,155.34158415841583
4473.0,160.2029702970297
4571.0,165.06435643564356
4407.0,169.9257425742574
4166.0,174.7871287128713
4251.0,179.64851485148515
4247.0,184.509900990099
4138.0,189.37128712871288
3999.0,194.23267326732673
3992.0,199.09405940594058
4021.0,203.95544554455444
3978.0,208.81683168316832
3820.0,213.67821782178217
3875.0,218.53960396039602
3727.0,223.4009900990099
3581.0,228.26237623762376
3659.0,233.1237623762376
3567.0,237.9851485148515
3527.0,242.84653465346534
3400.0,247.7079207920792
3432.0,252.56930693069307
3327.0,257.4306930693069
3242.0,262.2920792079208
3246.0,267.15346534653463
3111.0,272.0148514851485
3182.0,276.8762376237624
3099.0,281.73762376237624
2890.0,286.5990099009901
2921.0,291.46039603960395
2952.0,296.3217821782178
2861.0,301.18316831683165
2899.0,306.04455445544556
2651.0,310.9059405940594
2735.0,315.76732673267327
2624.0,320.6287128712871
2620.0,325.490099009901
2582.0,330.3514851485148
2501.0,335.2128712871287
2467.0,340.0742574257426
2476.0,344.93564356435644
2360.0,349.7970297029703
2262.0,354.65841584158414
2265.0,359.519801980198
2237.0,364.38118811881185
2159.0,369.24257425742576
2157.0,374.1039603960396
2125.0,378.96534653465346
2111.0,383.8267326732673
2019.0,388.68811881188117
2011.0,393.549504950495
2031.0,398.4108910891089
1959.0,403.2722772277228
1993.0,408.13366336633663
1896.0,412.9950495049505
1932.0,417.85643564356434
1821.0,422.7178217821782
1802.0,427.57920792079204
1798.0,432.44059405940595
1826.0,437.3019801980198
1695.0,442.16336633663366
1677.0,447.0247524752475
1564.0,451.88613861386136
1533.0,456.7475247524752
1404.0,461.6089108910891
1379.0,466.470297029703
1253.0,471.33168316831683
1114.0,476.1930693069307
973.0,481.05445544554453
892.0,485.9158415841584
693.0,490.77722772277224
443.0,495.63861386138615
,500.5
