id_succ,time_to_target
0,30.6
2,31.02
3,34.78
4,107.49
5,49.93
6,60.36
7,54.25
8,44.04
9,78.48
10,37.62
11,35.89
12,27.74
13,67.64
14,10.15
15,15.55
16,18.23
17,46.16
18,106.68
19,51.77
21,48.73
22,55.85
23,65.1
24,39.07
25,29.49
26,14.53
28,37.14
29,30.25
30,44.23
31,70.94
32,80.52
33,56.68
34,15.87
35,40.64
36,52.46
37,51.9
38,40.09
39,64.63
40,177.88
41,83.58
42,39.96
43,30.09
44,51.37
45,118.58
46,75.52
47,86.42
48,49.78
49,52.07
50,127.38
51,35.57
53,47.67
54,13.2
55,36.03
56,58.8
57,30.76
58,57.84
59,29.3
60,27.98
61,48.25
62,26.93
63,17.75
64,34.52
65,25.66
66,40.38
67,84.49
68,32.27
69,42.19
71,59.36
73,39.59
74,42.94
75,12.99
76,69.43
77,40.62
78,34.67
79,34.08
80,28.54
81,33.2
82,36.16
83,23.68
84,38.2
85,21.33
86,29.52
87,38.1
88,47.76
90,84.28
91,43.0
92,24.66
93,35.97
94,51.25
95,51.87
96,52.79
97,86.31
98,44.36
99,7.93
100,59.68
101,50.12
102,50.72
103,100.79
104,39.5
105,63.35
106,71.7
107,73.16
108,20.5
109,34.44
110,60.52
111,42.71
112,80.86
113,80.42
114,30.35
115,133.81
117,63.69
118,55.09
119,79.19
120,31.04
121,55.64
122,74.22
123,37.47
124,74.87
125,19.04
126,7.66
127,21.17
128,92.62
129,59.82
130,35.41
131,33.89
132,42.76
133,27.23
134,84.73
135,28.96
136,39.4
137,43.61
138,74.24
139,32.76
140,66.45
141,56.39
142,52.41
143,71.83
144,31.89
145,41.28
146,20.88
147,109.6
148,33.44
149,66.4
150,34.25
151,23.78
152,27.67
153,64.95
154,14.15
155,76.65
156,39.91
157,30.17
158,39.08
159,8.07
160,41.85
161,87.27
162,43.15
163,42.83
165,73.96
166,4.97
167,53.66
168,85.02
169,22.6
170,47.79
171,24.97
172,63.45
173,25.5
174,43.16
175,92.47
176,15.51
178,133.45
179,48.45
180,65.93
181,83.46
182,58.78
183,26.52
184,45.71
185,110.35
186,60.16
187,29.21
188,57.51
189,18.46
190,73.58
191,37.23
192,30.82
194,31.02
195,42.5
196,44.35
197,38.04
198,32.46
199,52.49
200,57.72
201,21.18
202,32.37
203,55.22
204,5.37
205,21.25
206,132.1
207,28.51
208,52.72
209,34.12
210,40.69
211,36.61
212,65.76
213,17.92
214,10.97
215,44.6
216,23.47
217,78.89
218,58.5
219,74.23
220,35.18
221,26.22
222,140.17
224,17.12
225,48.0
226,53.91
227,63.23
229,60.57
230,32.26
231,15.08
232,25.65
233,10.0
234,43.63
235,36.67
236,24.37
237,96.8
238,27.76
239,77.05
241,36.39
242,105.2
243,45.44
244,37.96
245,25.05
246,47.34
247,15.95
248,20.92
249,59.04
250,34.58
251,52.11
252,57.84
253,25.52
254,45.16
255,66.64
256,54.68
257,120.79
258,44.49
259,42.02
260,54.88
261,50.88
262,3.27
263,34.71
264,68.72
265,62.79
266,21.77
267,71.18
268,30.11
269,63.41
270,103.47
271,74.81
272,38.22
273,53.86
274,21.93
276,36.72
277,167.46
278,73.13
279,34.36
280,31.78
281,60.15
282,57.63
283,18.87
284,13.71
285,38.82
286,35.06
287,52.18
288,51.13
289,39.41
290,72.48
291,42.82
292,36.82
293,18.59
294,56.29
295,26.63
296,18.53
297,128.94
298,37.49
299,35.48
300,39.94
301,26.96
302,16.14
303,57.26
304,69.94
305,54.99
306,21.48
307,11.16
308,41.48
309,10.81
310,58.98
311,27.12
312,75.19
313,78.66
314,79.92
315,75.46
316,66.48
317,32.37
318,27.83
319,126.88
320,25.63
321,106.78
322,25.5
323,37.63
324,73.68
325,37.43
326,67.57
327,52.58
328,37.62
329,98.5
330,25.31
331,35.55
332,33.48
335,54.84
336,24.68
337,35.89
338,46.02
339,18.97
340,42.88
341,71.88
342,33.98
343,12.97
345,52.21
346,20.51
347,31.94
348,68.51
349,158.17
350,52.31
351,12.16
352,70.74
353,65.05
354,51.58
355,97.56
356,48.82
357,29.89
358,30.56
359,37.87
360,53.1
361,80.82
362,40.97
363,76.65
364,23.74
365,58.43
366,60.87
367,33.61
368,28.94
369,19.57
370,36.21
371,46.87
372,64.96
373,31.89
374,17.33
375,29.43
376,48.74
378,59.46
379,53.22
380,64.77
381,48.28
382,61.62
383,61.63
384,55.49
385,54.36
386,104.79
387,31.07
388,34.25
389,76.15
390,31.54
391,163.92
392,33.24
394,31.96
395,50.1
396,56.81
397,49.39
398,4.76
399,30.67
400,35.72
401,55.11
402,7.23
403,78.91
404,113.23
405,38.29
406,42.59
407,72.92
409,34.38
410,26.15
411,53.72
412,29.01
413,67.67
414,25.57
415,38.01
416,20.19
417,6.84
418,7.79
419,63.06
420,48.64
421,73.75
422,42.84
423,41.51
424,40.51
425,56.61
426,69.48
427,35.75
428,63.75
429,58.97
430,38.39
431,70.9
432,16.9
433,37.34
434,74.5
435,82.28
436,57.34
437,31.85
438,59.63
439,39.48
440,52.24
441,42.79
442,67.6
443,23.64
444,28.59
445,49.64
446,25.51
447,52.17
448,59.47
449,66.38
450,48.44
452,30.02
453,18.98
454,68.81
455,58.17
456,23.91
457,14.75
458,31.68
459,91.11
460,13.18
461,25.28
462,19.26
463,61.28
464,31.77
465,106.35
466,37.35
467,47.16
468,42.86
469,58.54
470,50.5
471,50.61
472,61.42
474,34.22
475,79.76
476,60.37
478,71.93
479,55.8
480,13.27
481,53.01
482,28.37
483,32.71
484,14.91
485,43.39
486,48.68
487,64.97
488,44.15
489,109.49
490,23.99
491,59.81
492,76.28
493,49.19
494,49.04
495,36.07
496,27.43
497,56.69
498,32.65
499,48.76
500,34.55
501,33.42
502,35.54
503,25.78
504,40.51
505,108.99
506,38.36
507,37.92
508,49.45
509,39.73
510,96.02
511,35.23
512,21.13
513,27.7
514,76.71
515,54.91
516,42.61
517,28.4
518,53.72
519,136.38
520,32.86
521,38.76
522,20.5
523,78.43
524,12.95
525,88.89
526,49.23
528,10.57
529,65.63
530,26.62
531,26.51
532,27.05
533,39.93
534,29.89
535,31.66
536,58.1
538,54.28
539,49.1
540,23.41
541,57.85
542,69.56
543,43.1
544,58.32
545,14.55
546,48.35
547,125.19
548,41.12
549,58.23
550,43.45
551,12.59
552,42.38
553,48.62
554,45.33
555,18.34
556,42.51
557,36.95
558,42.85
559,65.01
560,23.23
561,22.1
562,75.96
563,59.73
564,30.42
565,33.45
566,91.48
568,122.37
569,99.76
570,64.04
571,20.22
572,39.02
573,71.68
575,17.39
576,40.72
577,50.64
578,56.0
579,32.97
580,27.47
581,52.6
582,20.7
583,46.99
584,58.41
585,13.5
586,29.15
587,56.94
588,17.04
589,40.98
590,38.7
591,40.85
592,46.78
593,25.07
594,42.85
596,90.42
597,27.56
598,67.06
599,58.03
600,51.27
601,47.23
602,61.56
603,148.22
604,51.14
605,139.36
606,43.51
607,46.34
608,28.41
609,42.4
610,35.32
611,67.95
612,69.62
613,15.85
614,42.88
615,26.49
616,75.12
617,96.3
618,44.04
620,48.97
621,67.9
622,38.62
623,105.12
625,81.68
626,54.33
627,61.08
628,37.01
629,29.43
630,38.19
631,35.72
632,65.15
633,49.14
634,42.12
636,15.72
637,105.67
638,118.46
639,87.7
640,50.27
641,56.11
642,66.08
643,42.4
644,31.71
645,26.11
646,39.43
647,61.65
649,48.85
650,72.89
651,48.85
652,46.9
653,42.74
654,28.72
655,24.22
656,25.69
657,52.26
658,41.53
660,43.97
662,11.11
663,53.94
664,75.28
665,37.54
666,66.64
667,22.08
668,68.98
669,48.93
670,77.21
671,41.79
672,53.36
673,6.03
674,40.29
675,29.14
676,60.78
677,46.58
678,90.73
679,16.26
680,30.72
681,97.91
682,29.29
683,36.0
684,41.66
685,27.29
686,94.45
687,71.43
689,72.19
690,41.62
691,24.43
692,55.88
693,63.11
694,52.74
695,32.48
696,34.16
697,47.33
698,106.58
699,33.66
700,58.65
701,85.7
702,33.44
703,63.0
