count,bins
104406.0,9.5
160118.0,14.361386138613861
144906.0,19.222772277227723
134119.0,24.084158415841586
122326.0,28.945544554455445
113713.0,33.806930693069305
107608.0,38.66831683168317
99203.0,43.52970297029703
86126.0,48.39108910891089
81361.0,53.25247524752475
75970.0,58.11386138613861
72944.0,62.975247524752476
68157.0,67.83663366336634
63543.0,72.6980198019802
57424.0,77.55940594059406
52161.0,82.42079207920791
51879.0,87.28217821782178
48860.0,92.14356435643565
47555.0,97.0049504950495
44928.0,101.86633663366337
43865.0,106.72772277227722
43809.0,111.58910891089108
44171.0,116.45049504950495
39656.0,121.3118811881188
36954.0,126.17326732673267
35065.0,131.03465346534654
33875.0,135.8960396039604
35459.0,140.75742574257424
31310.0,145.61881188118812
33043.0,150.48019801980197
33459.0,155.34158415841583
30982.0,160.2029702970297
30261.0,165.06435643564356
31308.0,169.9257425742574
29140.0,174.7871287128713
30446.0,179.64851485148515
28578.0,184.509900990099
29077.0,189.37128712871288
27314.0,194.23267326732673
26796.0,199.09405940594058
26245.0,203.95544554455444
25593.0,208.81683168316832
24606.0,213.67821782178217
25937.0,218.53960396039602
23469.0,223.4009900990099
23771.0,228.26237623762376
22091.0,233.1237623762376
21977.0,237.9851485148515
22170.0,242.84653465346534
20871.0,247.7079207920792
21160.0,252.56930693069307
19871.0,257.4306930693069
20271.0,262.2920792079208
19419.0,267.15346534653463
19416.0,272.0148514851485
18318.0,276.8762376237624
16405.0,281.73762376237624
17269.0,286.5990099009901
18298.0,291.46039603960395
15305.0,296.3217821782178
15933.0,301.18316831683165
15691.0,306.04455445544556
15705.0,310.9059405940594
14126.0,315.76732673267327
12897.0,320.6287128712871
12977.0,325.490099009901
13120.0,330.3514851485148
12417.0,335.2128712871287
10980.0,340.0742574257426
9638.0,344.93564356435644
9614.0,349.7970297029703
9219.0,354.65841584158414
8915.0,359.519801980198
7530.0,364.38118811881185
7366.0,369.24257425742576
6887.0,374.1039603960396
6797.0,378.96534653465346
6207.0,383.8267326732673
5707.0,388.68811881188117
5181.0,393.549504950495
5053.0,398.4108910891089
4480.0,403.2722772277228
3592.0,408.13366336633663
3452.0,412.9950495049505
3423.0,417.85643564356434
3248.0,422.7178217821782
2844.0,427.57920792079204
3145.0,432.44059405940595
2260.0,437.3019801980198
2202.0,442.16336633663366
2306.0,447.0247524752475
2156.0,451.88613861386136
2008.0,456.7475247524752
1498.0,461.6089108910891
1870.0,466.470297029703
1779.0,471.33168316831683
1132.0,476.1930693069307
998.0,481.05445544554453
1069.0,485.9158415841584
619.0,490.77722772277224
382.0,495.63861386138615
,500.5
