,bin_edge,res_time
0,9.5,5651.46
1,14.41,9008.31
2,19.32,10444.58
3,24.23,11644.32
4,29.14,12421.58
5,34.05,12760.15
6,38.96,12900.630000000001
7,43.870000000000005,12686.09
8,48.78,12252.5
9,53.69,11859.18
10,58.6,11343.08
11,63.510000000000005,10991.66
12,68.42,10494.2
13,73.33,10067.58
14,78.24000000000001,9462.61
15,83.15,8902.77
16,88.06,8514.4
17,92.97,8187.38
18,97.88,7834.89
19,102.79,7530.01
20,107.7,7258.88
21,112.61,7097.900000000001
22,117.52000000000001,6924.39
23,122.43,6715.17
24,127.34,6460.29
25,132.25,6206.39
26,137.16,6046.05
27,142.07,5909.18
28,146.98000000000002,5715.52
29,151.89000000000001,5649.05
30,156.8,5601.72
31,161.71,5445.27
32,166.62,5304.37
33,171.53,5279.08
34,176.44,5169.49
35,181.35,5109.39
36,186.26,5031.33
37,191.17000000000002,4940.02
38,196.08,4818.67
39,200.99,4783.25
40,205.9,4703.39
41,210.81,4628.07
42,215.72,4620.82
43,220.63,4532.87
44,225.54000000000002,4413.32
45,230.45000000000002,4328.76
46,235.36,4272.08
47,240.27,4237.05
48,245.18,4096.84
49,250.09,4080.08
50,255.0,4030.52
51,259.90999999999997,3903.16
52,264.82,3871.91
53,269.73,3808.27
54,274.64,3757.17
55,279.55,3633.59
56,284.46000000000004,3550.55
57,289.37,3541.85
58,294.28000000000003,3447.16
59,299.19,3423.38
60,304.1,3350.32
61,309.01,3327.57
62,313.92,3261.26
63,318.83,3178.25
64,323.74,3051.83
65,328.65000000000003,2984.57
66,333.56,2940.54
67,338.47,2876.82
68,343.38,2707.2400000000002
69,348.29,2686.2400000000002
70,353.2,2594.2000000000003
71,358.11,2494.4
72,363.02,2424.5
73,367.93,2315.62
74,372.84000000000003,2266.2400000000002
75,377.75,2215.03
76,382.66,2142.95
77,387.57,2055.29
78,392.48,2053.31
79,397.39,1988.7
80,402.3,1900.1000000000001
81,407.21000000000004,1876.15
82,412.12,1818.74
83,417.03000000000003,1797.9
84,421.94,1783.15
85,426.85,1744.49
86,431.76,1694.92
87,436.67,1643.22
88,441.58000000000004,1544.1200000000001
89,446.49,1539.26
90,451.40000000000003,1478.27
91,456.31,1384.58
92,461.22,1293.44
93,466.13,1200.17
94,471.04,1070.45
95,475.95,870.5500000000001
96,480.86,721.21
97,485.77000000000004,563.62
98,490.68,409.31
99,495.59000000000003,267.91
100,500.5,
